,num_docks_available,num_bikes_available,legacy_id,is_returning,station_id,is_installed,is_renting,num_ebikes_available,eightd_has_available_keys,num_docks_disabled,last_reported,num_bikes_disabled,last_update,num_scooters_unavailable,num_scooters_available
869,12,41,539,1,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635504,1,2023-08-10 02:45:37.953442,0.0,0.0
870,14,51,4701,1,ca4795a2-6ab3-4597-bf59-f0155ac1637c,1,1,1,False,0,1691635505,3,2023-08-10 02:45:37.953442,0.0,0.0
871,1,27,1786375069262703476,1,1786375069262703476,1,1,6,False,0,1691635505,3,2023-08-10 02:45:37.953442,0.0,0.0
872,18,9,3129,1,66dd2811-0aca-11e7-82f6-3863bb44ef7c,1,1,3,False,1,1691635506,12,2023-08-10 02:45:37.953442,0.0,0.0
873,3,29,4125,1,4b67c6e0-d603-4fbc-afbe-0b8952f4f7af,1,1,1,False,0,1691635506,6,2023-08-10 02:45:37.953442,0.0,0.0
874,48,1,352,1,66dbc551-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635505,4,2023-08-10 02:45:37.953442,0.0,0.0
875,1,16,481,1,66dc4599-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635500,5,2023-08-10 02:45:37.953442,0.0,0.0
876,2,17,4326,1,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,1,1,1,False,0,1691635507,4,2023-08-10 02:45:37.953442,0.0,0.0
877,5,12,4580,1,04d557d6-6bc3-4244-b0f1-81ed1449ccd6,1,1,9,False,0,1691635507,2,2023-08-10 02:45:37.953442,0.0,0.0
878,8,10,3827,1,fd081854-3f37-420a-9785-ea63c09c12ad,1,1,0,False,0,1691635508,1,2023-08-10 02:45:37.953442,0.0,0.0
879,16,14,4415,1,248d2318-ebbf-422d-987f-87b8602ee0d4,1,1,0,False,0,1691635509,1,2023-08-10 02:45:37.953442,0.0,0.0
880,2,48,313,1,66db74a5-0aca-11e7-82f6-3863bb44ef7c,1,1,7,False,0,1691635510,4,2023-08-10 02:45:37.953442,0.0,0.0
881,10,19,4605,1,4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,1,1,0,False,0,1691635510,5,2023-08-10 02:45:37.953442,0.0,0.0
882,5,16,3760,1,e612122d-e0fd-4ebf-8d51-0f48f9d1b580,1,1,0,False,0,1691635508,0,2023-08-10 02:45:37.953442,0.0,0.0
883,0,22,4410,1,5780ae63-54e5-48e3-a00c-9c403cb75401,1,1,2,False,0,1691635508,1,2023-08-10 02:45:37.953442,0.0,0.0
884,21,2,3571,1,a2f71eea-05a2-4fe7-99ab-f74535c880ae,1,1,1,False,1,1691635509,1,2023-08-10 02:45:37.953442,0.0,0.0
885,1,17,5079,1,0a5fac5b-4184-4716-b626-de9972705ea6,1,1,7,False,0,1691635509,4,2023-08-10 02:45:37.953442,0.0,0.0
886,2,19,3613,1,c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,1,1,2,False,0,1691635510,5,2023-08-10 02:45:37.953442,0.0,0.0
887,2,18,4894,1,96878d29-481d-48dc-bcdc-a5f1ce88c76d,1,1,3,False,0,1691635511,0,2023-08-10 02:45:37.953442,0.0,0.0
888,10,5,289,1,66db63f4-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,1,1691635511,3,2023-08-10 02:45:37.953442,0.0,0.0
889,27,16,4830,1,55f6b830-e43e-4227-bfc7-683465236d94,1,1,4,False,0,1691635511,2,2023-08-10 02:45:37.953442,0.0,0.0
890,25,5,3848,1,7603028c-8b04-4918-8a25-a087ce57aea4,1,1,1,False,1,1691635511,1,2023-08-10 02:45:37.953442,0.0,0.0
891,67,18,248,1,66db402c-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635506,2,2023-08-10 02:45:37.953442,0.0,0.0
892,0,12,4709,1,53e30d38-a110-42b4-a8f9-ca801a847ac7,1,1,2,False,28,1691635506,3,2023-08-10 02:45:37.953442,0.0,0.0
893,18,1,5026,1,ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,1,1,1,False,1,1691635507,0,2023-08-10 02:45:37.953442,0.0,0.0
894,4,14,3857,1,74feba30-26a5-4949-b3a0-d6e13ba1a20c,1,1,5,False,0,1691635512,1,2023-08-10 02:45:37.953442,0.0,0.0
895,0,20,3845,1,45e8c326-b12d-4be6-b040-bb6de9986d25,1,1,0,False,0,1691635506,0,2023-08-10 02:45:37.953442,0.0,0.0
896,14,6,3058,1,66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,1,1,5,False,0,1691635506,3,2023-08-10 02:45:37.953442,0.0,0.0
897,0,27,4110,1,a0eec052-257a-4c79-8171-6e2ad9864ad0,1,1,5,False,1,1691635506,2,2023-08-10 02:45:37.953442,0.0,0.0
898,6,14,3052,1,66dcc047-0aca-11e7-82f6-3863bb44ef7c,1,1,6,False,0,1691635506,1,2023-08-10 02:45:37.953442,0.0,0.0
899,0,0,4211,0,c0e0e578-8ce8-4c9d-be47-b902d8a41050,0,0,0,False,0,1687952453,0,2023-08-10 02:45:37.953442,,
900,0,0,3727,0,3863f086-ae35-4d0e-8c91-2b6e3e5827a1,1,0,0,False,0,1690372065,0,2023-08-10 02:45:37.953442,,
901,0,0,3093,0,66dd039b-0aca-11e7-82f6-3863bb44ef7c,0,0,0,False,0,1690469674,0,2023-08-10 02:45:37.953442,,
902,15,18,4038,1,ad17bd9a-735b-4a11-8ad3-dc7800e342af,1,1,3,False,0,1691635462,3,2023-08-10 02:45:37.953442,0.0,0.0
903,0,23,270,1,66db5c14-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,1,1691635463,4,2023-08-10 02:45:37.953442,0.0,0.0
904,3,13,4101,1,a8560d28-9ee1-4af4-9180-7e9c4dd0d147,1,1,1,False,0,1691635459,1,2023-08-10 02:45:37.953442,0.0,0.0
905,4,24,5024,1,0dc63044-e19c-474d-9df1-c3e504d03b07,1,1,4,False,1,1691635460,2,2023-08-10 02:45:37.953442,0.0,0.0
906,14,9,3768,1,bfbd1f09-afd2-49d2-8674-3a07b3c929a4,1,1,2,False,0,1691635460,1,2023-08-10 02:45:37.953442,0.0,0.0
907,71,2,4676,1,95478d78-5e48-44e3-8f95-c63ee31451a9,1,1,1,False,0,1691635460,20,2023-08-10 02:45:37.953442,0.0,0.0
908,17,3,396,1,66dbeded-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635464,4,2023-08-10 02:45:37.953442,0.0,0.0
909,15,4,1828966363527611286,1,1828966363527611286,1,1,2,False,0,1691635465,0,2023-08-10 02:45:37.953442,0.0,0.0
910,19,4,4085,1,ba0a4ada-c9f6-48b4-a7b3-7220f6fb88c2,1,1,0,False,0,1691635461,0,2023-08-10 02:45:37.953442,0.0,0.0
911,6,20,4502,1,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,1,1,4,False,0,1691635464,1,2023-08-10 02:45:37.953442,0.0,0.0
912,0,18,3054,1,66dcc30b-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635464,1,2023-08-10 02:45:37.953442,0.0,0.0
913,2,17,4444,1,23bc4d9b-1ec2-45fb-9228-e41517346b24,1,1,0,False,0,1691635496,1,2023-08-10 02:45:37.953442,0.0,0.0
914,0,23,4369,1,36b55a0f-e55d-4849-859a-09b3273fb782,1,1,0,False,0,1691635496,1,2023-08-10 02:45:37.953442,0.0,0.0
915,14,6,4152,1,0c106e83-c47a-4233-b5e4-62bbb75d0bed,1,1,2,False,0,1691635496,1,2023-08-10 02:45:37.953442,0.0,0.0
916,11,8,4116,1,a4bb6fac-b795-4aa7-a266-613419019290,1,1,0,False,0,1691635497,0,2023-08-10 02:45:37.953442,0.0,0.0
917,4,18,3454,1,66dea596-0aca-11e7-82f6-3863bb44ef7c,1,1,9,False,0,1691635497,0,2023-08-10 02:45:37.953442,0.0,0.0
918,41,0,4058,1,821b19c1-ab13-4482-9580-770288a377a7,1,1,0,False,0,1691635496,2,2023-08-10 02:45:37.953442,0.0,0.0
919,9,8,4370,1,d6834194-029d-4e2d-83b0-ee78ab5acda2,1,1,0,False,0,1691635496,2,2023-08-10 02:45:37.953442,0.0,0.0
920,12,11,3829,1,3c8847a6-c12a-40fd-9b22-4582ac1a0d9d,1,1,4,False,0,1691635496,1,2023-08-10 02:45:37.953442,0.0,0.0
921,0,18,4276,1,4034789e-b70d-4aae-bf18-3ed37a4d751f,1,1,0,False,0,1691635497,1,2023-08-10 02:45:37.953442,0.0,0.0
922,7,24,3236,1,66dda55f-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,1,1691635497,2,2023-08-10 02:45:37.953442,0.0,0.0
923,6,15,4745,1,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,1,1,3,False,0,1691635498,1,2023-08-10 02:45:37.953442,0.0,0.0
924,19,1,4967,1,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,1,1,0,False,0,1691635498,1,2023-08-10 02:45:37.953442,0.0,0.0
925,6,19,1815967159287043052,1,1815967159287043052,1,1,0,False,0,1691635498,0,2023-08-10 02:45:37.953442,0.0,0.0
926,26,0,3582,1,2b54cb2c-31be-4620-a13c-0fa72b58c90a,1,1,0,False,0,1691635498,2,2023-08-10 02:45:37.953442,0.0,0.0
927,13,5,5006,1,9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,1,1,5,False,0,1691635498,1,2023-08-10 02:45:37.953442,0.0,0.0
928,17,7,3893,1,59e3766c-0629-4ff1-a1d9-bc0514a55487,1,1,2,False,0,1691635499,1,2023-08-10 02:45:37.953442,0.0,0.0
929,14,19,3301,1,66dde845-0aca-11e7-82f6-3863bb44ef7c,1,1,19,False,0,1691635494,5,2023-08-10 02:45:37.953442,0.0,0.0
930,8,11,3989,1,e780c290-0c52-4ab1-9719-a581be789df3,1,1,1,False,0,1691635494,2,2023-08-10 02:45:37.953442,0.0,0.0
931,16,3,4011,1,1b22c037-207d-454a-90aa-8f22d0a8a7e3,1,1,2,False,3,1691635495,1,2023-08-10 02:45:37.953442,0.0,0.0
932,16,3,4349,1,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,1,1,2,False,0,1691635494,0,2023-08-10 02:45:37.953442,0.0,0.0
933,0,19,5038,1,3c135a2e-eeea-4e81-9c0a-8d14a6049198,1,1,1,False,0,1691635494,1,2023-08-10 02:45:37.953442,0.0,0.0
934,10,17,4639,1,4ad1714c-528e-4200-882f-82082c4d85b0,1,1,2,False,0,1691635495,0,2023-08-10 02:45:37.953442,0.0,0.0
935,19,4,4752,1,f3c68cfb-52fd-48c8-b6e5-85c179fee0b3,1,1,1,False,0,1691635519,1,2023-08-10 02:45:37.953442,0.0,0.0
936,29,1,1828967830172187422,1,1828967830172187422,1,1,1,False,0,1691635513,0,2023-08-10 02:45:37.953442,0.0,0.0
937,0,19,3351,1,66de186f-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635513,5,2023-08-10 02:45:37.953442,0.0,0.0
938,24,7,3654,1,1e83ffdc-8e72-45c0-8210-4f37e60505c9,1,1,0,False,0,1691635514,3,2023-08-10 02:45:37.953442,0.0,0.0
939,27,2,4188,1,c9cf9887-9f1a-420f-9ab3-8a35a5db4ad1,1,1,2,False,0,1691635513,2,2023-08-10 02:45:37.953442,0.0,0.0
940,10,9,3070,1,66dce567-0aca-11e7-82f6-3863bb44ef7c,1,1,3,False,0,1691635514,3,2023-08-10 02:45:37.953442,0.0,0.0
941,1,22,3628,1,dc8223ad-4108-40a8-9ff5-35e8490b4077,1,1,2,False,0,1691635514,7,2023-08-10 02:45:37.953442,0.0,0.0
942,16,2,4882,1,1b985e4b-88de-42a8-95be-dce37dbbc5c5,1,1,2,False,0,1691635514,4,2023-08-10 02:45:37.953442,0.0,0.0
943,12,2,4570,1,eb41a103-0196-4f19-a440-256167191a7d,1,1,0,False,1,1691635515,4,2023-08-10 02:45:37.953442,0.0,0.0
944,51,0,4073,1,67f60e7e-397a-4e47-b7f9-d10bd67133b3,1,1,0,False,0,1691635515,0,2023-08-10 02:45:37.953442,,
945,13,37,4236,1,1f872052-38c4-4701-96c4-c363de51c2b5,1,1,0,False,0,1691635515,9,2023-08-10 02:45:37.953442,0.0,0.0
946,4,43,3016,1,66dcac42-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635515,7,2023-08-10 02:45:37.953442,0.0,0.0
947,25,3,3977,1,df243d7f-e6ae-435c-9895-aecbcff9cada,1,1,0,False,0,1691635519,0,2023-08-10 02:45:37.953442,0.0,0.0
948,11,7,3598,1,305c221f-4e0b-4a5a-902c-3d1043dfe606,1,1,2,False,0,1691635520,2,2023-08-10 02:45:37.953442,0.0,0.0
949,0,17,291,1,66db64d1-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635520,2,2023-08-10 02:45:37.953442,0.0,0.0
950,18,0,4472,1,dc34ba4c-d8e5-4674-a02e-210c950c05c1,1,1,0,False,1,1691635520,4,2023-08-10 02:45:37.953442,0.0,0.0
951,7,7,4800,1,b0239a13-649a-4d31-aa04-56b8aaeba4d4,1,1,0,False,1,1691635520,3,2023-08-10 02:45:37.953442,0.0,0.0
952,12,24,3285,1,66dde197-0aca-11e7-82f6-3863bb44ef7c,1,1,15,False,0,1691635520,6,2023-08-10 02:45:37.953442,0.0,0.0
953,20,16,513,1,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,1,1691635521,6,2023-08-10 02:45:37.953442,0.0,0.0
954,38,15,3161,1,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,1,1,3,False,0,1691635518,5,2023-08-10 02:45:37.953442,0.0,0.0
955,13,6,4992,1,b9d3134b-697f-4a0f-b90f-d95f6c69ffda,1,1,1,False,0,1691635518,2,2023-08-10 02:45:37.953442,0.0,0.0
956,0,19,5049,1,55fda28d-56a8-4db2-b42a-072714f18471,1,1,0,False,0,1691635518,0,2023-08-10 02:45:37.953442,0.0,0.0
957,82,0,3464,1,341730d7-a61d-499d-8c07-fa015f644e54,1,1,0,False,0,1691635513,1,2023-08-10 02:45:37.953442,0.0,0.0
958,1,21,5012,1,44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,1,1,2,False,0,1691635513,1,2023-08-10 02:45:37.953442,0.0,0.0
959,0,18,4868,1,9ea2afff-a146-4824-89b6-39d5bdfac795,1,1,4,False,0,1691635513,3,2023-08-10 02:45:37.953442,0.0,0.0
960,42,31,3372,1,66de2556-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,1,1691635517,3,2023-08-10 02:45:37.953442,0.0,0.0
961,7,15,3384,1,66de4078-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635517,3,2023-08-10 02:45:37.953442,0.0,0.0
962,21,9,3831,1,9092515e-eef6-478f-910f-1cd19d06bebb,1,1,2,False,0,1691635515,5,2023-08-10 02:45:37.953442,0.0,0.0
963,18,15,4298,1,61647ec6-dfd6-4d1c-8800-d488d390c627,1,1,1,False,0,1691635515,3,2023-08-10 02:45:37.953442,0.0,0.0
964,1,36,4481,1,d1138533-504c-4d29-b71c-299e1d31f159,1,1,0,False,0,1691635516,2,2023-08-10 02:45:37.953442,0.0,0.0
965,0,44,308,1,66db7152-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635518,4,2023-08-10 02:45:37.953442,0.0,0.0
966,22,24,4235,1,88e64257-298c-4b8d-8886-77b9b66dcec1,1,1,1,False,0,1691635519,8,2023-08-10 02:45:37.953442,0.0,0.0
967,26,0,1836581534415880440,1,1836581534415880440,1,1,0,False,0,1691635526,1,2023-08-10 02:45:37.953442,0.0,0.0
968,20,18,3708,1,eafa19ed-88c2-4efc-bd73-3961f85b6063,1,1,0,False,1,1691635526,4,2023-08-10 02:45:37.953442,0.0,0.0
969,31,10,3538,1,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,1,1,8,False,0,1691635527,3,2023-08-10 02:45:37.953442,0.0,0.0
970,8,28,3096,1,66dd1585-0aca-11e7-82f6-3863bb44ef7c,1,1,5,False,0,1691635527,1,2023-08-10 02:45:37.953442,0.0,0.0
971,3,21,346,1,66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,1,1691635525,1,2023-08-10 02:45:37.953442,0.0,0.0
972,8,13,3968,1,002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,1,1,1,False,0,1691635525,0,2023-08-10 02:45:37.953442,0.0,0.0
973,15,6,5057,1,36edabac-a0c2-471b-abaf-73fdb53a4e5f,1,1,1,False,0,1691635525,0,2023-08-10 02:45:37.953442,0.0,0.0
974,16,2,4925,1,5736cd70-be41-483e-8d82-721874f40e6e,1,1,0,False,1,1691635525,1,2023-08-10 02:45:37.953442,0.0,0.0
975,7,6,3940,1,d7632897-a6eb-4f8f-9ab2-c66426620fbf,1,1,0,False,0,1691635525,2,2023-08-10 02:45:37.953442,0.0,0.0
976,8,6,3808,1,cb81edec-e79d-4cb2-b494-18aa18b27ad5,1,1,3,False,1,1691635524,3,2023-08-10 02:45:37.953442,0.0,0.0
977,16,3,4934,1,085da8d4-9465-46f0-82d1-10c9c9177d64,1,1,1,False,0,1691635524,0,2023-08-10 02:45:37.953442,0.0,0.0
978,14,17,174,1,66db34fc-0aca-11e7-82f6-3863bb44ef7c,1,1,8,False,0,1691635524,1,2023-08-10 02:45:37.953442,0.0,0.0
979,17,4,4069,1,61bc2467-aa8c-4386-ba9e-3f01120bd6b8,1,1,3,False,1,1691635524,2,2023-08-10 02:45:37.953442,0.0,0.0
980,8,8,3885,1,1057229c-f8f8-4014-80cd-f40421c61cf0,1,1,2,False,0,1691635524,1,2023-08-10 02:45:37.953442,0.0,0.0
981,3,18,4309,1,45865207-8700-4ef2-99ed-b08889ef0250,1,1,3,False,0,1691635525,1,2023-08-10 02:45:37.953442,0.0,0.0
982,11,62,3410,1,66de5613-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635522,4,2023-08-10 02:45:37.953442,0.0,0.0
983,34,9,4875,1,c2800791-1911-4f2b-8fc7-bed280c557c0,1,1,0,False,0,1691635522,1,2023-08-10 02:45:37.953442,0.0,0.0
984,15,6,3597,1,e4645d0d-8b76-4c46-b2b9-be25592e0659,1,1,4,False,0,1691635522,4,2023-08-10 02:45:37.953442,0.0,0.0
985,11,11,3987,1,ccfa8b82-07a7-4a08-88fc-be261c30a4ca,1,1,3,False,0,1691635522,1,2023-08-10 02:45:37.953442,0.0,0.0
986,11,7,4205,1,c809158b-ca8f-4a77-a800-8ee9d287c056,1,1,3,False,0,1691635522,1,2023-08-10 02:45:37.953442,0.0,0.0
987,11,8,3415,1,66de5ace-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635521,5,2023-08-10 02:45:37.953442,0.0,0.0
988,11,8,4893,1,e34bb92f-6911-449a-999b-5bc80e0322fe,1,1,3,False,1,1691635521,0,2023-08-10 02:45:37.953442,0.0,0.0
989,16,4,151,1,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635521,10,2023-08-10 02:45:37.953442,0.0,0.0
990,5,13,3870,1,50e7c057-9c78-47d2-b66a-8a9180ce9734,1,1,8,False,0,1691635521,2,2023-08-10 02:45:37.953442,0.0,0.0
991,1,16,3319,1,66ddeffd-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635522,4,2023-08-10 02:45:37.953442,0.0,0.0
992,28,0,3436,1,66de867e-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635523,7,2023-08-10 02:45:37.953442,0.0,0.0
993,5,10,4869,1,cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,1,1,3,False,0,1691635523,0,2023-08-10 02:45:37.953442,0.0,0.0
994,0,22,1817432104157364846,1,1817432104157364846,1,1,4,False,0,1691635523,1,2023-08-10 02:45:37.953442,0.0,0.0
995,14,4,1828967027013302842,1,1828967027013302842,1,1,1,False,0,1691635524,1,2023-08-10 02:45:37.953442,0.0,0.0
996,19,16,323,1,66db88f5-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635524,3,2023-08-10 02:45:37.953442,0.0,0.0
997,9,16,4222,1,141eb0e0-e78d-411a-a0be-202a6424cc93,1,1,1,False,0,1691635418,2,2023-08-10 02:45:37.953442,0.0,0.0
998,0,17,1828965671716082498,1,1828965671716082498,1,1,0,False,1,1691635418,1,2023-08-10 02:45:37.953442,0.0,0.0
999,12,13,298,1,66db69d0-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635418,5,2023-08-10 02:45:37.953442,0.0,0.0
1000,19,4,4761,1,d33261e6-600e-4756-ad03-a9facbd8ace1,1,1,0,False,0,1691635419,1,2023-08-10 02:45:37.953442,0.0,0.0
1001,11,11,4613,1,41f2113f-13f3-48b3-9919-179df29011b2,1,1,3,False,0,1691635419,1,2023-08-10 02:45:37.953442,0.0,0.0
1002,109,1,468,1,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635434,3,2023-08-10 02:45:37.953442,0.0,0.0
1003,15,1,4088,1,fda0c217-9504-4b26-8a25-e40b603ee5fa,1,1,1,False,0,1691635434,3,2023-08-10 02:45:37.953442,0.0,0.0
1004,26,3,3864,1,2576805f-9732-4c74-8f1d-57715e8cdfa2,1,1,2,False,0,1691635435,1,2023-08-10 02:45:37.953442,0.0,0.0
1005,6,12,3603,1,42032bf9-4599-4035-bc01-c80bec1a7122,1,1,1,False,0,1691635436,3,2023-08-10 02:45:37.953442,0.0,0.0
1006,52,0,3443,1,66de8a86-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635438,7,2023-08-10 02:45:37.953442,0.0,0.0
1007,7,19,4270,1,bbaae5d3-7e2b-46a8-872e-152404c664f7,1,1,0,False,0,1691635437,0,2023-08-10 02:45:37.953442,0.0,0.0
1008,15,7,4783,1,dfad8e49-7e1b-4376-90b4-7a449319f294,1,1,5,False,0,1691635437,0,2023-08-10 02:45:37.953442,0.0,0.0
1009,7,14,3095,1,66dd0808-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,0,1691635437,2,2023-08-10 02:45:37.953442,0.0,0.0
1010,3,16,3088,1,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635442,0,2023-08-10 02:45:37.953442,0.0,0.0
1011,0,24,3535,1,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,1,1,3,False,0,1691635442,3,2023-08-10 02:45:37.953442,0.0,0.0
1012,12,10,1815968026870435892,1,1815968026870435892,1,1,1,False,0,1691635442,0,2023-08-10 02:45:37.953442,0.0,0.0
1013,6,14,1815968147129520346,1,1815968147129520346,1,1,0,False,1,1691635443,1,2023-08-10 02:45:37.953442,0.0,0.0
1014,18,0,3872,1,1318e05a-2506-43c6-b49d-4c1f7f69a267,1,1,0,False,0,1691635443,0,2023-08-10 02:45:37.953442,,
1015,4,15,3853,1,cac843c2-8b21-47bb-a3b9-712f95d7f7aa,1,1,0,False,0,1691635443,1,2023-08-10 02:45:37.953442,0.0,0.0
1016,16,3,1838999521825487230,1,1838999521825487230,1,1,0,False,0,1691635440,2,2023-08-10 02:45:37.953442,0.0,0.0
1017,26,12,316,1,66db7637-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,1,1691635440,2,2023-08-10 02:45:37.953442,0.0,0.0
1018,20,5,3745,1,59ad8f95-32a4-43de-b1c3-79c667b2d2df,1,1,3,False,0,1691635440,2,2023-08-10 02:45:37.953442,0.0,0.0
1019,1,17,3756,1,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,1,1,1,False,0,1691635441,2,2023-08-10 02:45:37.953442,0.0,0.0
1020,1,18,4086,1,79c4a612-a5df-4814-9e6b-6305da61ebc4,1,1,0,False,0,1691635441,2,2023-08-10 02:45:37.953442,0.0,0.0
1021,15,4,3883,1,a3e2b360-f050-48ea-b8c8-57d897b8f7fc,1,1,1,False,0,1691635444,0,2023-08-10 02:45:37.953442,0.0,0.0
1022,15,11,3423,1,66de65a4-0aca-11e7-82f6-3863bb44ef7c,1,1,11,False,0,1691635444,3,2023-08-10 02:45:37.953442,0.0,0.0
1023,33,14,420,1,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,1,1,3,False,1,1691635445,2,2023-08-10 02:45:37.953442,0.0,0.0
1024,34,3,3623,1,bb32aad7-8308-4ff8-b073-d5b518ffdd09,1,1,1,False,0,1691635443,2,2023-08-10 02:45:37.953442,0.0,0.0
1025,8,11,4610,1,f001fac9-5f19-451e-a752-afde574a8c81,1,1,6,False,0,1691635443,0,2023-08-10 02:45:37.953442,0.0,0.0
1026,22,4,385,1,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,1,1691635443,2,2023-08-10 02:45:37.953442,0.0,0.0
1027,57,0,3799,1,547cdccc-7864-4898-97c9-8798d924ef54,1,1,0,False,1,1691635439,8,2023-08-10 02:45:37.953442,0.0,0.0
1028,10,27,321,1,66db7a71-0aca-11e7-82f6-3863bb44ef7c,1,1,1,False,0,1691635482,2,2023-08-10 02:45:37.953442,0.0,0.0
1029,5,55,267,1,66db473c-0aca-11e7-82f6-3863bb44ef7c,1,1,22,False,0,1691635482,3,2023-08-10 02:45:37.953442,0.0,0.0
1030,26,6,3894,1,e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,1,1,1,False,1,1691635483,3,2023-08-10 02:45:37.953442,0.0,0.0
1031,62,15,455,1,66dc2172-0aca-11e7-82f6-3863bb44ef7c,1,1,2,False,1,1691635479,9,2023-08-10 02:45:37.953442,0.0,0.0
1032,76,0,281,1,66db5fae-0aca-11e7-82f6-3863bb44ef7c,1,1,0,False,0,1691635480,14,2023-08-10 02:45:37.953442,0.0,0.0
1033,2,17,4467,1,158e7752-27e2-4912-be0b-eb15405aa096,1,1,6,False,1,1691635480,1,2023-08-10 02:45:37.953442,0.0,0.0
1034,15,10,5000,1,956e9f8d-d23a-4a0e-bf28-84180e818af7,1,1,4,False,0,1691635484,2,2023-08-10 02:45:37.953442,0.0,0.0
1035,1,19,4600,1,724aeecc-8c91-4afc-b97c-72a98de452c9,1,1,1,False,0,1691635484,1,2023-08-10 02:45:37.953442,0.0,0.0
1036,9,9,4695,1,063e7e78-b810-4a2f-8045-a82a0d69d752,1,1,0,False,0,1691635485,13,2023-08-10 02:45:37.953442,0.0,0.0
1037,5,27,5011,1,0109f17a-2378-4500-9648-88bdb31ec612,1,1,0,False,0,1691635485,3,2023-08-10 02:45:37.953442,0.0,0.0
1038,2,25,3778,1,d5d589e6-457f-4cd4-bf78-59165dce28b2,1,1,0,False,0,1691635485,0,2023-08-10 02:45:37.953442,0.0,0.0
1039,15,17,3572,1,548cb08c-4ec1-46d9-8978-1a8d3bf42454,1,1,0,False,1,1691635481,0,2023-08-10 02:45:37.953442,0.0,0.0
1040,2,23,4404,1,ebfafca3-5818-4e6f-8374-98f44a0ca0c6,1,1,3,False,0,1691635482,2,2023-08-10 02:45:37.953442,0.0,0.0
1041,5,13,4263,1,2743a950-3a1f-4a58-8fe0-f4105033e0e3,1,1,3,False,2,1691635482,3,2023-08-10 02:45:37.953442,0.0,0.0
1042,8,3,3673,1,26176e86-8362-4c91-a693-6aa3f9ce0b73,1,1,3,False,0,1691635482,8,2023-08-10 02:45:37.953442,0.0,0.0
1043,21,4,4284,1,e3e6105e-eaa2-43c5-badb-fb8592ad7227,1,1,1,False,0,1691635486,0,2023-08-10 02:45:37.953442,0.0,0.0
1044,4,26,3338,1,66de10a8-0aca-11e7-82f6-3863bb44ef7c,1,1,5,False,0,1691635486,1,2023-08-10 02:45:37.953442,0.0,0.0
