,num_docks_disabled,is_returning,is_renting,last_reported,num_docks_available,num_bikes_disabled,station_id,is_installed,station_status,eightd_has_available_keys,num_ebikes_available,num_bikes_available,legacy_id,last_update,eightd_active_station_services,valet
0,0,1,1,1671498520,54,0,72,1,active,False,0,1,72,2022-12-20 01:15:13.497052,,
1,0,1,1,1671497673,2,1,79,1,active,False,6,30,79,2022-12-20 01:15:13.497052,,
2,0,1,1,1671498962,8,1,82,1,active,False,1,18,82,2022-12-20 01:15:13.497052,,
3,0,1,1,1671498649,11,1,83,1,active,False,0,49,83,2022-12-20 01:15:13.497052,,
4,0,1,1,1671498747,6,0,116,1,active,False,3,68,116,2022-12-20 01:15:13.497052,,
5,0,1,1,1671496426,4,0,119,1,active,False,1,48,119,2022-12-20 01:15:13.497052,,
6,0,1,1,1671497142,14,0,120,1,active,False,1,5,120,2022-12-20 01:15:13.497052,,
7,0,1,1,1671498617,1,3,127,1,active,False,3,26,127,2022-12-20 01:15:13.497052,,
8,0,1,1,1671493403,1,2,128,1,active,False,0,51,128,2022-12-20 01:15:13.497052,,
9,0,1,1,1671498401,26,2,143,1,active,False,0,22,143,2022-12-20 01:15:13.497052,,
10,0,1,1,1671497526,2,0,144,1,active,False,1,56,144,2022-12-20 01:15:13.497052,,
11,0,1,1,1671498726,11,0,146,1,active,False,3,44,146,2022-12-20 01:15:13.497052,,
12,0,1,1,1671498822,47,0,150,1,active,False,6,8,150,2022-12-20 01:15:13.497052,,
13,0,1,1,1671498737,14,3,151,1,active,False,0,13,151,2022-12-20 01:15:13.497052,,
14,0,1,1,1671497599,13,1,152,1,active,False,1,35,152,2022-12-20 01:15:13.497052,,
15,0,1,1,1671497920,49,1,153,1,active,False,7,12,153,2022-12-20 01:15:13.497052,,
16,0,1,1,1671498513,4,3,157,1,active,False,2,16,157,2022-12-20 01:15:13.497052,,
17,0,1,1,1671496519,0,1,161,1,active,False,1,34,161,2022-12-20 01:15:13.497052,,
18,0,1,1,1671498927,58,6,164,1,active,False,0,13,164,2022-12-20 01:15:13.497052,,
19,0,1,1,1671498924,13,3,168,1,active,False,2,52,168,2022-12-20 01:15:13.497052,,
20,0,1,1,1671498696,32,0,174,1,active,False,1,2,174,2022-12-20 01:15:13.497052,,
21,0,1,1,1671498569,13,0,195,1,active,False,1,32,195,2022-12-20 01:15:13.497052,,
22,0,1,1,1671497554,11,2,212,1,active,False,0,45,212,2022-12-20 01:15:13.497052,,
23,0,1,1,1671495337,31,0,216,1,active,False,2,6,216,2022-12-20 01:15:13.497052,,
24,0,1,1,1671495040,3,3,217,1,active,False,0,33,217,2022-12-20 01:15:13.497052,,
25,0,1,1,1671498839,1,2,223,1,active,False,2,43,223,2022-12-20 01:15:13.497052,,
26,0,1,1,1671497432,19,2,224,1,active,False,0,13,224,2022-12-20 01:15:13.497052,,
27,0,1,1,1671498312,40,1,228,1,active,False,1,37,228,2022-12-20 01:15:13.497052,,
28,0,1,1,1671498334,2,1,229,1,active,False,3,20,229,2022-12-20 01:15:13.497052,,
29,0,1,1,1671497861,35,0,232,1,active,False,7,16,232,2022-12-20 01:15:13.497052,,
30,0,1,1,1671498902,9,0,236,1,active,False,18,63,236,2022-12-20 01:15:13.497052,,
31,0,1,1,1671499010,0,5,238,1,active,False,5,24,238,2022-12-20 01:15:13.497052,,
32,0,1,1,1671498471,34,2,239,1,active,False,1,26,239,2022-12-20 01:15:13.497052,,
33,0,1,1,1671496619,18,1,241,1,active,False,2,4,241,2022-12-20 01:15:13.497052,,
34,0,1,1,1671496680,15,0,242,1,active,False,0,31,242,2022-12-20 01:15:13.497052,,
35,6,1,1,1671498031,35,2,244,1,active,False,4,8,244,2022-12-20 01:15:13.497052,,
36,0,1,1,1671495578,51,0,245,1,active,False,1,5,245,2022-12-20 01:15:13.497052,,
37,0,1,1,1671498758,1,0,247,1,active,False,19,76,247,2022-12-20 01:15:13.497052,,
38,0,1,1,1671492502,6,1,248,1,active,False,0,80,248,2022-12-20 01:15:13.497052,,
39,0,1,1,1671498760,9,1,249,1,active,False,0,16,249,2022-12-20 01:15:13.497052,,
40,0,1,1,1671498995,0,32,250,1,active,False,5,5,250,2022-12-20 01:15:13.497052,,
41,0,1,1,1671497276,6,4,251,1,active,False,0,16,251,2022-12-20 01:15:13.497052,,
42,0,1,1,1671496475,0,2,252,1,active,False,3,30,252,2022-12-20 01:15:13.497052,,
43,0,1,1,1671498828,0,4,254,1,active,False,9,41,254,2022-12-20 01:15:13.497052,,
44,0,1,1,1671498796,3,3,257,1,active,False,1,73,257,2022-12-20 01:15:13.497052,,
45,0,1,1,1671498893,18,1,258,1,active,False,4,4,258,2022-12-20 01:15:13.497052,,
46,0,1,1,1671498175,13,3,259,1,active,False,7,39,259,2022-12-20 01:15:13.497052,,
47,0,1,1,1671498455,9,0,260,1,active,False,2,40,260,2022-12-20 01:15:13.497052,,
48,0,1,1,1671498012,14,0,261,1,active,False,0,27,261,2022-12-20 01:15:13.497052,,
49,0,1,1,86400,0,0,262,1,active,False,0,0,262,2022-12-20 01:15:13.497052,,
50,0,1,1,1671497507,2,2,264,1,active,False,0,25,264,2022-12-20 01:15:13.497052,,
51,0,1,1,1671498868,10,1,265,1,active,False,9,36,265,2022-12-20 01:15:13.497052,,
52,0,1,1,1671498361,10,1,266,1,active,False,3,19,266,2022-12-20 01:15:13.497052,,
53,0,1,1,1671498432,49,1,267,1,active,False,7,28,267,2022-12-20 01:15:13.497052,,
54,0,1,1,1671497187,10,0,268,1,active,False,0,17,268,2022-12-20 01:15:13.497052,,
55,0,1,1,1671498512,14,0,270,1,active,False,3,13,270,2022-12-20 01:15:13.497052,,
56,0,1,1,1671498452,14,2,275,1,active,False,3,3,275,2022-12-20 01:15:13.497052,,
57,0,1,1,1671495720,11,1,278,1,active,False,3,7,278,2022-12-20 01:15:13.497052,,
58,0,1,1,1671498889,43,1,281,1,active,False,8,50,281,2022-12-20 01:15:13.497052,,
59,0,1,1,1671498858,6,0,284,1,active,False,11,45,284,2022-12-20 01:15:13.497052,,
60,0,1,1,1671498936,6,2,285,1,active,False,3,103,285,2022-12-20 01:15:13.497052,,
61,0,1,1,1671498440,15,1,289,1,active,False,3,3,289,2022-12-20 01:15:13.497052,,
62,0,1,1,1671498843,2,2,291,1,active,False,2,16,291,2022-12-20 01:15:13.497052,,
63,0,1,1,1671498991,7,4,293,1,active,False,1,79,293,2022-12-20 01:15:13.497052,,
64,0,1,1,1671498879,2,3,294,1,active,False,7,58,294,2022-12-20 01:15:13.497052,,
65,0,1,1,1671498893,1,1,295,1,active,False,3,31,295,2022-12-20 01:15:13.497052,,
66,0,1,1,1671498492,8,4,297,1,active,False,0,66,297,2022-12-20 01:15:13.497052,,
67,0,1,1,1671495245,5,2,298,1,active,False,0,26,298,2022-12-20 01:15:13.497052,,
68,0,1,1,1671498840,39,2,301,1,active,False,7,16,301,2022-12-20 01:15:13.497052,,
69,0,1,1,1671498947,43,1,302,1,active,False,1,11,302,2022-12-20 01:15:13.497052,,
70,0,1,1,1671498797,10,4,303,1,active,False,2,52,303,2022-12-20 01:15:13.497052,,
71,0,1,1,1671498359,18,1,304,1,active,False,7,27,304,2022-12-20 01:15:13.497052,,
72,0,0,0,86400,0,0,305,0,out_of_service,False,0,0,305,2022-12-20 01:15:13.497052,,
73,0,1,1,1671498986,10,1,307,1,active,False,8,17,307,2022-12-20 01:15:13.497052,,
74,0,1,1,1671499002,2,4,308,1,active,False,1,42,308,2022-12-20 01:15:13.497052,,
75,0,1,1,1671498922,19,4,311,1,active,False,9,34,311,2022-12-20 01:15:13.497052,,
76,0,1,1,1671498721,9,4,312,1,active,False,2,19,312,2022-12-20 01:15:13.497052,,
77,0,1,1,1671497841,13,0,313,1,active,False,0,42,313,2022-12-20 01:15:13.497052,,
78,0,1,1,1671495154,1,1,315,1,active,False,4,40,315,2022-12-20 01:15:13.497052,,
79,0,1,1,1671498912,5,3,316,1,active,False,2,34,316,2022-12-20 01:15:13.497052,,
80,0,1,1,1671498772,49,1,317,1,active,False,3,16,317,2022-12-20 01:15:13.497052,,
81,0,1,1,1671498408,0,4,319,1,active,False,4,29,319,2022-12-20 01:15:13.497052,,
82,0,1,1,1671498713,7,0,320,1,active,False,0,47,320,2022-12-20 01:15:13.497052,,
83,0,1,1,1671497571,12,1,321,1,active,False,4,26,321,2022-12-20 01:15:13.497052,,
84,0,1,1,1671498805,1,0,323,1,active,False,2,36,323,2022-12-20 01:15:13.497052,,
85,0,1,1,1671498370,4,2,324,1,active,False,4,68,324,2022-12-20 01:15:13.497052,,
86,0,1,1,1671498914,13,0,325,1,active,False,2,21,325,2022-12-20 01:15:13.497052,,
87,0,1,1,1671498792,22,1,326,1,active,False,1,38,326,2022-12-20 01:15:13.497052,,
88,0,1,1,1671498542,6,4,327,1,active,False,0,28,327,2022-12-20 01:15:13.497052,,
89,0,1,1,1671496594,0,1,328,1,active,False,4,34,328,2022-12-20 01:15:13.497052,,
90,0,1,1,1671497919,10,3,330,1,active,False,4,29,330,2022-12-20 01:15:13.497052,,
91,0,1,1,1671499012,1,1,331,1,active,False,3,25,331,2022-12-20 01:15:13.497052,,
92,0,1,1,1671497097,12,0,332,1,active,False,10,24,332,2022-12-20 01:15:13.497052,,
93,0,1,1,1671498982,3,1,334,1,active,False,0,39,334,2022-12-20 01:15:13.497052,,
94,0,1,1,1671498644,3,3,335,1,active,False,1,20,335,2022-12-20 01:15:13.497052,,
95,0,1,1,1671498424,0,0,336,1,active,False,4,57,336,2022-12-20 01:15:13.497052,,
96,0,1,1,1671496878,29,3,339,1,active,False,0,8,339,2022-12-20 01:15:13.497052,,
97,0,1,1,1671494632,16,1,340,1,active,False,3,10,340,2022-12-20 01:15:13.497052,,
98,0,1,1,1671497167,13,0,341,1,active,False,2,6,341,2022-12-20 01:15:13.497052,,
99,0,1,1,1671497384,15,1,342,1,active,False,5,13,342,2022-12-20 01:15:13.497052,,
100,0,1,1,1671498705,12,0,343,1,active,False,0,11,343,2022-12-20 01:15:13.497052,,
101,0,1,1,1671498960,18,3,344,1,active,False,1,2,344,2022-12-20 01:15:13.497052,,
102,0,1,1,1671494808,1,1,346,1,active,False,5,25,346,2022-12-20 01:15:13.497052,,
103,0,1,1,1671498489,5,3,347,1,active,False,2,37,347,2022-12-20 01:15:13.497052,,
104,0,1,1,1671499010,51,1,349,1,active,False,4,9,349,2022-12-20 01:15:13.497052,,
105,0,1,1,1671498651,21,1,350,1,active,False,2,22,350,2022-12-20 01:15:13.497052,,
106,0,1,1,1671498918,31,0,352,1,active,False,0,4,352,2022-12-20 01:15:13.497052,,
107,0,1,1,1671498382,26,0,353,1,active,False,0,0,353,2022-12-20 01:15:13.497052,,
108,0,1,1,1671497649,50,1,354,1,active,False,1,11,354,2022-12-20 01:15:13.497052,,
109,0,1,1,1671497809,2,1,355,1,active,False,2,38,355,2022-12-20 01:15:13.497052,,
110,0,1,1,1671498694,7,2,356,1,active,False,6,14,356,2022-12-20 01:15:13.497052,,
111,0,1,1,1671496901,0,3,358,1,active,False,16,46,358,2022-12-20 01:15:13.497052,,
112,0,1,1,1671496979,99,0,359,1,active,False,0,12,359,2022-12-20 01:15:13.497052,,
113,0,1,1,1671498576,26,0,360,1,active,False,0,31,360,2022-12-20 01:15:13.497052,,
114,0,1,1,1671498361,9,3,361,1,active,False,7,67,361,2022-12-20 01:15:13.497052,,
115,0,1,1,1671496141,21,1,362,1,active,False,5,35,362,2022-12-20 01:15:13.497052,,
116,0,1,1,1671498508,20,0,363,1,active,False,13,53,363,2022-12-20 01:15:13.497052,,
117,0,1,1,1671498367,19,0,364,1,active,False,2,7,364,2022-12-20 01:15:13.497052,,
118,0,1,1,1671498703,21,2,366,1,active,False,7,10,366,2022-12-20 01:15:13.497052,,
119,0,1,1,1671497367,53,1,367,1,active,False,1,1,367,2022-12-20 01:15:13.497052,,
120,0,0,0,86400,0,0,368,0,out_of_service,False,0,0,368,2022-12-20 01:15:13.497052,,
121,0,1,1,1671498474,0,3,369,1,active,False,8,72,369,2022-12-20 01:15:13.497052,,
122,0,1,1,1671498078,18,2,372,1,active,False,2,6,372,2022-12-20 01:15:13.497052,,
123,0,1,1,1671498145,10,4,373,1,active,False,2,3,373,2022-12-20 01:15:13.497052,,
124,0,1,1,1671498293,15,0,376,1,active,False,1,27,376,2022-12-20 01:15:13.497052,,
125,0,1,1,1671497146,3,3,377,1,active,False,1,43,377,2022-12-20 01:15:13.497052,,
126,0,1,1,1671498922,3,2,379,1,active,False,24,46,379,2022-12-20 01:15:13.497052,,
127,0,1,1,1671498925,0,0,380,1,active,False,7,23,380,2022-12-20 01:15:13.497052,,
128,0,0,0,86400,0,0,383,0,out_of_service,False,0,0,383,2022-12-20 01:15:13.497052,,
129,0,1,1,1671498925,9,3,385,1,active,False,10,17,385,2022-12-20 01:15:13.497052,,
130,0,1,1,1671496780,20,1,386,1,active,False,0,61,386,2022-12-20 01:15:13.497052,,
131,0,1,1,1671498858,11,3,387,1,active,False,1,25,387,2022-12-20 01:15:13.497052,,
132,0,1,1,1671498834,19,0,388,1,active,False,4,31,388,2022-12-20 01:15:13.497052,,
133,0,1,1,1671497250,13,0,390,1,active,False,3,35,390,2022-12-20 01:15:13.497052,,
134,0,1,1,1671498719,35,0,391,1,active,False,3,7,391,2022-12-20 01:15:13.497052,,
135,0,1,1,1671497729,12,2,392,1,active,False,3,21,392,2022-12-20 01:15:13.497052,,
136,0,1,1,1671498146,35,2,393,1,active,False,3,18,393,2022-12-20 01:15:13.497052,,
137,0,1,1,1671498585,9,1,394,1,active,False,10,23,394,2022-12-20 01:15:13.497052,,
138,0,1,1,1671497460,18,2,396,1,active,False,0,3,396,2022-12-20 01:15:13.497052,,
139,0,1,1,1671496218,69,2,397,1,active,False,3,4,397,2022-12-20 01:15:13.497052,,
140,0,1,1,1671497884,1,3,398,1,active,False,2,33,398,2022-12-20 01:15:13.497052,,
141,0,1,1,1671498112,35,0,399,1,active,False,2,4,399,2022-12-20 01:15:13.497052,,
142,0,1,1,1671493022,15,0,400,1,active,False,0,0,400,2022-12-20 01:15:13.497052,,
143,0,1,1,1671498984,13,7,401,1,active,False,3,22,401,2022-12-20 01:15:13.497052,,
144,0,0,0,86400,0,0,403,0,out_of_service,False,0,0,403,2022-12-20 01:15:13.497052,,
145,0,1,1,1671497989,2,2,405,1,active,False,6,47,405,2022-12-20 01:15:13.497052,,
146,0,1,1,1671498852,11,0,406,1,active,False,5,9,406,2022-12-20 01:15:13.497052,,
147,0,1,1,1671498867,2,3,408,1,active,False,6,38,408,2022-12-20 01:15:13.497052,,
148,0,1,1,1671498454,63,4,410,1,active,False,1,12,410,2022-12-20 01:15:13.497052,,
149,0,1,1,1671498472,22,3,411,1,active,False,5,6,411,2022-12-20 01:15:13.497052,,
150,0,1,1,1671499012,4,0,412,1,active,False,7,24,412,2022-12-20 01:15:13.497052,,
151,0,0,0,86400,0,0,415,0,out_of_service,False,0,0,415,2022-12-20 01:15:13.497052,,
152,0,1,1,1671498371,21,1,416,1,active,False,2,5,416,2022-12-20 01:15:13.497052,,
153,0,1,1,1671496886,2,0,417,1,active,False,4,23,417,2022-12-20 01:15:13.497052,,
154,0,1,1,1671490564,9,0,418,1,active,False,0,28,418,2022-12-20 01:15:13.497052,,
155,0,1,1,1671494899,9,0,419,1,active,False,3,14,419,2022-12-20 01:15:13.497052,,
156,0,1,1,1671497907,42,2,420,1,active,False,0,3,420,2022-12-20 01:15:13.497052,,
157,2,1,1,1671498717,0,14,421,1,active,False,3,3,421,2022-12-20 01:15:13.497052,,
158,0,1,1,1671499010,93,3,422,1,active,False,14,16,422,2022-12-20 01:15:13.497052,,
159,0,1,1,1671498317,36,0,423,1,active,False,0,7,423,2022-12-20 01:15:13.497052,,
160,0,1,1,1671498365,4,3,426,1,active,False,10,73,426,2022-12-20 01:15:13.497052,,
161,0,1,1,1671497750,3,1,427,1,active,False,2,65,427,2022-12-20 01:15:13.497052,,
162,0,1,1,1671498294,19,0,428,1,active,False,7,40,428,2022-12-20 01:15:13.497052,,
163,0,1,1,1671498673,31,1,432,1,active,False,4,13,432,2022-12-20 01:15:13.497052,,
164,0,1,1,1671498860,5,3,434,1,active,False,17,50,434,2022-12-20 01:15:13.497052,,
165,0,1,1,1671498980,28,2,435,1,active,False,1,44,435,2022-12-20 01:15:13.497052,,
166,0,1,1,1671496505,21,2,436,1,active,False,3,4,436,2022-12-20 01:15:13.497052,,
167,0,1,1,1671498749,0,3,437,1,active,False,3,20,437,2022-12-20 01:15:13.497052,,
168,0,1,1,1671497410,2,0,438,1,active,False,3,66,438,2022-12-20 01:15:13.497052,,
169,0,1,1,1671498801,5,1,439,1,active,False,3,36,439,2022-12-20 01:15:13.497052,,
170,0,1,1,1671498779,29,1,440,1,active,False,1,2,440,2022-12-20 01:15:13.497052,,
171,0,1,1,1671498763,18,1,442,1,active,False,5,30,442,2022-12-20 01:15:13.497052,,
172,0,1,1,1671494750,16,1,443,1,active,False,2,6,443,2022-12-20 01:15:13.497052,,
173,0,1,1,1671497890,77,0,445,1,active,False,9,28,445,2022-12-20 01:15:13.497052,,
174,0,1,1,1671498826,6,2,446,1,active,False,13,70,446,2022-12-20 01:15:13.497052,,
175,0,1,1,1671497851,16,0,447,1,active,False,4,14,447,2022-12-20 01:15:13.497052,,
176,0,1,1,1671497857,19,0,448,1,active,False,4,6,448,2022-12-20 01:15:13.497052,,
177,0,1,1,1671498960,61,0,450,1,active,False,1,6,450,2022-12-20 01:15:13.497052,,
178,0,1,1,1671498595,1,3,453,1,active,False,9,59,453,2022-12-20 01:15:13.497052,,
179,0,1,1,1671498991,21,1,454,1,active,False,4,11,454,2022-12-20 01:15:13.497052,,
180,0,1,1,1671498933,72,1,455,1,active,False,0,13,455,2022-12-20 01:15:13.497052,,
181,0,1,1,1671498090,41,0,456,1,active,False,0,9,456,2022-12-20 01:15:13.497052,,
182,0,1,1,1671498461,53,4,457,1,active,False,14,21,457,2022-12-20 01:15:13.497052,,
183,0,1,1,1671498447,17,1,458,1,active,False,5,27,458,2022-12-20 01:15:13.497052,,
184,0,1,1,1671498909,7,0,460,1,active,False,4,18,460,2022-12-20 01:15:13.497052,,
185,0,1,1,1671498992,32,1,461,1,active,False,5,22,461,2022-12-20 01:15:13.497052,,
186,0,1,1,1671498444,1,1,462,1,active,False,12,75,462,2022-12-20 01:15:13.497052,,
187,0,0,0,1665166826,1,0,464,0,out_of_service,False,0,0,464,2022-12-20 01:15:13.497052,,
188,0,1,1,1671498071,11,2,465,1,active,False,13,39,465,2022-12-20 01:15:13.497052,,
189,0,1,1,1671498596,4,1,466,1,active,False,3,28,466,2022-12-20 01:15:13.497052,,
190,0,1,1,1671498672,40,1,468,1,active,False,1,32,468,2022-12-20 01:15:13.497052,,
191,0,1,1,1671498905,43,1,469,1,active,False,13,41,469,2022-12-20 01:15:13.497052,,
192,0,1,1,1671498399,0,0,470,1,active,False,11,82,470,2022-12-20 01:15:13.497052,,
193,0,1,1,1671497670,10,2,471,1,active,False,8,19,471,2022-12-20 01:15:13.497052,,
194,0,1,1,1671498446,38,2,472,1,active,False,9,15,472,2022-12-20 01:15:13.497052,,
195,0,1,1,1671498483,1,1,473,1,active,False,17,62,473,2022-12-20 01:15:13.497052,,
196,0,1,1,1671498628,11,1,474,1,active,False,4,43,474,2022-12-20 01:15:13.497052,,
197,0,1,1,1671498802,48,0,476,1,active,False,8,16,476,2022-12-20 01:15:13.497052,,
198,4,0,0,1671497424,0,4,477,1,active,False,50,62,477,2022-12-20 01:15:13.497052,,
199,0,1,1,1671498994,19,4,478,1,active,False,17,30,478,2022-12-20 01:15:13.497052,,
200,0,1,1,1671498465,14,1,479,1,active,False,8,16,479,2022-12-20 01:15:13.497052,,
201,0,1,1,1671498575,19,1,480,1,active,False,9,9,480,2022-12-20 01:15:13.497052,,
202,0,1,1,1671497386,22,1,481,1,active,False,0,2,481,2022-12-20 01:15:13.497052,,
203,0,1,1,1671498887,0,1,482,1,active,False,7,77,482,2022-12-20 01:15:13.497052,,
204,0,1,1,1671498215,3,0,483,1,active,False,4,67,483,2022-12-20 01:15:13.497052,,
205,0,1,1,1671498989,53,1,484,1,active,False,11,12,484,2022-12-20 01:15:13.497052,,
206,0,1,1,1671498417,29,1,485,1,active,False,5,10,485,2022-12-20 01:15:13.497052,,
207,0,1,1,1671498923,22,5,486,1,active,False,9,14,486,2022-12-20 01:15:13.497052,,
208,0,1,1,1671498927,19,6,489,1,active,False,8,41,489,2022-12-20 01:15:13.497052,,
209,0,1,1,1671498766,45,1,490,1,active,False,23,49,490,2022-12-20 01:15:13.497052,,
210,0,1,1,1671498676,7,1,494,1,active,False,14,57,494,2022-12-20 01:15:13.497052,,
211,0,1,1,1671497601,26,0,495,1,active,False,4,13,495,2022-12-20 01:15:13.497052,,
212,0,1,1,1671498708,13,5,496,1,active,False,4,47,496,2022-12-20 01:15:13.497052,,
213,0,1,1,1671498622,8,4,497,1,active,False,10,53,497,2022-12-20 01:15:13.497052,,
214,0,1,1,1671498856,42,2,500,1,active,False,5,34,500,2022-12-20 01:15:13.497052,,
215,0,1,1,1671498540,43,4,501,1,active,False,8,34,501,2022-12-20 01:15:13.497052,,
216,0,1,1,1671497655,8,5,502,1,active,False,10,23,502,2022-12-20 01:15:13.497052,,
217,0,1,1,1671497762,12,0,503,1,active,False,0,32,503,2022-12-20 01:15:13.497052,,
218,0,1,1,1671498999,39,3,504,1,active,False,1,11,504,2022-12-20 01:15:13.497052,,
219,0,1,1,1671498050,0,4,505,1,active,False,20,44,505,2022-12-20 01:15:13.497052,,
220,0,1,1,1671498902,53,1,507,1,active,False,6,24,507,2022-12-20 01:15:13.497052,,
221,0,1,1,1671498243,19,1,508,1,active,False,0,5,508,2022-12-20 01:15:13.497052,,
222,0,1,1,1671498999,1,6,509,1,active,False,11,51,509,2022-12-20 01:15:13.497052,,
223,0,1,1,1671498461,59,2,510,1,active,False,3,17,510,2022-12-20 01:15:13.497052,,
224,0,1,1,1671498800,26,0,511,1,active,False,3,16,511,2022-12-20 01:15:13.497052,,
225,0,1,1,1671498593,18,1,512,1,active,False,10,10,512,2022-12-20 01:15:13.497052,,
226,0,1,1,1671498295,28,4,513,1,active,False,5,10,513,2022-12-20 01:15:13.497052,,
227,0,1,1,1671498320,11,2,514,1,active,False,21,34,514,2022-12-20 01:15:13.497052,,
228,0,1,1,1671498901,35,1,515,1,active,False,22,42,515,2022-12-20 01:15:13.497052,,
229,0,1,1,1671498231,21,1,516,1,active,False,0,26,516,2022-12-20 01:15:13.497052,,
230,0,1,1,1671497724,56,2,522,1,active,False,0,17,522,2022-12-20 01:15:13.497052,,
231,0,1,1,1671498935,14,1,525,1,active,False,1,45,525,2022-12-20 01:15:13.497052,,
232,0,1,1,1671498699,11,5,526,1,active,False,2,22,526,2022-12-20 01:15:13.497052,,
233,0,1,1,1671498962,19,3,528,1,active,False,6,15,528,2022-12-20 01:15:13.497052,,
234,0,1,1,1671496934,0,2,529,1,active,False,23,38,529,2022-12-20 01:15:13.497052,,
235,0,1,1,1671498605,10,1,530,1,active,False,5,10,530,2022-12-20 01:15:13.497052,,
236,0,1,1,1671497861,5,0,531,1,active,False,13,61,531,2022-12-20 01:15:13.497052,,
237,0,1,1,1671498967,4,4,532,1,active,False,3,35,532,2022-12-20 01:15:13.497052,,
238,0,1,1,1671497949,25,2,536,1,active,False,1,2,536,2022-12-20 01:15:13.497052,,
239,0,1,1,1671498996,54,0,537,1,active,False,0,25,537,2022-12-20 01:15:13.497052,,
240,0,1,1,1671498389,8,4,539,1,active,False,0,19,539,2022-12-20 01:15:13.497052,,
241,0,1,1,1671498568,45,0,540,1,active,False,2,9,540,2022-12-20 01:15:13.497052,,
242,0,1,1,1671498546,8,1,545,1,active,False,8,18,545,2022-12-20 01:15:13.497052,,
243,0,1,1,1671498608,31,5,546,1,active,False,0,8,546,2022-12-20 01:15:13.497052,,
244,0,1,1,1671498257,11,3,2002,1,active,False,1,43,2002,2022-12-20 01:15:13.497052,,
245,0,1,1,1671498880,30,1,2003,1,active,False,10,23,2003,2022-12-20 01:15:13.497052,,
246,0,1,1,1671498971,15,1,2006,1,active,False,18,55,2006,2022-12-20 01:15:13.497052,,
247,0,1,1,1671498477,4,0,2008,1,active,False,1,30,2008,2022-12-20 01:15:13.497052,,
248,0,1,1,1671497946,4,6,2009,1,active,False,5,25,2009,2022-12-20 01:15:13.497052,,
249,0,1,1,1671498468,1,4,2010,1,active,False,3,37,2010,2022-12-20 01:15:13.497052,,
250,0,1,1,1671498651,51,0,2012,1,active,False,0,8,2012,2022-12-20 01:15:13.497052,,
251,0,1,1,1671497930,51,0,2017,1,active,False,0,1,2017,2022-12-20 01:15:13.497052,,
252,0,1,1,1671498930,28,0,2021,1,active,False,8,36,2021,2022-12-20 01:15:13.497052,,
253,0,1,1,1671497036,26,0,2022,1,active,False,2,6,2022,2022-12-20 01:15:13.497052,,
254,1,1,1,1671498605,2,1,3016,1,active,False,1,49,3016,2022-12-20 01:15:13.497052,,
255,0,1,1,1671498148,22,0,3041,1,active,False,0,2,3041,2022-12-20 01:15:13.497052,,
256,0,1,1,1671497561,11,1,3042,1,active,False,1,7,3042,2022-12-20 01:15:13.497052,,
257,0,1,1,1671495360,15,2,3043,1,active,False,1,2,3043,2022-12-20 01:15:13.497052,,
258,0,1,1,1671493245,22,0,3044,1,active,False,0,5,3044,2022-12-20 01:15:13.497052,,
259,0,1,1,1671498720,14,1,3046,1,active,False,2,3,3046,2022-12-20 01:15:13.497052,,
260,0,1,1,1671496185,15,4,3047,1,active,False,0,2,3047,2022-12-20 01:15:13.497052,,
261,0,0,0,86400,0,0,3048,0,out_of_service,False,0,0,3048,2022-12-20 01:15:13.497052,,
262,0,1,1,1671497514,13,2,3049,1,active,False,1,3,3049,2022-12-20 01:15:13.497052,,
263,0,1,1,1671498876,19,0,3050,1,active,False,0,2,3050,2022-12-20 01:15:13.497052,,
264,0,1,1,1671497839,5,0,3052,1,active,False,10,18,3052,2022-12-20 01:15:13.497052,,
265,0,1,1,1671493328,17,2,3053,1,active,False,1,3,3053,2022-12-20 01:15:13.497052,,
266,0,1,1,1671498072,14,0,3054,1,active,False,2,4,3054,2022-12-20 01:15:13.497052,,
267,0,1,1,1671497118,18,1,3055,1,active,False,1,3,3055,2022-12-20 01:15:13.497052,,
268,0,1,1,1671499007,20,1,3056,1,active,False,1,2,3056,2022-12-20 01:15:13.497052,,
269,0,1,1,1671494534,10,0,3057,1,active,False,4,7,3057,2022-12-20 01:15:13.497052,,
270,0,1,1,1671497545,14,0,3058,1,active,False,3,9,3058,2022-12-20 01:15:13.497052,,
271,0,1,1,1671498813,13,0,3059,1,active,False,5,6,3059,2022-12-20 01:15:13.497052,,
272,0,1,1,1671498097,16,0,3060,1,active,False,1,3,3060,2022-12-20 01:15:13.497052,,
273,0,1,1,1671495735,16,0,3061,1,active,False,3,4,3061,2022-12-20 01:15:13.497052,,
274,0,1,1,1671498319,12,2,3062,1,active,False,0,8,3062,2022-12-20 01:15:13.497052,,
275,0,1,1,1671498165,16,0,3063,1,active,False,2,4,3063,2022-12-20 01:15:13.497052,,
276,0,1,1,1671493105,19,2,3064,1,active,False,0,2,3064,2022-12-20 01:15:13.497052,,
277,0,1,1,1671495325,10,1,3065,1,active,False,0,20,3065,2022-12-20 01:15:13.497052,,
278,0,0,0,86400,0,0,3066,0,out_of_service,False,0,0,3066,2022-12-20 01:15:13.497052,,
279,0,1,1,1671498765,8,3,3067,1,active,False,5,16,3067,2022-12-20 01:15:13.497052,,
280,0,1,1,1671496491,30,0,3068,1,active,False,2,11,3068,2022-12-20 01:15:13.497052,,
