,num_docks_disabled,station_id,legacy_id,num_bikes_available,is_renting,num_ebikes_available,num_docks_available,num_bikes_disabled,is_returning,eightd_has_available_keys,is_installed,last_reported,last_update,num_scooters_unavailable,num_scooters_available
3039,0,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,3697,24,1,17,18,1,1,False,1,1691715944,2023-08-11 01:00:30.385509,0.0,0.0
3040,0,79c4a612-a5df-4814-9e6b-6305da61ebc4,4086,14,1,0,5,2,1,False,1,1691715945,2023-08-11 01:00:30.385509,0.0,0.0
3041,0,fda0c217-9504-4b26-8a25-e40b603ee5fa,4088,1,1,1,15,3,1,False,1,1691715945,2023-08-11 01:00:30.385509,0.0,0.0
3042,0,66dd491c-0aca-11e7-82f6-3863bb44ef7c,3156,8,1,0,22,7,1,False,1,1691715945,2023-08-11 01:00:30.385509,0.0,0.0
3043,0,66ddd369-0aca-11e7-82f6-3863bb44ef7c,3260,63,1,2,2,1,1,False,1,1691715945,2023-08-11 01:00:30.385509,0.0,0.0
3044,0,344b52b0-73a9-4fe3-9132-23d0502dc0ae,4071,10,1,0,10,3,1,False,1,1691715947,2023-08-11 01:00:30.385509,0.0,0.0
3045,0,1828967607558607844,1828967607558607844,4,1,1,15,0,1,False,1,1691715947,2023-08-11 01:00:30.385509,0.0,0.0
3046,1,66dc1c5c-0aca-11e7-82f6-3863bb44ef7c,446,9,1,0,62,5,1,False,1,1691715943,2023-08-11 01:00:30.385509,0.0,0.0
3047,0,1838999521825487230,1838999521825487230,10,1,5,11,0,1,False,1,1691715943,2023-08-11 01:00:30.385509,0.0,0.0
3048,0,66ddeffd-0aca-11e7-82f6-3863bb44ef7c,3319,16,1,6,1,3,1,False,1,1691715948,2023-08-11 01:00:30.385509,0.0,0.0
3049,0,67f60e7e-397a-4e47-b7f9-d10bd67133b3,4073,22,1,8,28,2,1,False,1,1691715948,2023-08-11 01:00:30.385509,0.0,0.0
3050,0,ad17bd9a-735b-4a11-8ad3-dc7800e342af,4038,24,1,1,7,4,1,False,1,1691715948,2023-08-11 01:00:30.385509,0.0,0.0
3051,0,f3c68cfb-52fd-48c8-b6e5-85c179fee0b3,4752,4,1,2,19,1,1,False,1,1691715947,2023-08-11 01:00:30.385509,0.0,0.0
3052,0,d9ec5589-c872-46f2-88cd-e54f9c596721,4585,9,1,1,9,2,1,False,1,1691715946,2023-08-11 01:00:30.385509,0.0,0.0
3053,1,f91170e6-a33c-4870-94da-9d51510515d2,4192,5,1,1,9,4,1,False,1,1691715946,2023-08-11 01:00:30.385509,0.0,0.0
3054,1,1aa5c287-0f0d-4697-ba4b-4f2daa6b2adf,3497,20,1,2,0,2,1,False,1,1691715948,2023-08-11 01:00:30.385509,0.0,0.0
3055,1,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,385,9,1,0,16,3,1,False,1,1691715952,2023-08-11 01:00:30.385509,0.0,0.0
3056,0,e780c290-0c52-4ab1-9719-a581be789df3,3989,18,1,6,1,2,1,False,1,1691715953,2023-08-11 01:00:30.385509,0.0,0.0
3057,0,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,3071,5,1,1,13,0,1,False,1,1691715953,2023-08-11 01:00:30.385509,0.0,0.0
3058,1,7603028c-8b04-4918-8a25-a087ce57aea4,3848,2,1,1,28,1,1,False,1,1691715953,2023-08-11 01:00:30.385509,0.0,0.0
3059,0,2576805f-9732-4c74-8f1d-57715e8cdfa2,3864,9,1,4,20,1,1,False,1,1691715953,2023-08-11 01:00:30.385509,0.0,0.0
3060,0,55fda28d-56a8-4db2-b42a-072714f18471,5049,19,1,0,0,0,1,False,1,1691715949,2023-08-11 01:00:30.385509,0.0,0.0
3061,1,66db63f4-0aca-11e7-82f6-3863bb44ef7c,289,7,1,1,9,2,1,False,1,1691715949,2023-08-11 01:00:30.385509,0.0,0.0
3062,0,e5b2a7ce-d867-465b-8446-743e00617068,4789,1,1,1,17,0,1,False,1,1691715949,2023-08-11 01:00:30.385509,0.0,0.0
3063,0,bbb48e80-7d2f-4b3c-bb8c-591bc931945a,4366,7,1,0,8,5,1,False,1,1691715950,2023-08-11 01:00:30.385509,0.0,0.0
3064,0,66de8a86-0aca-11e7-82f6-3863bb44ef7c,3443,24,1,18,31,4,1,False,1,1691715950,2023-08-11 01:00:30.385509,0.0,0.0
3065,0,3eed817a-63e5-424b-8ed3-c809db5488f7,4975,47,1,1,4,1,1,False,1,1691715951,2023-08-11 01:00:30.385509,0.0,0.0
3066,0,c2800791-1911-4f2b-8fc7-bed280c557c0,4875,9,1,1,33,2,1,False,1,1691715951,2023-08-11 01:00:30.385509,0.0,0.0
3067,0,594b4656-9d83-4301-8967-3b92c126531c,3551,20,1,1,1,2,1,False,1,1691715953,2023-08-11 01:00:30.385509,0.0,0.0
3068,0,66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,485,6,1,3,53,1,1,False,1,1691715954,2023-08-11 01:00:30.385509,0.0,0.0
3069,0,1815967159287043052,1815967159287043052,23,1,1,2,0,1,False,1,1691715954,2023-08-11 01:00:30.385509,0.0,0.0
3070,0,66dbc551-0aca-11e7-82f6-3863bb44ef7c,352,18,1,8,33,3,1,False,1,1691715954,2023-08-11 01:00:30.385509,0.0,0.0
3071,1,eafa19ed-88c2-4efc-bd73-3961f85b6063,3708,11,1,5,28,3,1,False,1,1691715954,2023-08-11 01:00:30.385509,0.0,0.0
3072,0,dad3b7df-ec40-4d54-bfdb-5e82be84d742,4427,15,1,0,4,2,1,False,1,1691715951,2023-08-11 01:00:30.385509,0.0,0.0
3073,1,1828965671716082498,1828965671716082498,17,1,0,0,1,1,False,1,1691715951,2023-08-11 01:00:30.385509,0.0,0.0
3074,0,42032bf9-4599-4035-bc01-c80bec1a7122,3603,7,1,1,12,2,1,False,1,1691715952,2023-08-11 01:00:30.385509,0.0,0.0
3075,0,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,3756,17,1,0,2,2,1,False,1,1691715954,2023-08-11 01:00:30.385509,0.0,0.0
3076,1,4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,4498,2,1,0,13,4,1,False,1,1691715955,2023-08-11 01:00:30.385509,0.0,0.0
3077,0,1e6c5d0c-f406-4b60-88f6-6284a38d3930,4183,1,1,1,15,3,1,False,1,1691715955,2023-08-11 01:00:30.385509,0.0,0.0
3078,0,f001fac9-5f19-451e-a752-afde574a8c81,4610,12,1,6,7,0,1,False,1,1691715956,2023-08-11 01:00:30.385509,0.0,0.0
3079,0,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,468,28,1,9,82,3,1,False,1,1691715956,2023-08-11 01:00:30.385509,0.0,0.0
3080,0,90c35466-db3c-4b0d-993e-6e92883773b4,3746,56,1,4,15,1,1,False,1,1691715962,2023-08-11 01:00:30.385509,0.0,0.0
3081,0,74feba30-26a5-4949-b3a0-d6e13ba1a20c,3857,7,1,1,12,0,1,False,1,1691715960,2023-08-11 01:00:30.385509,0.0,0.0
3082,0,66dd0808-0aca-11e7-82f6-3863bb44ef7c,3095,11,1,1,11,0,1,False,1,1691715960,2023-08-11 01:00:30.385509,0.0,0.0
3083,0,59ad8f95-32a4-43de-b1c3-79c667b2d2df,3745,7,1,5,18,2,1,False,1,1691715960,2023-08-11 01:00:30.385509,0.0,0.0
3084,0,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,4926,2,1,1,18,0,1,False,1,1691715961,2023-08-11 01:00:30.385509,0.0,0.0
3085,1,66de2b97-0aca-11e7-82f6-3863bb44ef7c,3382,36,1,2,1,2,1,False,1,1691715961,2023-08-11 01:00:30.385509,0.0,0.0
3086,1,bc346753-b68a-4cb3-b93f-b0be68227eae,4327,11,1,0,8,1,1,False,1,1691715961,2023-08-11 01:00:30.385509,0.0,0.0
3087,0,66dd1585-0aca-11e7-82f6-3863bb44ef7c,3096,37,1,1,1,1,1,False,1,1691715961,2023-08-11 01:00:30.385509,0.0,0.0
3088,0,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,10,1,1,16,4,1,False,1,1691715958,2023-08-11 01:00:30.385509,0.0,0.0
3089,0,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,4502,22,1,5,4,1,1,False,1,1691715958,2023-08-11 01:00:30.385509,0.0,0.0
3090,0,66dc192f-0aca-11e7-82f6-3863bb44ef7c,443,8,1,3,14,0,1,False,1,1691715958,2023-08-11 01:00:30.385509,0.0,0.0
3091,0,305c221f-4e0b-4a5a-902c-3d1043dfe606,3598,4,1,2,14,2,1,False,1,1691715959,2023-08-11 01:00:30.385509,0.0,0.0
3092,0,04d557d6-6bc3-4244-b0f1-81ed1449ccd6,4580,9,1,6,6,4,1,False,1,1691715956,2023-08-11 01:00:30.385509,0.0,0.0
3093,0,c46a2889-258b-4fc5-a452-1d4e7dfe683a,4138,10,1,2,8,1,1,False,1,1691715956,2023-08-11 01:00:30.385509,0.0,0.0
3094,0,1318e05a-2506-43c6-b49d-4c1f7f69a267,3872,6,1,1,12,0,1,False,1,1691715956,2023-08-11 01:00:30.385509,0.0,0.0
3095,0,d6834194-029d-4e2d-83b0-ee78ab5acda2,4370,7,1,0,11,1,1,False,1,1691715957,2023-08-11 01:00:30.385509,0.0,0.0
3096,1,85b77b8d-32b8-4049-a407-64319916e2c5,3980,0,1,0,13,6,1,False,1,1691715957,2023-08-11 01:00:30.385509,0.0,0.0
3097,2,647a2a80-9630-41b0-9b91-1f464b0bf3cc,3463,40,1,4,33,4,1,False,1,1691715959,2023-08-11 01:00:30.385509,0.0,0.0
3098,0,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,3897,7,1,3,8,2,1,False,1,1691715962,2023-08-11 01:00:30.385509,0.0,0.0
3099,0,47bcbcc1-9241-4e65-99f1-07c15543be1b,3789,6,1,5,23,3,1,False,1,1691715958,2023-08-11 01:00:30.385509,0.0,0.0
3100,0,1791472779085971670,1791472779085971670,4,1,0,15,0,1,False,1,1691715964,2023-08-11 01:00:30.385509,0.0,0.0
3101,0,c0c6a931-c1d3-4202-a433-c4127a4cd846,4203,16,1,2,4,1,1,False,1,1691715964,2023-08-11 01:00:30.385509,0.0,0.0
3102,0,66de65a4-0aca-11e7-82f6-3863bb44ef7c,3423,13,1,8,11,5,1,False,1,1691715964,2023-08-11 01:00:30.385509,0.0,0.0
3103,0,66db3273-0aca-11e7-82f6-3863bb44ef7c,161,19,1,1,28,2,1,False,1,1691715964,2023-08-11 01:00:30.385509,0.0,0.0
3104,0,66de5613-0aca-11e7-82f6-3863bb44ef7c,3410,60,1,2,11,6,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3105,0,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,3088,3,1,1,16,0,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3106,0,3e9e50cc-f336-439f-bd0b-dec5499c038d,4278,28,1,5,14,2,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3107,0,1815968026870435892,1815968026870435892,13,1,2,9,0,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3108,1,547cdccc-7864-4898-97c9-8798d924ef54,3799,16,1,3,41,8,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3109,0,dfad8e49-7e1b-4376-90b4-7a449319f294,4783,7,1,4,14,1,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3110,0,0c106e83-c47a-4233-b5e4-62bbb75d0bed,4152,6,1,2,14,1,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3111,0,ce95fbdd-b7d2-46fc-910d-5c170e4b7610,4028,19,1,1,0,0,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3112,0,1836581534415880440,1836581534415880440,3,1,3,22,1,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3113,0,cd118a8f-a7d1-4b7a-a6d3-d9e875cb29df,4857,22,1,8,1,3,1,False,1,1691715963,2023-08-11 01:00:30.385509,0.0,0.0
3114,0,e0b80983-c520-47e3-9c8d-a17fff5e5582,4099,14,1,0,4,3,1,False,1,1691715968,2023-08-11 01:00:30.385509,0.0,0.0
3115,0,cac843c2-8b21-47bb-a3b9-712f95d7f7aa,3853,17,1,0,3,0,1,False,1,1691715968,2023-08-11 01:00:30.385509,0.0,0.0
3116,0,9c147c77-11da-4d0b-8a21-a8042ec8031b,5039,13,1,1,7,0,1,False,1,1691715968,2023-08-11 01:00:30.385509,0.0,0.0
3117,6,e1886e7a-62b1-4359-9835-8ab5a16371ae,4622,3,1,0,11,4,1,False,1,1691715968,2023-08-11 01:00:30.385509,0.0,0.0
3118,0,d33261e6-600e-4756-ad03-a9facbd8ace1,4761,7,1,2,15,2,1,False,1,1691715968,2023-08-11 01:00:30.385509,0.0,0.0
3119,0,002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,3968,14,1,1,7,0,1,False,1,1691715969,2023-08-11 01:00:30.385509,0.0,0.0
3120,0,62089e99-7f73-4f59-816d-57f9793484a1,5059,11,1,2,5,4,1,False,1,1691715969,2023-08-11 01:00:30.385509,0.0,0.0
3121,0,d7d297fd-36dc-42f2-8e3b-24b1003be874,4325,16,1,2,3,0,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3122,0,a8560d28-9ee1-4af4-9180-7e9c4dd0d147,4101,15,1,0,1,1,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3123,0,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,3535,23,1,2,0,4,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3124,0,c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,3613,16,1,0,9,3,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3125,0,1f872052-38c4-4701-96c4-c363de51c2b5,4236,17,1,8,37,5,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3126,1,b0239a13-649a-4d31-aa04-56b8aaeba4d4,4800,5,1,0,11,1,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3127,0,9a40cb60-6ede-4c9e-9d64-dc55cae57f31,3555,9,1,0,13,3,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3128,0,063e7e78-b810-4a2f-8045-a82a0d69d752,4695,20,1,1,10,1,1,False,1,1691715967,2023-08-11 01:00:30.385509,0.0,0.0
3129,0,e3e6105e-eaa2-43c5-badb-fb8592ad7227,4284,5,1,1,20,0,1,False,1,1691715967,2023-08-11 01:00:30.385509,0.0,0.0
3130,0,9092515e-eef6-478f-910f-1cd19d06bebb,3831,9,1,1,23,4,1,False,1,1691715967,2023-08-11 01:00:30.385509,0.0,0.0
3131,0,d7904cd0-4b1b-47d0-8103-937bcf5ff845,3607,8,1,0,10,0,1,False,1,1691715967,2023-08-11 01:00:30.385509,0.0,0.0
3132,0,1817432104157364846,1817432104157364846,21,1,5,1,1,1,False,1,1691715966,2023-08-11 01:00:30.385509,0.0,0.0
3133,0,66db64d1-0aca-11e7-82f6-3863bb44ef7c,291,7,1,3,11,1,1,False,1,1691715966,2023-08-11 01:00:30.385509,0.0,0.0
3134,0,d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,4260,9,1,1,13,1,1,False,1,1691715967,2023-08-11 01:00:30.385509,0.0,0.0
3135,0,1828966363527611286,1828966363527611286,3,1,0,15,1,1,False,1,1691715968,2023-08-11 01:00:30.385509,0.0,0.0
3136,0,66db7152-0aca-11e7-82f6-3863bb44ef7c,308,26,1,0,22,0,1,False,1,1691715965,2023-08-11 01:00:30.385509,0.0,0.0
3137,1,66dbe848-0aca-11e7-82f6-3863bb44ef7c,386,30,1,1,49,2,1,False,1,1691715972,2023-08-11 01:00:30.385509,0.0,0.0
3138,0,b55f9b55-7fa7-4f0f-9732-78cbe07452e1,3510,18,1,5,10,2,1,False,1,1691715972,2023-08-11 01:00:30.385509,0.0,0.0
3139,1,66dd2811-0aca-11e7-82f6-3863bb44ef7c,3129,7,1,1,18,15,1,False,1,1691715972,2023-08-11 01:00:30.385509,0.0,0.0
3140,37,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,411,6,1,0,0,2,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3141,0,1786696384892428996,1786696384892428996,8,1,2,13,0,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3142,0,95478d78-5e48-44e3-8f95-c63ee31451a9,4676,34,1,8,46,12,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3143,0,ba0a4ada-c9f6-48b4-a7b3-7220f6fb88c2,4085,0,1,0,21,2,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3144,3,66dc41bb-0aca-11e7-82f6-3863bb44ef7c,478,44,1,20,2,6,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3145,0,3c135a2e-eeea-4e81-9c0a-8d14a6049198,5038,15,1,0,4,1,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3146,0,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,3048,1,1,1,17,1,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3147,0,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,35,1,3,9,2,1,False,1,1691715973,2023-08-11 01:00:30.385509,0.0,0.0
3148,0,1828966104320053340,1828966104320053340,7,1,0,11,1,1,False,1,1691715974,2023-08-11 01:00:30.385509,0.0,0.0
3149,0,66dbeded-0aca-11e7-82f6-3863bb44ef7c,396,2,1,0,21,1,1,False,1,1691715974,2023-08-11 01:00:30.385509,0.0,0.0
3150,0,461b4f37-c980-4e50-9c92-a6125ce52881,4113,7,1,2,9,6,1,False,1,1691715970,2023-08-11 01:00:30.385509,0.0,0.0
3151,0,4281e975-6bc2-483f-9e4a-f7c09b67ed28,4747,2,1,0,15,2,1,False,1,1691715970,2023-08-11 01:00:30.385509,0.0,0.0
3152,0,db29242d-6ff3-4e22-85fe-45fa3d03ec39,4790,2,1,2,18,1,1,False,1,1691715971,2023-08-11 01:00:30.385509,0.0,0.0
3153,0,ca4795a2-6ab3-4597-bf59-f0155ac1637c,4701,29,1,3,38,3,1,False,1,1691715969,2023-08-11 01:00:30.385509,0.0,0.0
3154,0,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,4745,11,1,1,10,1,1,False,1,1691715969,2023-08-11 01:00:30.385509,0.0,0.0
3155,0,82dd89f6-1e5a-4a8f-8660-13cb64349e94,4163,7,1,3,11,1,1,False,1,1691715970,2023-08-11 01:00:30.385509,0.0,0.0
3156,0,18846fd4-877c-4971-9b6f-1bd8fbc10346,4768,7,1,0,13,0,1,False,1,1691715974,2023-08-11 01:00:30.385509,0.0,0.0
3157,0,66de186f-0aca-11e7-82f6-3863bb44ef7c,3351,14,1,0,7,3,1,False,1,1691715975,2023-08-11 01:00:30.385509,0.0,0.0
3158,0,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,502,32,1,19,1,4,1,False,1,1691715974,2023-08-11 01:00:30.385509,0.0,0.0
3159,0,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,4326,14,1,0,3,6,1,False,1,1691715974,2023-08-11 01:00:30.385509,0.0,0.0
3160,0,66ddee56-0aca-11e7-82f6-3863bb44ef7c,3315,15,1,3,7,1,1,False,1,1691715974,2023-08-11 01:00:30.385509,0.0,0.0
3161,0,66dc259a-0aca-11e7-82f6-3863bb44ef7c,461,46,1,5,31,7,1,False,1,1691715972,2023-08-11 01:00:30.385509,0.0,0.0
3162,0,8fa2fafb-fa07-48b2-b159-bffbea7176d4,5073,1,1,1,19,0,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3163,0,66de4594-0aca-11e7-82f6-3863bb44ef7c,3391,16,1,2,6,3,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3164,0,be2bdee1-e3e9-45cc-94f0-2ba81a722ba3,4664,15,1,0,8,0,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3165,1,582cd775-0178-47f5-b707-6d5869f077ba,3917,29,1,3,0,1,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3166,0,623c9658-5544-4254-847e-738763cf45a3,4765,8,1,7,8,2,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3167,0,7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,4347,19,1,7,0,2,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3168,0,0e003543-3656-448f-8a93-029d265f2e26,3521,32,1,2,1,2,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3169,0,bb32aad7-8308-4ff8-b073-d5b518ffdd09,3623,12,1,10,25,2,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3170,0,78b4aa30-e4e9-4447-9419-c89f8527892e,4918,2,1,1,18,3,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3171,0,66db34fc-0aca-11e7-82f6-3863bb44ef7c,174,18,1,5,13,1,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3172,1,ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,5026,2,1,1,19,0,1,False,1,1691715977,2023-08-11 01:00:30.385509,0.0,0.0
3173,0,648e09b6-95c2-40d3-9dac-a43f22eccf38,3934,13,1,2,13,1,1,False,1,1691715977,2023-08-11 01:00:30.385509,0.0,0.0
3174,0,d3f51f51-7e51-4c75-8600-d76916608707,3501,10,1,4,13,6,1,False,1,1691715977,2023-08-11 01:00:30.385509,0.0,0.0
3175,0,2f580cf9-14e2-4300-ba22-f6d88d0312a5,3803,1,1,0,24,2,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3176,0,d8673258-9513-4ed2-86bf-bef62e7e4e30,3952,8,1,3,7,4,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3177,0,15cb007b-bfca-4ad7-bfc6-44bf3d36785a,4496,22,1,0,5,2,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3178,1,66dda55f-0aca-11e7-82f6-3863bb44ef7c,3236,27,1,18,6,0,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3179,0,26176e86-8362-4c91-a693-6aa3f9ce0b73,3673,7,1,0,7,4,1,False,1,1691715975,2023-08-11 01:00:30.385509,0.0,0.0
3180,0,36b55a0f-e55d-4849-859a-09b3273fb782,4369,22,1,1,1,1,1,False,1,1691715975,2023-08-11 01:00:30.385509,0.0,0.0
3181,0,83d1ff16-ba56-4eae-aa6a-b37b6439db82,4384,3,1,1,26,1,1,False,1,1691715976,2023-08-11 01:00:30.385509,0.0,0.0
3182,0,66de0933-0aca-11e7-82f6-3863bb44ef7c,3327,16,1,1,8,2,1,False,1,1691715976,2023-08-11 01:00:30.385509,0.0,0.0
3183,0,66de5773-0aca-11e7-82f6-3863bb44ef7c,3412,14,1,0,4,0,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3184,0,bfbd1f09-afd2-49d2-8674-3a07b3c929a4,3768,10,1,1,13,1,1,False,1,1691715982,2023-08-11 01:00:30.385509,0.0,0.0
3185,0,956e9f8d-d23a-4a0e-bf28-84180e818af7,5000,2,1,1,23,2,1,False,1,1691715982,2023-08-11 01:00:30.385509,0.0,0.0
3186,1,e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,3894,3,1,0,24,7,1,False,1,1691715982,2023-08-11 01:00:30.385509,0.0,0.0
3187,0,66dde914-0aca-11e7-82f6-3863bb44ef7c,3303,19,1,2,16,1,1,False,1,1691715982,2023-08-11 01:00:30.385509,0.0,0.0
3188,1,b4063b76-1abd-465c-96a4-45f6ee016bc5,4608,3,1,3,13,2,1,False,1,1691715979,2023-08-11 01:00:30.385509,0.0,0.0
3189,0,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,4967,0,1,0,19,2,1,False,1,1691715979,2023-08-11 01:00:30.385509,0.0,0.0
3190,0,66de482a-0aca-11e7-82f6-3863bb44ef7c,3393,14,1,0,4,1,1,False,1,1691715980,2023-08-11 01:00:30.385509,0.0,0.0
3191,0,dd351a72-4241-4275-843d-0fffa8a1f414,3579,8,1,1,13,4,1,False,1,1691715980,2023-08-11 01:00:30.385509,0.0,0.0
3192,0,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,3046,11,1,5,6,1,1,False,1,1691715980,2023-08-11 01:00:30.385509,0.0,0.0
3193,1,1064b4b0-e9c8-4139-ac48-f118305dbe69,4002,20,1,0,1,1,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3194,0,9c1c3499-1b11-471f-b59a-87d9e27e15c5,4008,6,1,6,11,4,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3195,2,66db7637-0aca-11e7-82f6-3863bb44ef7c,316,37,1,0,1,1,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3196,0,bbaae5d3-7e2b-46a8-872e-152404c664f7,4270,17,1,0,9,0,1,False,1,1691715977,2023-08-11 01:00:30.385509,0.0,0.0
3197,1,afc79a38-e26d-48f7-94e4-d0aca8fd1c49,4797,4,1,1,15,0,1,False,1,1691715977,2023-08-11 01:00:30.385509,0.0,0.0
3198,1,ca4e4962-2169-4559-8f60-b05ab7809750,3630,19,1,1,13,0,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3199,0,1828967027013302842,1828967027013302842,4,1,1,14,1,1,False,1,1691715978,2023-08-11 01:00:30.385509,0.0,0.0
3200,0,59e3766c-0629-4ff1-a1d9-bc0514a55487,3893,17,1,8,5,3,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3201,0,44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,5012,20,1,2,1,2,1,False,1,1691715981,2023-08-11 01:00:30.385509,0.0,0.0
3202,0,66dbc60f-0aca-11e7-82f6-3863bb44ef7c,353,15,1,3,7,1,1,False,1,1691715983,2023-08-11 01:00:30.385509,0.0,0.0
3203,0,66db69d0-0aca-11e7-82f6-3863bb44ef7c,298,18,1,1,9,3,1,False,1,1691715983,2023-08-11 01:00:30.385509,0.0,0.0
3204,0,55f6b830-e43e-4227-bfc7-683465236d94,4830,8,1,0,35,2,1,False,1,1691715983,2023-08-11 01:00:30.385509,0.0,0.0
3205,0,66db44e5-0aca-11e7-82f6-3863bb44ef7c,261,31,1,2,5,2,1,False,1,1691715983,2023-08-11 01:00:30.385509,0.0,0.0
3206,3,1b22c037-207d-454a-90aa-8f22d0a8a7e3,4011,3,1,1,17,0,1,False,1,1691715983,2023-08-11 01:00:30.385509,0.0,0.0
3207,0,e8df73bd-5d3d-47c9-b04d-bcec4db5540f,3783,41,1,0,23,1,1,False,1,1691715984,2023-08-11 01:00:30.385509,0.0,0.0
3208,1,a0eec052-257a-4c79-8171-6e2ad9864ad0,4110,12,1,2,14,2,1,False,1,1691715984,2023-08-11 01:00:30.385509,0.0,0.0
3209,1,66de2a00-0aca-11e7-82f6-3863bb44ef7c,3379,27,1,1,1,4,1,False,1,1691715984,2023-08-11 01:00:30.385509,0.0,0.0
3210,35,66de867e-0aca-11e7-82f6-3863bb44ef7c,3436,14,1,14,0,4,1,False,1,1691715984,2023-08-11 01:00:30.385509,0.0,0.0
3211,0,66db3606-0aca-11e7-82f6-3863bb44ef7c,212,21,1,4,35,3,1,False,1,1691715984,2023-08-11 01:00:30.385509,0.0,0.0
3212,0,de6f4206-3aa9-4cb9-aae0-8547d2cd6854,3769,22,1,4,1,0,1,False,1,1691715984,2023-08-11 01:00:30.385509,0.0,0.0
