,num_docks_available,is_renting,is_returning,legacy_id,num_ebikes_available,station_id,num_docks_disabled,num_bikes_disabled,last_reported,eightd_has_available_keys,is_installed,num_bikes_available,last_update,num_scooters_unavailable,num_scooters_available
971,0,1,1,346,1,66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,1,5,1692666516,False,1,19,2023-08-22 01:00:22.295629,0.0,0.0
972,19,1,1,4918,0,78b4aa30-e4e9-4447-9419-c89f8527892e,0,1,1692666516,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
973,3,1,1,4099,0,e0b80983-c520-47e3-9c8d-a17fff5e5582,0,0,1692666516,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
974,14,1,1,4585,0,d9ec5589-c872-46f2-88cd-e54f9c596721,0,1,1692666517,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
975,15,1,1,4011,1,1b22c037-207d-454a-90aa-8f22d0a8a7e3,3,5,1692666518,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
976,18,1,1,5024,2,0dc63044-e19c-474d-9df1-c3e504d03b07,1,3,1692666518,False,1,10,2023-08-22 01:00:22.295629,0.0,0.0
977,21,1,1,3161,8,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,0,7,1692666518,False,1,27,2023-08-22 01:00:22.295629,0.0,0.0
978,8,1,1,412,2,66dbf518-0aca-11e7-82f6-3863bb44ef7c,2,2,1692666518,False,1,16,2023-08-22 01:00:22.295629,0.0,0.0
979,0,1,1,3937,1,8b1222da-612f-4482-ab34-9467c4ed28e3,0,2,1692666519,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
980,21,1,1,497,1,66dc748f-0aca-11e7-82f6-3863bb44ef7c,2,11,1692666519,False,1,29,2023-08-22 01:00:22.295629,0.0,0.0
981,28,1,1,3145,3,66dd448f-0aca-11e7-82f6-3863bb44ef7c,0,3,1692666519,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
982,11,1,1,4747,0,4281e975-6bc2-483f-9e4a-f7c09b67ed28,0,0,1692666520,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
983,12,1,1,4797,3,afc79a38-e26d-48f7-94e4-d0aca8fd1c49,1,0,1692666520,False,1,7,2023-08-22 01:00:22.295629,0.0,0.0
984,24,1,1,3597,0,e4645d0d-8b76-4c46-b2b9-be25592e0659,0,0,1692666519,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
985,14,1,1,4025,3,361dd964-db79-47dd-b044-eac88c735249,0,1,1692666524,False,1,4,2023-08-22 01:00:22.295629,0.0,0.0
986,8,1,1,3351,1,66de186f-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666525,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
987,15,1,1,3598,1,305c221f-4e0b-4a5a-902c-3d1043dfe606,0,2,1692666525,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
988,9,1,1,1786697003367719132,2,1786697003367719132,1,1,1692666525,False,1,28,2023-08-22 01:00:22.295629,0.0,0.0
989,8,1,1,1786375069262703476,2,1786375069262703476,0,1,1692666523,False,1,22,2023-08-22 01:00:22.295629,0.0,0.0
990,18,1,1,3405,1,66de5095-0aca-11e7-82f6-3863bb44ef7c,0,2,1692666524,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
991,1,1,1,3697,15,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,0,4,1692666524,False,1,38,2023-08-22 01:00:22.295629,0.0,0.0
992,4,1,1,1814900632709495794,0,1814900632709495794,0,0,1692666524,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
993,2,1,1,3088,1,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666524,False,1,16,2023-08-22 01:00:22.295629,0.0,0.0
994,28,1,1,3977,0,df243d7f-e6ae-435c-9895-aecbcff9cada,0,0,1692666523,False,1,0,2023-08-22 01:00:22.295629,,
995,1,1,1,460,1,66dc252e-0aca-11e7-82f6-3863bb44ef7c,0,6,1692666523,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
996,79,1,1,3464,0,341730d7-a61d-499d-8c07-fa015f644e54,0,5,1692666521,False,1,0,2023-08-22 01:00:22.295629,0.0,0.0
997,0,1,1,502,0,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,0,10,1692666523,False,1,24,2023-08-22 01:00:22.295629,0.0,0.0
998,8,1,1,4347,0,7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,0,5,1692666524,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
999,54,1,1,3443,0,66de8a86-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666524,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1000,72,1,1,468,4,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,0,2,1692666520,False,1,35,2023-08-22 01:00:22.295629,0.0,0.0
1001,3,1,1,4024,1,0b94cc1e-2327-4679-99d9-3b21ddc02051,0,4,1692666521,False,1,25,2023-08-22 01:00:22.295629,0.0,0.0
1002,19,1,1,4408,2,993fc83f-52c6-43f4-bb49-4abe4ad48150,0,1,1692666521,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1003,1,1,1,4002,2,1064b4b0-e9c8-4139-ac48-f118305dbe69,1,4,1692666526,False,1,18,2023-08-22 01:00:22.295629,0.0,0.0
1004,2,1,1,4467,8,158e7752-27e2-4912-be0b-eb15405aa096,1,1,1692666525,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1005,6,1,1,3515,2,387e2863-83ad-4589-8004-794a7b624801,0,1,1692666527,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1006,9,1,1,3052,2,66dcc047-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666527,False,1,8,2023-08-22 01:00:22.295629,0.0,0.0
1007,14,1,1,3892,1,ad41e353-033e-484f-8d76-78014e11e9d7,0,0,1692666527,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1008,12,1,1,4266,6,7a725e59-49be-4c1d-9c3d-3b3a8ed1232f,0,0,1692666527,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1009,29,1,1,3285,0,66dde197-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666527,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1010,14,1,1,289,3,66db63f4-0aca-11e7-82f6-3863bb44ef7c,1,0,1692666527,False,1,4,2023-08-22 01:00:22.295629,0.0,0.0
1011,27,1,1,3302,5,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666528,False,1,11,2023-08-22 01:00:22.295629,0.0,0.0
1012,4,1,1,4805,2,7a8b474b-7577-4316-a192-d57576d194a3,1,2,1692666528,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1013,6,1,1,4088,5,fda0c217-9504-4b26-8a25-e40b603ee5fa,0,8,1692666528,False,1,5,2023-08-22 01:00:22.295629,0.0,0.0
1014,13,1,1,3903,4,88ee054e-bdeb-4305-8f3b-76eb964f2c84,0,1,1692666528,False,1,4,2023-08-22 01:00:22.295629,0.0,0.0
1015,26,1,1,3260,0,66ddd369-0aca-11e7-82f6-3863bb44ef7c,0,8,1692666529,False,1,31,2023-08-22 01:00:22.295629,0.0,0.0
1016,5,1,1,4021,0,38bb1218-0a9e-41d9-b2ef-25c8626dac29,1,1,1692666530,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1017,3,1,1,5038,0,3c135a2e-eeea-4e81-9c0a-8d14a6049198,0,0,1692666531,False,1,17,2023-08-22 01:00:22.295629,0.0,0.0
1018,7,1,1,3326,0,66de08c9-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666532,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1019,14,1,1,3179,2,66dd546c-0aca-11e7-82f6-3863bb44ef7c,0,0,1692666532,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1020,2,1,1,3118,4,66dd2208-0aca-11e7-82f6-3863bb44ef7c,1,2,1692666532,False,1,35,2023-08-22 01:00:22.295629,0.0,0.0
1021,0,1,1,3975,3,6f21be51-6fde-4cde-b1db-b102a5f67300,0,0,1692666532,False,1,21,2023-08-22 01:00:22.295629,0.0,0.0
1022,14,1,1,3101,2,66dd1846-0aca-11e7-82f6-3863bb44ef7c,0,1,1692666532,False,1,32,2023-08-22 01:00:22.295629,0.0,0.0
1023,17,1,1,3313,4,66dded7a-0aca-11e7-82f6-3863bb44ef7c,0,2,1692666533,False,1,7,2023-08-22 01:00:22.295629,0.0,0.0
1024,15,1,1,3628,1,dc8223ad-4108-40a8-9ff5-35e8490b4077,0,1,1692666531,False,1,12,2023-08-22 01:00:22.295629,0.0,0.0
1025,1,1,1,4869,1,cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,0,1,1692666531,False,1,13,2023-08-22 01:00:22.295629,0.0,0.0
1026,29,1,1,3516,0,b506be9e-45d3-43d1-a262-27d8fa91e974,1,0,1692666529,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1027,65,1,1,457,1,66dc2238-0aca-11e7-82f6-3863bb44ef7c,1,6,1692666529,False,1,6,2023-08-22 01:00:22.295629,0.0,0.0
1028,4,1,1,4605,1,4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,0,9,1692666530,False,1,23,2023-08-22 01:00:22.295629,0.0,0.0
1029,8,1,1,481,2,66dc4599-0aca-11e7-82f6-3863bb44ef7c,0,4,1692666528,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1030,19,1,1,5026,2,ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,1,1,1692666536,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
1031,19,1,1,4152,1,0c106e83-c47a-4233-b5e4-62bbb75d0bed,0,1,1692666536,False,1,1,2023-08-22 01:00:22.295629,0.0,0.0
1032,15,1,1,4800,0,b0239a13-649a-4d31-aa04-56b8aaeba4d4,1,0,1692666536,False,1,2,2023-08-22 01:00:22.295629,0.0,0.0
1033,16,1,1,3883,0,a3e2b360-f050-48ea-b8c8-57d897b8f7fc,0,0,1692666536,False,1,3,2023-08-22 01:00:22.295629,0.0,0.0
1034,19,1,1,4188,2,c9cf9887-9f1a-420f-9ab3-8a35a5db4ad1,0,3,1692666537,False,1,9,2023-08-22 01:00:22.295629,0.0,0.0
1035,1,1,1,4028,5,ce95fbdd-b7d2-46fc-910d-5c170e4b7610,0,4,1692666537,False,1,14,2023-08-22 01:00:22.295629,0.0,0.0
1036,6,1,1,3630,8,ca4e4962-2169-4559-8f60-b05ab7809750,1,2,1692666535,False,1,26,2023-08-22 01:00:22.295629,0.0,0.0
