,is_installed,is_renting,num_ebikes_available,num_docks_disabled,num_docks_available,num_bikes_disabled,is_returning,eightd_has_available_keys,legacy_id,last_reported,num_bikes_available,station_id,last_update,num_scooters_available,num_scooters_unavailable
1162,1,1,0,0,8,3,1,False,3095,1691284503,12,66dd0808-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1163,1,1,3,0,6,2,1,False,4357,1691284503,10,40fd82d6-c0e9-4876-adfb-816140ecfc39,2023-08-06 01:15:07.661245,0.0,0.0
1164,1,1,1,0,13,0,1,False,4260,1691284503,10,d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,2023-08-06 01:15:07.661245,0.0,0.0
1165,1,1,1,0,28,2,1,False,4981,1691284503,8,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,2023-08-06 01:15:07.661245,0.0,0.0
1166,1,1,7,0,2,3,1,False,3101,1691284503,41,66dd1846-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1167,1,1,0,0,6,0,1,False,4021,1691284503,15,38bb1218-0a9e-41d9-b2ef-25c8626dac29,2023-08-06 01:15:07.661245,0.0,0.0
1168,1,1,1,0,22,6,1,False,3314,1691284504,4,66ddede1-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1169,1,1,2,0,12,1,1,False,270,1691284504,15,66db5c14-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1170,1,1,2,0,49,17,1,False,457,1691284504,12,66dc2238-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1171,1,1,3,0,13,6,1,False,4074,1691284505,3,5dc8ddac-979e-4ae5-b879-3670cca7482d,2023-08-06 01:15:07.661245,0.0,0.0
1172,1,1,1,1,1,0,1,False,4480,1691284505,34,b516fedb-3ced-4683-8c17-7e5f6dadf04d,2023-08-06 01:15:07.661245,0.0,0.0
1173,1,1,1,0,16,10,1,False,3708,1691284505,19,eafa19ed-88c2-4efc-bd73-3961f85b6063,2023-08-06 01:15:07.661245,0.0,0.0
1174,1,1,7,0,18,4,1,False,3789,1691284505,10,47bcbcc1-9241-4e65-99f1-07c15543be1b,2023-08-06 01:15:07.661245,0.0,0.0
1175,1,1,1,0,13,3,1,False,4498,1691284506,4,4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,2023-08-06 01:15:07.661245,0.0,0.0
1176,1,1,1,0,8,4,1,False,4163,1691284506,7,82dd89f6-1e5a-4a8f-8660-13cb64349e94,2023-08-06 01:15:07.661245,0.0,0.0
1177,1,1,0,0,25,1,1,False,4125,1691284506,11,4b67c6e0-d603-4fbc-afbe-0b8952f4f7af,2023-08-06 01:15:07.661245,0.0,0.0
1178,1,1,1,0,16,1,1,False,4563,1691284506,1,f4f9a09c-010c-430c-a766-3390c44b4962,2023-08-06 01:15:07.661245,0.0,0.0
1179,1,1,0,0,14,2,1,False,4765,1691284506,2,623c9658-5544-4254-847e-738763cf45a3,2023-08-06 01:15:07.661245,0.0,0.0
1180,1,1,1,0,11,1,1,False,3864,1691284506,18,2576805f-9732-4c74-8f1d-57715e8cdfa2,2023-08-06 01:15:07.661245,0.0,0.0
1181,1,1,3,0,0,3,1,False,4481,1691284506,36,d1138533-504c-4d29-b71c-299e1d31f159,2023-08-06 01:15:07.661245,0.0,0.0
1182,1,1,0,6,11,8,1,False,4622,1691284508,0,e1886e7a-62b1-4359-9835-8ab5a16371ae,2023-08-06 01:15:07.661245,0.0,0.0
1183,1,1,3,0,63,2,1,False,3464,1691284508,18,341730d7-a61d-499d-8c07-fa015f644e54,2023-08-06 01:15:07.661245,0.0,0.0
1184,1,1,2,0,90,10,1,False,468,1691284508,12,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1185,1,1,0,0,15,2,1,False,5006,1691284507,1,9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,2023-08-06 01:15:07.661245,0.0,0.0
1186,1,1,0,0,0,7,1,False,1786697003367719132,1691284507,33,1786697003367719132,2023-08-06 01:15:07.661245,0.0,0.0
1187,1,1,4,0,2,1,1,False,4222,1691284508,24,141eb0e0-e78d-411a-a0be-202a6424cc93,2023-08-06 01:15:07.661245,0.0,0.0
1188,1,1,1,0,23,12,1,False,478,1691284508,21,66dc41bb-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1189,1,1,5,0,4,6,1,False,4580,1691284509,9,04d557d6-6bc3-4244-b0f1-81ed1449ccd6,2023-08-06 01:15:07.661245,0.0,0.0
1190,1,1,14,0,38,4,1,False,3161,1691284509,15,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1191,1,1,2,0,0,2,1,False,265,1691284509,44,66db4671-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1192,0,0,0,0,0,0,0,False,1835246815877178358,86400,0,1835246815877178358,2023-08-06 01:15:07.661245,,
1193,0,0,0,0,0,0,0,False,1817432606668538118,86400,0,1817432606668538118,2023-08-06 01:15:07.661245,,
1194,0,0,0,0,0,0,0,False,3686,86400,0,dbf79506-a4ec-4ee4-8a74-5e4d697dde9e,2023-08-06 01:15:07.661245,,
1195,0,0,0,0,0,0,0,False,3526,86400,0,5671825f-3eef-46c4-9e56-86add83d3a30,2023-08-06 01:15:07.661245,,
1196,0,0,0,0,0,0,0,False,1835250318514342456,86400,0,1835250318514342456,2023-08-06 01:15:07.661245,,
1197,0,0,0,0,0,0,0,False,1835247352748090208,86400,0,1835247352748090208,2023-08-06 01:15:07.661245,,
1198,0,0,0,0,0,0,0,False,1835249854657874848,86400,0,1835249854657874848,2023-08-06 01:15:07.661245,,
1199,0,0,0,0,0,0,0,False,1835249964093653018,86400,0,1835249964093653018,2023-08-06 01:15:07.661245,,
1200,0,0,0,0,0,0,0,False,1828966882896859944,86400,0,1828966882896859944,2023-08-06 01:15:07.661245,,
1201,0,0,0,0,0,0,0,False,1828967717120678322,86400,0,1828967717120678322,2023-08-06 01:15:07.661245,,
1202,0,0,0,0,0,0,0,False,1828968199249922252,86400,0,1828968199249922252,2023-08-06 01:15:07.661245,,
1203,0,0,0,0,0,0,0,False,1828968611856235508,86400,0,1828968611856235508,2023-08-06 01:15:07.661245,,
1204,0,0,0,0,0,0,0,False,1828968691399885056,86400,0,1828968691399885056,2023-08-06 01:15:07.661245,,
1205,0,0,0,0,0,0,0,False,1828968994833044184,86400,0,1828968994833044184,2023-08-06 01:15:07.661245,,
1206,0,0,0,0,0,0,0,False,1828969851041055492,86400,0,1828969851041055492,2023-08-06 01:15:07.661245,,
1207,0,0,0,0,0,0,0,False,1835247070661529934,86400,0,1835247070661529934,2023-08-06 01:15:07.661245,,
1208,0,0,0,0,0,0,0,False,1836581628905160976,86400,0,1836581628905160976,2023-08-06 01:15:07.661245,,
1209,0,0,0,0,0,0,0,False,1836581714456697424,86400,0,1836581714456697424,2023-08-06 01:15:07.661245,,
1210,1,1,1,0,27,0,1,False,3871,1691284389,3,9341ee1c-d456-4858-a451-70cbbd73d084,2023-08-06 01:15:07.661245,0.0,0.0
1211,1,1,1,0,11,1,1,False,3402,1691284391,20,66de4f30-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1212,1,1,4,0,13,2,1,False,4510,1691284391,9,9f702c67-b591-4492-ba90-eb3c7e793dad,2023-08-06 01:15:07.661245,0.0,0.0
1213,1,1,0,0,10,1,1,False,3044,1691284392,16,66dcbb2c-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1214,1,1,4,0,15,3,1,False,4036,1691284387,18,88bf1344-354f-4699-bdbd-1c2584fc41ee,2023-08-06 01:15:07.661245,0.0,0.0
1215,1,1,2,0,19,1,1,False,3221,1691284387,7,66dd8bd9-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1216,1,1,0,0,44,2,1,False,4240,1691284388,3,1e226f22-034f-4b99-8184-a8eaa591fbd8,2023-08-06 01:15:07.661245,0.0,0.0
1217,1,1,2,0,15,0,1,False,3910,1691284388,2,30985a9c-afe4-4b98-a72c-2c72bb35603e,2023-08-06 01:15:07.661245,0.0,0.0
1218,1,1,2,0,18,3,1,False,4057,1691284394,2,5adcaaaf-5386-441d-827c-8d65c4f4405e,2023-08-06 01:15:07.661245,0.0,0.0
1219,1,1,0,0,18,1,1,False,4767,1691284394,0,c0b541ae-9e66-4739-babb-483180747dc2,2023-08-06 01:15:07.661245,0.0,0.0
1220,1,1,0,0,19,4,1,False,3932,1691284395,0,8fc95e31-b025-4d2b-b5aa-240465366480,2023-08-06 01:15:07.661245,0.0,0.0
1221,1,1,3,0,3,7,1,False,4705,1691284396,31,aa8fc8b7-b66c-41d9-9885-30b8af599378,2023-08-06 01:15:07.661245,0.0,0.0
1222,1,1,3,0,12,1,1,False,3059,1691284396,6,66dcc65c-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1223,1,1,0,0,74,3,1,False,500,1691284397,1,66dc75ec-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1224,1,1,0,0,16,1,1,False,5015,1691284399,1,acfeadeb-73bb-4ec3-b809-78675b01af74,2023-08-06 01:15:07.661245,0.0,0.0
1225,1,1,0,0,5,1,1,False,4194,1691284401,24,dfe2c398-ff5c-4a8d-83c8-fa18801540d8,2023-08-06 01:15:07.661245,0.0,0.0
1226,1,1,3,0,0,1,1,False,4835,1691284401,18,af626e61-9f83-4602-a9b1-038b1c1430e6,2023-08-06 01:15:07.661245,0.0,0.0
1227,1,1,0,0,2,4,1,False,232,1691284406,46,66db3aa3-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1228,1,1,0,0,11,3,1,False,4919,1691284406,11,653ba606-f397-41e6-adc4-f775bf2d0c9f,2023-08-06 01:15:07.661245,0.0,0.0
1229,1,1,1,0,11,4,1,False,4873,1691284412,3,e35494b4-5811-4d2a-87de-4430e56bce2d,2023-08-06 01:15:07.661245,0.0,0.0
1230,1,1,0,0,25,2,1,False,3378,1691284412,1,66de27da-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1231,1,1,3,0,20,0,1,False,3900,1691284412,9,344064f8-e82f-40fb-b235-aff506b77ae5,2023-08-06 01:15:07.661245,0.0,0.0
1232,1,1,0,0,1,4,1,False,3531,1691284412,22,bfea6c5b-2e1a-42c5-8199-2ded6042d57b,2023-08-06 01:15:07.661245,0.0,0.0
1233,1,1,0,0,6,4,1,False,4690,1691284412,31,6067af3d-f7ed-4149-a394-2fc2eb295872,2023-08-06 01:15:07.661245,0.0,0.0
1234,1,1,0,0,11,1,1,False,3559,1691284413,7,49d2cd03-f508-483f-a7c9-7fd450e5e6db,2023-08-06 01:15:07.661245,0.0,0.0
1235,1,1,1,0,19,1,1,False,4294,1691284413,1,98af0e1d-ea33-4c6e-95fe-97846e81081e,2023-08-06 01:15:07.661245,0.0,0.0
1236,1,1,8,0,17,2,1,False,3086,1691284434,10,66dcf897-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1237,1,1,1,0,0,2,1,False,4104,1691284434,17,16280b32-7e5b-4a18-930b-212eac10faaa,2023-08-06 01:15:07.661245,0.0,0.0
1238,1,1,1,0,3,6,1,False,4339,1691284434,53,9e3603ee-2b7d-4147-a7b5-48bbd778902c,2023-08-06 01:15:07.661245,0.0,0.0
1239,1,1,3,0,12,11,1,False,3226,1691284433,21,66dd9213-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1240,1,1,2,0,2,4,1,False,3049,1691284436,12,66dcbefb-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1241,1,1,4,0,8,3,1,False,3838,1691284436,14,5f0aa684-a1c5-4119-827f-7860f1cd4ccd,2023-08-06 01:15:07.661245,0.0,0.0
1242,1,1,0,0,5,0,1,False,4809,1691284436,14,5483bd97-fe0e-4966-937a-5dd4805004fe,2023-08-06 01:15:07.661245,0.0,0.0
1243,1,1,0,0,17,5,1,False,3416,1691284437,1,66de5d57-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1244,1,1,0,0,15,1,1,False,4972,1691284436,5,36ddce8f-bd83-4a05-b601-b526fb4d8628,2023-08-06 01:15:07.661245,0.0,0.0
1245,1,1,2,0,16,1,1,False,4782,1691284468,7,d07790cd-1acd-4f74-b5f1-3d70f8a8a526,2023-08-06 01:15:07.661245,0.0,0.0
1246,1,1,1,0,16,0,1,False,1834145064843958330,1691284468,6,1834145064843958330,2023-08-06 01:15:07.661245,0.0,0.0
1247,1,1,2,0,25,1,1,False,2022,1691284468,5,66dca6f4-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1248,1,1,0,0,3,1,1,False,4365,1691284469,17,8df41833-c7bf-4171-bdab-58d64f6ade54,2023-08-06 01:15:07.661245,0.0,0.0
1249,1,1,0,0,14,1,1,False,4906,1691284469,5,079b5a90-1d2b-40b2-b1e9-71c075f16b89,2023-08-06 01:15:07.661245,0.0,0.0
1250,1,1,0,0,10,2,1,False,5021,1691284471,8,1789e458-c466-4d77-aba6-365f5c3823ed,2023-08-06 01:15:07.661245,0.0,0.0
1251,1,1,2,0,13,2,1,False,376,1691284471,28,66dbe3a2-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1252,1,1,3,0,20,2,1,False,4362,1691284474,3,403c310e-26d5-4db5-9928-13c38b25053d,2023-08-06 01:15:07.661245,0.0,0.0
1253,1,1,1,0,0,1,1,False,3965,1691284475,18,e71d152c-c2df-4d3e-a9af-139f2529bac6,2023-08-06 01:15:07.661245,0.0,0.0
1254,1,1,0,0,15,2,1,False,4896,1691284475,2,c1144380-c1ac-4315-9b1a-4b4e870ac688,2023-08-06 01:15:07.661245,0.0,0.0
1255,1,1,3,0,0,3,1,False,1786698815186893280,1691284472,32,1786698815186893280,2023-08-06 01:15:07.661245,0.0,0.0
1256,1,1,1,0,25,4,1,False,302,1691284472,24,66db6cd4-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1257,1,1,3,0,25,0,1,False,4643,1691284472,6,d8e8d54b-be48-41c3-a27f-dfd888d8cf01,2023-08-06 01:15:07.661245,0.0,0.0
1258,1,1,2,0,13,0,1,False,4957,1691284473,11,026fd07d-d810-45dc-9237-a3d84dce4fa9,2023-08-06 01:15:07.661245,0.0,0.0
1259,1,1,1,0,3,3,1,False,1822663143025657920,1691284473,19,1822663143025657920,2023-08-06 01:15:07.661245,0.0,0.0
1260,1,1,1,0,1,5,1,False,4198,1691284473,15,89171660-8cef-443f-8f75-67503532d1ce,2023-08-06 01:15:07.661245,0.0,0.0
1261,1,1,1,0,17,6,1,False,436,1691284473,4,66dc1545-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1262,1,1,1,0,1,0,1,False,3392,1691284473,17,66de47bf-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1263,1,1,1,0,16,3,1,False,4186,1691284473,8,77a498ea-5693-46cc-a4b1-6e428f574797,2023-08-06 01:15:07.661245,0.0,0.0
1264,1,1,0,0,27,4,1,False,4219,1691284473,1,05c5e17c-7aa9-49b7-9da3-9db4858ec1fc,2023-08-06 01:15:07.661245,0.0,0.0
1265,1,1,0,0,21,0,1,False,3844,1691284470,4,6c3b486e-603c-4158-91ac-adc06ac01535,2023-08-06 01:15:07.661245,0.0,0.0
1266,1,1,1,0,8,3,1,False,4677,1691284467,55,c2291f8e-3b07-4671-82af-2b947825de4a,2023-08-06 01:15:07.661245,0.0,0.0
1267,1,1,2,0,16,4,1,False,364,1691284468,3,66dbcc49-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1268,1,1,1,0,13,0,1,False,5055,1691284473,2,968d40e0-2a5b-4f6c-a161-fad1631b609b,2023-08-06 01:15:07.661245,0.0,0.0
1269,1,1,0,0,3,1,1,False,3843,1691284474,19,b1f67e5c-7c26-4bf3-a90e-1500a3160d60,2023-08-06 01:15:07.661245,0.0,0.0
1270,1,1,1,0,8,1,1,False,4816,1691284403,8,bd318c15-5c3d-4e72-9837-3b4bd37707e0,2023-08-06 01:15:07.661245,0.0,0.0
1271,1,1,0,0,16,2,1,False,4511,1691284404,0,6db97fde-68ae-4d2b-b121-b7c17838bbe7,2023-08-06 01:15:07.661245,0.0,0.0
1272,1,1,3,0,0,1,1,False,3525,1691284401,19,a04bf523-3c76-4fad-88bf-e99037f9b796,2023-08-06 01:15:07.661245,0.0,0.0
1273,1,1,1,0,35,3,1,False,4728,1691284399,8,876683ce-9bce-4fad-8d1c-6b331fa07b5c,2023-08-06 01:15:07.661245,0.0,0.0
1274,1,1,2,0,11,1,1,False,3578,1691284408,6,8d5c4ef9-e18c-4216-ac46-c64dde8015be,2023-08-06 01:15:07.661245,0.0,0.0
1275,1,1,1,0,18,4,1,False,3585,1691284408,2,17aeb1e3-fd18-4cf9-9473-17dfa5b0a312,2023-08-06 01:15:07.661245,0.0,0.0
1276,1,1,0,0,28,2,1,False,4428,1691284410,0,42bf7170-61ab-44a0-aafe-1b89d7271718,2023-08-06 01:15:07.661245,0.0,0.0
1277,1,1,1,0,46,3,1,False,3437,1691284410,9,66de871c-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1278,1,1,1,0,4,1,1,False,3589,1691284411,26,9bd28b11-cf11-4938-abb2-dfa5ec800e32,2023-08-06 01:15:07.661245,0.0,0.0
1279,1,1,0,0,16,3,1,False,3573,1691284411,6,d5788cfa-817e-4b65-b43f-edda222a3c3c,2023-08-06 01:15:07.661245,0.0,0.0
1280,1,1,0,0,6,1,1,False,4257,1691284411,14,6a671276-d345-4a4c-a7df-98f5dbb19e4c,2023-08-06 01:15:07.661245,0.0,0.0
1281,1,1,0,0,1,2,1,False,4827,1691284411,15,4cd5a87d-7618-4a15-892d-8cf29eec865c,2023-08-06 01:15:07.661245,0.0,0.0
1282,1,1,2,0,9,0,1,False,5007,1691284437,8,016ee47a-4871-4209-91cb-bf3ceeddc991,2023-08-06 01:15:07.661245,0.0,0.0
1283,1,1,1,0,12,1,1,False,4566,1691284437,6,84b30f68-5404-453a-ae86-a2baff03a2c9,2023-08-06 01:15:07.661245,0.0,0.0
1284,1,1,0,0,25,4,1,False,4657,1691284437,0,96a4da57-107a-43d1-8828-4749d5555461,2023-08-06 01:15:07.661245,0.0,0.0
1285,1,1,2,0,6,2,1,False,4338,1691284440,73,8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8,2023-08-06 01:15:07.661245,0.0,0.0
1286,1,1,3,0,6,2,1,False,4364,1691284441,12,8dc8c0b3-4d70-40fe-a75a-86e30ecb676b,2023-08-06 01:15:07.661245,0.0,0.0
1287,1,1,2,0,17,0,1,False,3569,1691284441,10,66f68197-4897-4576-896a-48e0312104c5,2023-08-06 01:15:07.661245,0.0,0.0
1288,1,1,3,0,6,0,1,False,3761,1691284439,21,21361381-fd4a-44a4-bfa7-61f075192ce9,2023-08-06 01:15:07.661245,0.0,0.0
1289,1,1,5,0,31,4,1,False,301,1691284439,47,66db6aae-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1290,1,1,8,0,0,3,1,False,4477,1691284440,23,c01a9c97-6c04-4e3f-ad0b-958801d94ca1,2023-08-06 01:15:07.661245,0.0,0.0
1291,1,1,5,0,10,10,1,False,4336,1691284440,35,348c5e65-cbc3-4da6-9856-fc253a0ba546,2023-08-06 01:15:07.661245,0.0,0.0
1292,1,1,1,0,10,4,1,False,4670,1691284439,5,2b848257-dc2e-4dd0-b840-d5e046972789,2023-08-06 01:15:07.661245,0.0,0.0
1293,1,1,1,0,46,1,1,False,4647,1691284438,1,7d455e9a-20b4-4b03-8248-0d982fdfa21b,2023-08-06 01:15:07.661245,0.0,0.0
1294,1,1,0,5,24,2,1,False,244,1691284438,20,66db3f01-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1295,1,1,0,0,8,1,1,False,3823,1691284479,21,29b21bd8-2459-4727-b1f0-d73592db3321,2023-08-06 01:15:07.661245,0.0,0.0
1296,1,1,0,0,15,2,1,False,4262,1691284480,6,61be9a4a-737c-413a-9b72-d47b28a366d5,2023-08-06 01:15:07.661245,0.0,0.0
1297,1,1,1,0,15,11,1,False,3137,1691284481,4,66dd40dd-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1298,1,1,6,0,7,0,1,False,3781,1691284481,22,20f3a578-4dfa-45ca-a917-b394d77ee08e,2023-08-06 01:15:07.661245,0.0,0.0
1299,1,1,3,0,22,2,1,False,3083,1691284481,8,66dcf394-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1300,1,1,1,0,4,2,1,False,5003,1691284478,38,cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,2023-08-06 01:15:07.661245,0.0,0.0
1301,1,1,4,0,4,3,1,False,4256,1691284478,16,c7be2714-14db-421f-a19e-f6a7bf6e8d26,2023-08-06 01:15:07.661245,0.0,0.0
1302,1,1,1,0,16,0,1,False,4177,1691284478,4,facb0195-8daa-46e3-95e1-6f22fb678e8a,2023-08-06 01:15:07.661245,0.0,0.0
1303,1,1,1,0,1,1,1,False,3324,1691284481,23,66de07ec-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1304,1,1,1,0,11,5,1,False,3869,1691284482,8,2a9e2320-083d-4044-aedf-0c15ecfefe61,2023-08-06 01:15:07.661245,0.0,0.0
1305,1,1,2,1,12,1,1,False,3304,1691284477,9,66dde9af-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1306,1,1,0,0,0,2,1,False,3755,1691284477,15,a35d03cf-bd72-4da4-a4ac-bd25b3f8dce3,2023-08-06 01:15:07.661245,0.0,0.0
1307,1,1,1,0,46,3,1,False,1794096976946852066,1691284477,18,1794096976946852066,2023-08-06 01:15:07.661245,0.0,0.0
1308,1,1,0,0,13,5,1,False,390,1691284477,27,66dbea8d-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1309,1,1,2,0,13,1,1,False,3076,1691284480,21,66dcec6b-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1310,1,1,0,0,10,9,1,False,4207,1691284480,0,6fd84197-56e2-47df-849f-701aca0e7cc3,2023-08-06 01:15:07.661245,0.0,0.0
1311,1,1,3,0,6,1,1,False,4777,1691284480,11,bdefa3e3-aa5a-40eb-b7f8-542de55063e9,2023-08-06 01:15:07.661245,0.0,0.0
1312,1,1,2,0,8,2,1,False,3067,1691284481,16,66dccd65-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1313,1,1,1,0,44,1,1,False,3106,1691284484,7,66dd1b65-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1314,1,1,0,0,21,2,1,False,4951,1691284484,1,8f9ce302-2a6d-443c-8fe0-625b20021ea2,2023-08-06 01:15:07.661245,0.0,0.0
1315,1,1,1,0,36,2,1,False,399,1691284484,1,66dbef85-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1316,1,1,2,0,3,3,1,False,3105,1691284484,48,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1317,1,1,0,0,4,3,1,False,4685,1691284487,20,27c71510-d515-4add-b660-6efd6f225cd1,2023-08-06 01:15:07.661245,0.0,0.0
1318,1,1,3,0,25,0,1,False,3867,1691284487,4,7dcc5a03-5997-4250-9207-fa8b6f027c86,2023-08-06 01:15:07.661245,0.0,0.0
1319,1,1,0,0,10,1,1,False,4310,1691284487,8,067d5007-bda5-4697-b0a2-ccc2837f295c,2023-08-06 01:15:07.661245,0.0,0.0
1320,1,1,1,0,2,1,1,False,4855,1691284488,16,3bf91ca1-14fd-4e51-858e-36a203f1af2a,2023-08-06 01:15:07.661245,0.0,0.0
1321,1,1,0,0,4,2,1,False,3125,1691284488,16,66dd25e0-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1322,1,1,11,0,21,4,1,False,3151,1691284475,21,66dd470b-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1323,1,1,3,0,41,6,1,False,472,1691284475,8,66dc3a1a-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1324,1,1,2,0,5,3,1,False,3124,1691284475,35,66dd2556-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1325,1,1,3,0,4,2,1,False,3861,1691284476,14,db02e1ea-acc1-4f45-8e3c-d37468b0b5a6,2023-08-06 01:15:07.661245,0.0,0.0
1326,1,1,2,0,48,5,1,False,3735,1691284476,3,e51c8b72-460f-41c2-a5ca-de85d3f46a30,2023-08-06 01:15:07.661245,0.0,0.0
1327,1,1,1,0,1,6,1,False,3374,1691284485,30,66de2625-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1328,1,1,6,0,2,1,1,False,4746,1691284485,21,0f51cb84-e386-44ac-947f-a969f7617d17,2023-08-06 01:15:07.661245,0.0,0.0
1329,1,1,1,0,24,1,1,False,325,1691284485,8,66db8c10-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1330,1,1,0,0,40,2,1,False,334,1691284485,0,66db95e5-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1331,1,1,2,0,5,6,1,False,368,1691284485,48,66dbce8a-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1332,1,1,1,0,14,3,1,False,4255,1691284486,8,22ac9559-d7f1-4dcd-ae3e-f6caf586a455,2023-08-06 01:15:07.661245,0.0,0.0
1333,1,1,0,0,7,7,1,False,3356,1691284486,6,66de1a8a-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1334,1,1,0,0,16,0,1,False,4293,1691284478,3,6fcad2af-c3e2-47a4-8942-023ae4047e67,2023-08-06 01:15:07.661245,0.0,0.0
1335,1,1,1,0,29,4,1,False,3283,1691284478,11,66dde079-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1336,1,1,1,0,30,6,1,False,3349,1691284479,3,66de1580-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1337,1,1,10,0,8,4,1,False,4582,1691284483,11,e15a5c77-70b0-4b9d-9eae-f10ddda7d994,2023-08-06 01:15:07.661245,0.0,0.0
1338,1,1,0,0,77,7,1,False,470,1691284483,0,66dc36c3-0aca-11e7-82f6-3863bb44ef7c,2023-08-06 01:15:07.661245,0.0,0.0
1339,1,1,9,0,1,0,1,False,4230,1691284483,18,9790606b-a00d-4d5e-b6ec-abd11c9d25b3,2023-08-06 01:15:07.661245,0.0,0.0
