,station_status,num_bikes_disabled,eightd_has_available_keys,is_installed,last_reported,num_ebikes_available,num_docks_disabled,num_docks_available,station_id,legacy_id,num_bikes_available,is_returning,is_renting,last_update
1212,active,0,False,1,1670802735,1,0,11,4290,4290,18,1,1,2022-12-12 01:15:35.023287
1213,active,0,False,1,1670808024,4,0,1,4291,4291,21,1,1,2022-12-12 01:15:35.023287
1214,active,0,False,1,1670796935,2,0,13,4292,4292,10,1,1,2022-12-12 01:15:35.023287
1215,active,0,False,1,1670748591,0,0,11,4293,4293,8,1,1,2022-12-12 01:15:35.023287
1216,active,0,False,1,1670800247,1,0,3,4294,4294,18,1,1,2022-12-12 01:15:35.023287
1217,active,1,False,1,1670806791,8,0,10,4295,4295,13,1,1,2022-12-12 01:15:35.023287
1218,active,0,False,1,1670797472,2,0,13,4296,4296,8,1,1,2022-12-12 01:15:35.023287
1219,active,1,False,1,1670806720,5,0,2,4297,4297,28,1,1,2022-12-12 01:15:35.023287
1220,active,4,False,1,1670806735,0,0,1,4298,4298,21,1,1,2022-12-12 01:15:35.023287
1221,active,3,False,1,1670807303,5,0,4,4300,4300,33,1,1,2022-12-12 01:15:35.023287
1222,active,0,False,1,1670806723,1,0,25,4301,4301,8,1,1,2022-12-12 01:15:35.023287
1223,active,1,False,1,1670808069,3,0,14,4302,4302,7,1,1,2022-12-12 01:15:35.023287
1224,active,0,False,1,1670803505,1,0,16,4303,4303,15,1,1,2022-12-12 01:15:35.023287
1225,active,0,False,1,1670795609,0,0,15,4304,4304,15,1,1,2022-12-12 01:15:35.023287
1226,active,0,False,1,1670806054,1,0,15,4305,4305,4,1,1,2022-12-12 01:15:35.023287
1227,active,1,False,1,1670807669,1,0,22,4306,4306,5,1,1,2022-12-12 01:15:35.023287
1228,active,1,False,1,1670803755,0,0,25,4308,4308,3,1,1,2022-12-12 01:15:35.023287
1229,active,1,False,1,1670803226,0,0,21,4309,4309,1,1,1,2022-12-12 01:15:35.023287
1230,active,0,False,1,1670787730,0,0,13,4310,4310,6,1,1,2022-12-12 01:15:35.023287
1231,active,0,False,1,1670797771,1,0,9,4311,4311,10,1,1,2022-12-12 01:15:35.023287
1232,active,2,False,1,1670807306,0,0,25,4312,4312,6,1,1,2022-12-12 01:15:35.023287
1233,active,1,False,1,1670784031,0,0,17,4313,4313,1,1,1,2022-12-12 01:15:35.023287
1234,active,0,False,1,1670802966,2,0,19,4314,4314,2,1,1,2022-12-12 01:15:35.023287
1235,active,0,False,1,1670779378,0,0,19,4315,4315,2,1,1,2022-12-12 01:15:35.023287
1236,active,1,False,1,1670798126,8,0,1,4316,4316,23,1,1,2022-12-12 01:15:35.023287
1237,active,0,False,1,1670786720,6,0,19,4318,4318,6,1,1,2022-12-12 01:15:35.023287
1238,active,0,False,1,1670792102,3,0,17,4319,4319,6,1,1,2022-12-12 01:15:35.023287
1239,active,1,False,1,1670806836,3,0,18,4320,4320,4,1,1,2022-12-12 01:15:35.023287
1240,active,1,False,1,1670797692,0,0,21,4321,4321,2,1,1,2022-12-12 01:15:35.023287
1241,active,0,False,1,1670797318,2,0,5,4322,4322,14,1,1,2022-12-12 01:15:35.023287
1242,active,1,False,1,1670802859,2,0,11,4324,4324,7,1,1,2022-12-12 01:15:35.023287
1243,active,0,False,1,1670802907,1,0,6,4325,4325,13,1,1,2022-12-12 01:15:35.023287
1244,active,2,False,1,1670805987,1,0,19,4326,4326,2,1,1,2022-12-12 01:15:35.023287
1245,active,1,False,1,1670804210,3,0,14,4327,4327,6,1,1,2022-12-12 01:15:35.023287
1246,active,1,False,1,1670806265,2,0,20,4329,4329,8,1,1,2022-12-12 01:15:35.023287
1247,active,0,False,1,1670803934,2,0,14,4330,4330,5,1,1,2022-12-12 01:15:35.023287
1248,active,2,False,1,1670807238,2,0,1,4331,4331,26,1,1,2022-12-12 01:15:35.023287
1249,active,0,False,1,1670807596,0,0,12,4332,4332,9,1,1,2022-12-12 01:15:35.023287
1250,out_of_service,0,False,0,86400,0,0,0,4333,4333,0,0,0,2022-12-12 01:15:35.023287
1251,active,3,False,1,1670807712,9,0,3,4336,4336,47,1,1,2022-12-12 01:15:35.023287
1252,active,2,False,1,1670807764,11,0,5,4337,4337,68,1,1,2022-12-12 01:15:35.023287
1253,active,1,False,1,1670807984,10,0,7,4338,4338,45,1,1,2022-12-12 01:15:35.023287
1254,active,0,False,1,1670807566,1,0,12,4339,4339,51,1,1,2022-12-12 01:15:35.023287
1255,active,0,False,1,1670808042,9,0,2,4340,4340,30,1,1,2022-12-12 01:15:35.023287
1256,active,0,False,1,1670808022,5,0,9,4341,4341,19,1,1,2022-12-12 01:15:35.023287
1257,active,0,False,1,1670805638,3,0,20,4342,4342,8,1,1,2022-12-12 01:15:35.023287
1258,active,0,False,1,1670793905,0,0,13,4343,4343,8,1,1,2022-12-12 01:15:35.023287
1259,active,0,False,1,1670806358,4,0,15,4345,4345,5,1,1,2022-12-12 01:15:35.023287
1260,active,0,False,1,1670807387,6,0,11,4346,4346,13,1,1,2022-12-12 01:15:35.023287
1261,active,0,False,1,1670799882,1,0,12,4347,4347,9,1,1,2022-12-12 01:15:35.023287
1262,active,0,False,1,1670807524,3,0,21,4348,4348,6,1,1,2022-12-12 01:15:35.023287
1263,active,1,False,1,1670798703,2,0,16,4349,4349,2,1,1,2022-12-12 01:15:35.023287
1264,active,0,False,1,1670789444,2,0,22,4350,4350,3,1,1,2022-12-12 01:15:35.023287
1265,active,1,False,1,1670800103,1,0,18,4351,4351,1,1,1,2022-12-12 01:15:35.023287
1266,active,0,False,1,1670777261,0,0,14,4352,4352,6,1,1,2022-12-12 01:15:35.023287
1267,active,0,False,1,1670795070,1,0,9,4353,4353,9,1,1,2022-12-12 01:15:35.023287
1268,active,0,False,1,1670807915,0,0,12,4356,4356,8,1,1,2022-12-12 01:15:35.023287
1269,active,0,False,1,1670800453,1,0,4,4357,4357,15,1,1,2022-12-12 01:15:35.023287
1270,active,0,False,1,1670802236,4,0,5,4358,4358,18,1,1,2022-12-12 01:15:35.023287
1271,active,0,False,1,1670803406,12,0,0,4359,4359,29,1,1,2022-12-12 01:15:35.023287
1272,active,1,False,1,1670802492,5,0,1,4360,4360,17,1,1,2022-12-12 01:15:35.023287
1273,active,0,False,1,1670796754,7,0,6,4361,4361,23,1,1,2022-12-12 01:15:35.023287
1274,active,0,False,1,1670808048,2,0,21,4362,4362,3,1,1,2022-12-12 01:15:35.023287
1275,active,1,False,1,1670807746,2,0,3,4363,4363,26,1,1,2022-12-12 01:15:35.023287
1276,active,0,False,1,1670799333,1,0,1,4364,4364,19,1,1,2022-12-12 01:15:35.023287
1277,active,4,False,1,1670791419,2,0,3,4365,4365,13,1,1,2022-12-12 01:15:35.023287
1278,active,0,False,1,1670790952,0,0,3,4366,4366,17,1,1,2022-12-12 01:15:35.023287
1279,active,0,False,1,1670774535,0,0,14,4367,4367,7,1,1,2022-12-12 01:15:35.023287
1280,active,1,False,1,1670802535,1,0,5,4368,4368,15,1,1,2022-12-12 01:15:35.023287
1281,active,0,False,1,1670791434,0,0,9,4369,4369,15,1,1,2022-12-12 01:15:35.023287
1282,active,0,False,1,1670799418,0,0,10,4370,4370,9,1,1,2022-12-12 01:15:35.023287
1283,active,0,False,1,1670806432,2,0,3,4371,4371,16,1,1,2022-12-12 01:15:35.023287
1284,active,0,False,1,1670807468,2,0,3,4372,4372,16,1,1,2022-12-12 01:15:35.023287
1285,active,0,False,1,1670784522,0,0,26,4373,4373,4,1,1,2022-12-12 01:15:35.023287
1286,active,0,False,1,1670776578,3,0,11,4374,4374,8,1,1,2022-12-12 01:15:35.023287
1287,active,0,False,1,1670791293,0,0,5,4376,4376,23,1,1,2022-12-12 01:15:35.023287
1288,active,0,False,1,1670787038,0,0,7,4377,4377,14,1,1,2022-12-12 01:15:35.023287
1289,active,0,False,1,1670805076,1,0,6,4378,4378,17,1,1,2022-12-12 01:15:35.023287
1290,active,1,False,1,1670801652,0,0,4,4379,4379,18,1,1,2022-12-12 01:15:35.023287
1291,active,0,False,1,1670807345,2,0,7,4380,4380,22,1,1,2022-12-12 01:15:35.023287
1292,active,0,False,1,1670748592,0,0,4,4381,4381,15,1,1,2022-12-12 01:15:35.023287
1293,active,0,False,1,1670780002,0,0,10,4382,4382,9,1,1,2022-12-12 01:15:35.023287
1294,active,0,False,1,1670806862,9,0,9,4384,4384,21,1,1,2022-12-12 01:15:35.023287
1295,active,0,False,1,1670800088,3,0,16,4385,4385,9,1,1,2022-12-12 01:15:35.023287
1296,active,0,False,1,1670798465,3,0,7,4386,4386,20,1,1,2022-12-12 01:15:35.023287
1297,active,1,False,1,1670790542,1,0,26,4387,4387,8,1,1,2022-12-12 01:15:35.023287
1298,active,0,False,1,1670770160,0,0,6,4389,4389,17,1,1,2022-12-12 01:15:35.023287
1299,active,0,False,1,1670782300,0,0,21,4390,4390,0,1,1,2022-12-12 01:15:35.023287
1300,active,0,False,1,1670807833,1,0,17,4391,4391,2,1,1,2022-12-12 01:15:35.023287
1301,active,0,False,1,1670783668,0,0,3,4392,4392,19,1,1,2022-12-12 01:15:35.023287
1302,active,0,False,1,1670784829,7,0,10,4393,4393,18,1,1,2022-12-12 01:15:35.023287
1303,active,0,False,1,1670801796,3,0,14,4394,4394,5,1,1,2022-12-12 01:15:35.023287
1304,active,0,False,1,1670801178,1,0,21,4395,4395,1,1,1,2022-12-12 01:15:35.023287
1305,active,0,False,1,1670779522,3,0,15,4396,4396,4,1,1,2022-12-12 01:15:35.023287
1306,active,0,False,1,1670748592,0,0,31,4397,4397,4,1,1,2022-12-12 01:15:35.023287
1307,active,1,False,1,1670800648,3,0,16,4398,4398,4,1,1,2022-12-12 01:15:35.023287
1308,active,0,False,1,1670807983,2,0,9,4399,4399,11,1,1,2022-12-12 01:15:35.023287
1309,active,1,False,1,1670806276,1,0,18,4400,4400,1,1,1,2022-12-12 01:15:35.023287
1310,active,0,False,1,1670800585,2,0,22,4401,4401,3,1,1,2022-12-12 01:15:35.023287
1311,active,0,False,1,1670798229,3,0,27,4403,4403,8,1,1,2022-12-12 01:15:35.023287
1312,active,0,False,1,1670749806,0,0,23,4404,4404,4,1,1,2022-12-12 01:15:35.023287
1313,active,1,False,1,1670807147,1,0,30,4406,4406,49,1,1,2022-12-12 01:15:35.023287
1314,active,2,False,1,1670808054,0,0,1,4407,4407,41,1,1,2022-12-12 01:15:35.023287
1315,active,1,False,1,1670807606,1,0,11,4408,4408,11,1,1,2022-12-12 01:15:35.023287
1316,active,0,False,1,1670806980,1,0,3,4409,4409,27,0,0,2022-12-12 01:15:35.023287
1317,active,1,False,1,1670783906,0,0,15,4410,4410,7,1,1,2022-12-12 01:15:35.023287
1318,active,0,False,1,1670783599,0,0,27,4411,4411,0,1,1,2022-12-12 01:15:35.023287
1319,active,0,False,1,1670776911,0,0,4,4412,4412,26,1,1,2022-12-12 01:15:35.023287
1320,active,0,False,1,1670802339,2,0,13,4414,4414,5,1,1,2022-12-12 01:15:35.023287
1321,active,0,False,1,1670797559,1,0,3,4415,4415,28,1,1,2022-12-12 01:15:35.023287
1322,active,0,False,1,1670797347,3,0,1,4416,4416,29,1,1,2022-12-12 01:15:35.023287
1323,active,0,False,1,1670785748,9,0,12,4417,4417,12,1,1,2022-12-12 01:15:35.023287
1324,active,0,False,1,1670781081,0,0,1,4418,4418,25,1,1,2022-12-12 01:15:35.023287
1325,active,0,False,1,1670805239,1,0,17,4419,4419,7,1,1,2022-12-12 01:15:35.023287
1326,active,0,False,1,1670793357,0,0,16,4420,4420,9,1,1,2022-12-12 01:15:35.023287
1327,active,0,False,1,1670804425,0,0,21,4421,4421,3,1,1,2022-12-12 01:15:35.023287
1328,active,1,False,1,1670770509,0,0,9,4422,4422,13,1,1,2022-12-12 01:15:35.023287
1329,active,1,False,1,1670799951,4,0,13,4423,4423,7,1,1,2022-12-12 01:15:35.023287
1330,active,2,False,1,1670800582,6,0,6,4424,4424,11,1,1,2022-12-12 01:15:35.023287
1331,active,2,False,1,1670807989,4,0,0,4425,4425,51,1,1,2022-12-12 01:15:35.023287
1332,active,1,False,1,1670805790,5,0,7,4426,4426,49,1,1,2022-12-12 01:15:35.023287
1333,active,0,False,1,1670806866,0,0,15,4427,4427,6,1,1,2022-12-12 01:15:35.023287
1334,active,0,False,1,1670804844,1,0,26,4428,4428,2,1,1,2022-12-12 01:15:35.023287
1335,active,2,False,1,1670800129,0,0,8,4429,4429,20,1,1,2022-12-12 01:15:35.023287
1336,active,0,False,1,1670785554,2,0,20,4430,4430,4,1,1,2022-12-12 01:15:35.023287
1337,active,0,False,1,1670807771,4,0,27,4431,4431,7,1,1,2022-12-12 01:15:35.023287
1338,active,0,False,1,1670777421,0,0,28,4434,4434,0,1,1,2022-12-12 01:15:35.023287
1339,active,0,False,1,1670806951,2,0,11,4435,4435,12,1,1,2022-12-12 01:15:35.023287
1340,active,3,False,1,1670806649,1,0,6,4436,4436,19,1,1,2022-12-12 01:15:35.023287
1341,active,0,False,1,1670806968,2,0,19,4437,4437,2,1,1,2022-12-12 01:15:35.023287
1342,active,0,False,1,1670779448,2,0,24,4438,4438,2,1,1,2022-12-12 01:15:35.023287
1343,active,0,False,1,1670776397,0,0,17,4440,4440,2,1,1,2022-12-12 01:15:35.023287
1344,active,0,False,1,1670806683,4,0,6,4441,4441,15,1,1,2022-12-12 01:15:35.023287
1345,active,0,False,1,1670781416,17,0,4,4442,4442,30,1,1,2022-12-12 01:15:35.023287
1346,active,1,False,1,1670804439,10,0,1,4443,4443,19,1,1,2022-12-12 01:15:35.023287
1347,active,0,False,1,1670784845,5,0,2,4444,4444,18,1,1,2022-12-12 01:15:35.023287
1348,active,1,False,1,1670798900,7,0,10,4445,4445,7,1,1,2022-12-12 01:15:35.023287
1349,active,0,False,1,1670807882,7,0,1,4446,4446,18,1,1,2022-12-12 01:15:35.023287
1350,active,0,False,1,1670806743,2,0,5,4447,4447,24,1,1,2022-12-12 01:15:35.023287
1351,active,1,False,1,1670787291,2,0,1,4448,4448,17,1,1,2022-12-12 01:15:35.023287
1352,active,1,False,1,1670791755,1,0,2,4449,4449,22,1,1,2022-12-12 01:15:35.023287
1353,active,0,False,1,1670798587,7,0,11,4450,4450,8,1,1,2022-12-12 01:15:35.023287
1354,active,0,False,1,1670793686,3,0,17,4451,4451,4,1,1,2022-12-12 01:15:35.023287
1355,active,0,False,1,1670751075,0,0,20,4453,4453,3,1,1,2022-12-12 01:15:35.023287
1356,active,1,False,1,1670802178,10,0,1,4456,4456,19,1,1,2022-12-12 01:15:35.023287
1357,active,0,False,1,1670783467,6,0,4,4457,4457,15,1,1,2022-12-12 01:15:35.023287
1358,active,1,False,1,1670806633,1,0,1,4458,4458,16,1,1,2022-12-12 01:15:35.023287
1359,active,0,False,1,1670801985,10,0,0,4459,4459,21,1,1,2022-12-12 01:15:35.023287
1360,active,1,False,1,1670800773,6,0,4,4460,4460,14,1,1,2022-12-12 01:15:35.023287
1361,active,0,False,1,1670790662,5,0,3,4461,4461,16,1,1,2022-12-12 01:15:35.023287
1362,active,0,False,1,1670780419,3,0,15,4462,4462,7,1,1,2022-12-12 01:15:35.023287
1363,active,0,False,1,1670787131,4,0,3,4463,4463,19,1,1,2022-12-12 01:15:35.023287
1364,active,2,False,1,1670807551,4,0,9,4465,4465,10,1,1,2022-12-12 01:15:35.023287
1365,active,0,False,1,86400,0,0,0,4466,4466,0,1,1,2022-12-12 01:15:35.023287
1366,active,0,False,1,1670788353,1,0,9,4467,4467,12,1,1,2022-12-12 01:15:35.023287
1367,active,1,False,1,1670749808,0,0,3,4468,4468,17,1,1,2022-12-12 01:15:35.023287
1368,active,0,False,1,1670792220,1,0,18,4471,4471,2,1,1,2022-12-12 01:15:35.023287
1369,active,1,False,1,1670749838,0,0,24,4472,4472,0,1,1,2022-12-12 01:15:35.023287
1370,active,0,False,1,1670797340,14,0,0,4473,4473,18,1,1,2022-12-12 01:15:35.023287
1371,active,0,False,1,1670807958,12,0,12,4474,4474,26,1,1,2022-12-12 01:15:35.023287
1372,active,0,False,1,1670796390,0,0,33,4475,4475,2,1,1,2022-12-12 01:15:35.023287
1373,active,2,False,1,1670799713,1,0,0,4476,4476,25,1,1,2022-12-12 01:15:35.023287
1374,active,1,False,1,1670794591,1,0,6,4477,4477,19,1,1,2022-12-12 01:15:35.023287
1375,active,1,False,1,1670806987,10,0,8,4478,4478,55,1,1,2022-12-12 01:15:35.023287
1376,active,0,False,1,1670799319,0,0,16,4480,4480,18,1,1,2022-12-12 01:15:35.023287
1377,active,1,False,1,1670804731,4,0,11,4481,4481,26,1,1,2022-12-12 01:15:35.023287
1378,active,0,False,1,1670807481,2,0,6,4482,4482,27,1,1,2022-12-12 01:15:35.023287
1379,active,2,False,1,1670796682,2,0,7,4483,4483,28,1,1,2022-12-12 01:15:35.023287
1380,active,0,False,1,1670807909,7,0,17,4484,4484,13,1,1,2022-12-12 01:15:35.023287
1381,active,0,False,1,1670800198,2,0,26,4485,4485,7,1,1,2022-12-12 01:15:35.023287
1382,active,0,False,1,1670804935,4,0,25,4486,4486,6,1,1,2022-12-12 01:15:35.023287
1383,active,0,False,1,1670799382,1,0,18,4487,4487,1,1,1,2022-12-12 01:15:35.023287
1384,active,0,False,1,1670796918,2,0,11,4488,4488,10,1,1,2022-12-12 01:15:35.023287
1385,active,0,False,1,1670806132,0,0,16,4489,4489,8,1,1,2022-12-12 01:15:35.023287
1386,active,0,False,1,1670803775,3,0,15,4490,4490,6,1,1,2022-12-12 01:15:35.023287
1387,active,2,False,1,1670805425,1,0,0,4492,4492,18,1,1,2022-12-12 01:15:35.023287
1388,active,0,False,1,1670781948,0,0,16,4493,4493,3,1,1,2022-12-12 01:15:35.023287
1389,active,0,False,1,1670805031,1,0,16,4494,4494,3,1,1,2022-12-12 01:15:35.023287
1390,active,0,False,1,1670786084,0,0,19,4495,4495,1,1,1,2022-12-12 01:15:35.023287
1391,active,0,False,1,1670786979,2,0,4,4496,4496,25,1,1,2022-12-12 01:15:35.023287
1392,active,0,False,1,1670749809,0,0,18,4497,4497,2,1,1,2022-12-12 01:15:35.023287
1393,active,1,False,1,1670793433,1,0,18,4498,4498,1,1,1,2022-12-12 01:15:35.023287
1394,active,1,False,1,1670808051,1,0,21,4500,4500,1,1,1,2022-12-12 01:15:35.023287
1395,active,2,False,1,1670792994,1,0,22,4501,4501,4,1,1,2022-12-12 01:15:35.023287
1396,active,0,False,1,1670807877,9,0,5,4502,4502,22,1,1,2022-12-12 01:15:35.023287
1397,active,2,False,1,1670785362,1,0,28,4503,4503,11,1,1,2022-12-12 01:15:35.023287
1398,active,0,False,1,1670803530,4,0,48,4504,4504,15,1,1,2022-12-12 01:15:35.023287
1399,active,0,False,1,1670771858,0,0,15,4505,4505,8,1,1,2022-12-12 01:15:35.023287
1400,active,1,False,1,1670793185,0,0,20,4506,4506,0,1,1,2022-12-12 01:15:35.023287
1401,active,0,False,1,1670805678,2,0,13,4508,4508,8,1,1,2022-12-12 01:15:35.023287
1402,active,1,False,1,1670807080,1,0,29,4509,4509,2,1,1,2022-12-12 01:15:35.023287
1403,active,1,False,1,1670807159,1,0,10,4510,4510,13,1,1,2022-12-12 01:15:35.023287
1404,active,2,False,1,1670805911,0,0,17,4511,4511,0,1,1,2022-12-12 01:15:35.023287
1405,active,0,False,1,1670788270,1,0,5,4512,4512,14,1,1,2022-12-12 01:15:35.023287
1406,active,0,False,1,1670798104,7,0,7,4513,4513,11,1,1,2022-12-12 01:15:35.023287
1407,active,2,False,1,1670805323,2,0,2,4514,4514,27,1,1,2022-12-12 01:15:35.023287
1408,active,0,False,1,1670760280,0,0,21,4515,4515,0,1,1,2022-12-12 01:15:35.023287
1409,active,0,False,1,1670793663,0,0,2,4516,4516,14,1,1,2022-12-12 01:15:35.023287
1410,active,2,False,1,1670800792,0,0,26,4517,4517,2,1,1,2022-12-12 01:15:35.023287
1411,active,1,False,1,1670802640,5,0,9,4518,4518,14,1,1,2022-12-12 01:15:35.023287
1412,active,2,False,1,1670804801,0,0,41,4519,4519,2,1,1,2022-12-12 01:15:35.023287
1413,active,1,False,1,1670806941,2,0,14,4520,4520,7,1,1,2022-12-12 01:15:35.023287
1414,active,0,False,1,1670807201,3,0,10,4521,4521,11,1,1,2022-12-12 01:15:35.023287
1415,active,1,False,1,1670805371,2,0,5,4522,4522,7,1,1,2022-12-12 01:15:35.023287
1416,active,0,False,1,1670806986,0,0,13,4523,4523,7,1,1,2022-12-12 01:15:35.023287
1417,active,0,False,1,1670798550,5,0,11,4524,4524,15,1,1,2022-12-12 01:15:35.023287
1418,active,0,False,1,1670801012,3,0,5,4525,4525,14,1,1,2022-12-12 01:15:35.023287
1419,active,0,False,1,1670789651,1,0,14,4526,4526,6,1,1,2022-12-12 01:15:35.023287
1420,active,1,False,1,1670805262,4,0,11,4528,4528,9,1,1,2022-12-12 01:15:35.023287
1421,active,0,False,1,1670804081,6,0,7,4530,4530,13,1,1,2022-12-12 01:15:35.023287
1422,active,0,False,1,1670802438,0,0,12,4531,4531,5,1,1,2022-12-12 01:15:35.023287
1423,active,0,False,1,1670802199,3,0,13,4532,4532,5,1,1,2022-12-12 01:15:35.023287
1424,active,0,False,1,1670805674,4,0,12,4533,4533,6,1,1,2022-12-12 01:15:35.023287
1425,active,0,False,1,1670798386,4,0,11,4534,4534,10,1,1,2022-12-12 01:15:35.023287
1426,active,0,False,1,1670807928,6,0,7,4535,4535,10,1,1,2022-12-12 01:15:35.023287
1427,active,2,False,1,1670805691,0,0,10,4536,4536,11,1,1,2022-12-12 01:15:35.023287
1428,active,1,False,1,1670805473,15,0,1,4537,4537,29,1,1,2022-12-12 01:15:35.023287
1429,active,0,False,1,1670806845,4,0,6,4539,4539,9,1,1,2022-12-12 01:15:35.023287
1430,active,0,False,1,1670775079,0,0,20,4542,4542,0,1,1,2022-12-12 01:15:35.023287
1431,active,0,False,1,86400,0,0,0,4543,4543,0,1,1,2022-12-12 01:15:35.023287
1432,active,1,False,1,1670793350,5,0,18,4544,4544,13,1,1,2022-12-12 01:15:35.023287
1433,active,1,False,1,1670805431,19,0,1,4545,4545,29,1,1,2022-12-12 01:15:35.023287
1434,active,1,False,1,1670801457,10,0,5,4546,4546,12,1,1,2022-12-12 01:15:35.023287
1435,active,1,False,1,1670805809,2,0,9,4547,4547,13,1,1,2022-12-12 01:15:35.023287
1436,active,0,False,1,1670793552,0,0,20,4548,4548,11,1,1,2022-12-12 01:15:35.023287
1437,active,0,False,1,1670796066,3,0,9,4549,4549,26,1,1,2022-12-12 01:15:35.023287
1438,active,20,False,1,1670807747,3,0,0,4550,4550,3,1,1,2022-12-12 01:15:35.023287
1439,active,0,False,1,1670803893,0,0,20,4551,4551,0,1,1,2022-12-12 01:15:35.023287
1440,active,0,False,1,1670781900,0,0,15,4553,4553,4,1,1,2022-12-12 01:15:35.023287
1441,active,0,False,1,1670795278,10,0,10,4554,4554,13,1,1,2022-12-12 01:15:35.023287
1442,active,0,False,1,1670789748,3,0,18,4555,4555,7,1,1,2022-12-12 01:15:35.023287
1443,active,0,False,1,1670794737,1,0,17,4556,4556,3,1,1,2022-12-12 01:15:35.023287
1444,active,0,False,1,1670804771,7,1,12,4557,4557,11,1,1,2022-12-12 01:15:35.023287
1445,active,0,False,1,1670795805,2,0,15,4559,4559,3,1,1,2022-12-12 01:15:35.023287
1446,active,0,False,1,1670792273,1,0,6,4560,4560,15,1,1,2022-12-12 01:15:35.023287
1447,active,0,False,1,1670793401,5,0,0,4561,4561,27,1,1,2022-12-12 01:15:35.023287
1448,active,1,False,1,1670807285,1,0,23,4562,4562,1,1,1,2022-12-12 01:15:35.023287
1449,active,1,False,1,1670805270,0,0,17,4563,4563,2,1,1,2022-12-12 01:15:35.023287
1450,active,1,False,1,1670792285,0,0,20,4564,4564,0,1,1,2022-12-12 01:15:35.023287
1451,active,7,False,1,1670807931,1,16,0,4565,4565,1,1,1,2022-12-12 01:15:35.023287
1452,active,0,False,1,1670807384,2,0,15,4566,4566,4,1,1,2022-12-12 01:15:35.023287
1453,active,2,False,1,1670793907,1,0,0,4567,4567,18,1,1,2022-12-12 01:15:35.023287
1454,active,1,False,1,1670806635,8,0,3,4568,4568,28,1,1,2022-12-12 01:15:35.023287
1455,active,0,False,1,1670762735,0,0,16,4569,4569,3,1,1,2022-12-12 01:15:35.023287
1456,active,0,False,1,1670797092,2,0,17,4570,4570,2,1,1,2022-12-12 01:15:35.023287
1457,active,1,False,1,1670783849,0,0,22,4571,4571,0,1,1,2022-12-12 01:15:35.023287
1458,active,1,False,1,1670778923,2,0,19,4572,4572,3,1,1,2022-12-12 01:15:35.023287
1459,active,0,False,1,1670784186,1,0,19,4573,4573,4,1,1,2022-12-12 01:15:35.023287
1460,active,0,False,1,1670787154,2,0,0,4574,4574,23,1,1,2022-12-12 01:15:35.023287
1461,active,0,False,1,1670749810,0,0,5,4575,4575,14,1,1,2022-12-12 01:15:35.023287
1462,active,0,False,1,1670791780,1,0,9,4576,4576,10,1,1,2022-12-12 01:15:35.023287
1463,active,0,False,1,1670805715,2,0,8,4577,4577,17,1,1,2022-12-12 01:15:35.023287
1464,active,1,False,1,1670803488,9,0,7,4578,4578,10,1,1,2022-12-12 01:15:35.023287
1465,active,0,False,1,1670775067,1,0,25,4579,4579,1,1,1,2022-12-12 01:15:35.023287
1466,active,0,False,1,1670795193,0,0,19,4580,4580,0,1,1,2022-12-12 01:15:35.023287
1467,active,0,False,1,1670754648,3,0,13,4581,4581,9,1,1,2022-12-12 01:15:35.023287
1468,active,0,False,1,1670792273,3,0,14,4582,4582,9,1,1,2022-12-12 01:15:35.023287
1469,active,0,False,1,1670803634,2,0,35,4583,4583,2,1,1,2022-12-12 01:15:35.023287
1470,active,1,False,1,1670807586,3,0,14,4584,4584,7,1,1,2022-12-12 01:15:35.023287
1471,active,0,False,1,1670802671,2,0,0,4585,4585,21,1,1,2022-12-12 01:15:35.023287
1472,active,1,False,1,1670802027,1,0,12,4587,4587,5,1,1,2022-12-12 01:15:35.023287
1473,active,1,False,1,1670805298,0,0,4,4590,4590,42,1,1,2022-12-12 01:15:35.023287
1474,active,0,False,1,1670803636,1,0,3,4591,4591,26,1,1,2022-12-12 01:15:35.023287
1475,active,1,False,1,1670801849,1,0,4,4592,4592,43,1,1,2022-12-12 01:15:35.023287
1476,active,2,False,1,1670801605,1,0,23,4593,4593,22,1,1,2022-12-12 01:15:35.023287
1477,active,0,False,1,1670797214,1,0,10,4594,4594,36,1,1,2022-12-12 01:15:35.023287
1478,active,2,False,1,1670803696,3,0,14,4595,4595,8,1,1,2022-12-12 01:15:35.023287
1479,out_of_service,0,False,0,86400,0,0,0,4596,4596,0,0,0,2022-12-12 01:15:35.023287
1480,active,0,False,1,1670806013,4,0,26,4598,4598,27,1,1,2022-12-12 01:15:35.023287
1481,active,1,False,1,1670795522,1,0,14,4599,4599,4,1,1,2022-12-12 01:15:35.023287
1482,active,0,False,1,1670783058,0,0,4,4600,4600,17,1,1,2022-12-12 01:15:35.023287
1483,active,1,False,1,1670793357,4,0,8,4601,4601,12,1,1,2022-12-12 01:15:35.023287
1484,active,1,False,1,1670806846,4,0,11,4602,4602,47,1,1,2022-12-12 01:15:35.023287
1485,active,0,False,1,1670791740,5,0,8,4603,4603,12,1,1,2022-12-12 01:15:35.023287
1486,active,1,False,1,1670795960,1,0,17,4604,4604,2,1,1,2022-12-12 01:15:35.023287
1487,active,0,False,1,1670798107,6,0,2,4605,4605,33,1,1,2022-12-12 01:15:35.023287
1488,active,1,False,1,1670788850,1,0,23,4607,4607,8,1,1,2022-12-12 01:15:35.023287
1489,active,0,False,1,1670751026,0,0,19,4608,4608,0,1,1,2022-12-12 01:15:35.023287
