,is_returning,legacy_id,num_bikes_disabled,num_docks_available,num_docks_disabled,station_status,is_renting,num_ebikes_available,is_installed,last_reported,station_id,eightd_has_available_keys,num_bikes_available,last_update,num_scooters_unavailable,num_scooters_available
527,1,4937,0,17,0,active,1,1,1,1691025547,b930dd82-92d0-4d86-b896-7d8b827c2d5f,False,1,2023-08-03 01:15:09.494449,0.0,0.0
528,1,377,1,58,0,active,1,0,1,1691025547,66dbe441-0aca-11e7-82f6-3863bb44ef7c,False,13,2023-08-03 01:15:09.494449,0.0,0.0
529,1,4322,1,3,0,active,1,1,1,1691025548,bd70035d-4151-42b2-91f6-7bb3333e5253,False,15,2023-08-03 01:15:09.494449,0.0,0.0
530,1,4810,2,2,0,active,1,0,1,1691025547,8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,False,16,2023-08-03 01:15:09.494449,0.0,0.0
531,1,278,1,6,0,active,1,1,1,1691025550,66db5e6a-0aca-11e7-82f6-3863bb44ef7c,False,12,2023-08-03 01:15:09.494449,0.0,0.0
532,1,4465,1,3,0,active,1,5,1,1691025550,8456b63c-37c6-49a6-8c02-bb6dcfc35041,False,18,2023-08-03 01:15:09.494449,0.0,0.0
533,1,3969,1,0,0,active,1,0,1,1691025550,40914c6b-293d-49ac-b83a-d9d4af998aea,False,18,2023-08-03 01:15:09.494449,0.0,0.0
534,1,4423,3,3,0,active,1,1,1,1691025551,380394f7-64fa-4a65-a4d1-7bcaddd41fab,False,16,2023-08-03 01:15:09.494449,0.0,0.0
535,1,3066,2,11,0,active,1,0,1,1691025551,66dcccfe-0aca-11e7-82f6-3863bb44ef7c,False,6,2023-08-03 01:15:09.494449,0.0,0.0
536,1,3951,1,3,0,active,1,0,1,1691025551,9ac5758f-0419-4e28-8387-6bcd28db17fa,False,15,2023-08-03 01:15:09.494449,0.0,0.0
537,1,3425,1,1,0,active,1,1,1,1691025551,66de6a0f-0aca-11e7-82f6-3863bb44ef7c,False,30,2023-08-03 01:15:09.494449,0.0,0.0
538,1,3648,2,5,0,active,1,3,1,1691025548,999865d2-0735-4e85-a9d4-00810231530e,False,18,2023-08-03 01:15:09.494449,0.0,0.0
539,1,4351,0,19,0,active,1,0,1,1691025553,3f031133-ec95-4a92-9d63-2ae28183f498,False,1,2023-08-03 01:15:09.494449,0.0,0.0
540,1,4343,4,3,0,active,1,1,1,1691025549,8d2eff37-be09-4b46-a95d-abff89e16d56,False,14,2023-08-03 01:15:09.494449,0.0,0.0
541,1,4082,4,3,0,active,1,3,1,1691025549,9c2a741d-7f3e-4aa1-b58b-db5c3e6bcb20,False,22,2023-08-03 01:15:09.494449,0.0,0.0
542,1,3146,4,31,0,active,1,4,1,1691025552,66dd44f7-0aca-11e7-82f6-3863bb44ef7c,False,11,2023-08-03 01:15:09.494449,0.0,0.0
543,1,3895,0,22,0,active,1,1,1,1691025552,87091002-cc25-452a-b5d9-f8d0c3fce422,False,3,2023-08-03 01:15:09.494449,0.0,0.0
544,1,4964,2,21,0,active,1,1,1,1691025551,17aba164-9d41-4336-9767-2218b8994ded,False,1,2023-08-03 01:15:09.494449,0.0,0.0
545,1,4182,1,10,0,active,1,0,1,1691025550,9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,False,8,2023-08-03 01:15:09.494449,0.0,0.0
546,1,3080,1,10,0,active,1,4,1,1691025571,66dcf023-0aca-11e7-82f6-3863bb44ef7c,False,10,2023-08-03 01:15:09.494449,0.0,0.0
547,1,3960,2,14,0,active,1,4,1,1691025571,c8060816-b4aa-4fd9-bc66-af28bf61dc87,False,4,2023-08-03 01:15:09.494449,0.0,0.0
548,1,4450,3,3,0,active,1,5,1,1691025571,d946ce73-5487-4ab7-b429-cf873e9af5b5,False,12,2023-08-03 01:15:09.494449,0.0,0.0
549,1,4283,0,4,0,active,1,8,1,1691025572,54782566-697b-497e-a503-dc1f39963eb2,False,20,2023-08-03 01:15:09.494449,0.0,0.0
550,1,217,0,5,0,active,1,0,1,1691025572,66db3708-0aca-11e7-82f6-3863bb44ef7c,False,33,2023-08-03 01:15:09.494449,0.0,0.0
551,1,4662,0,0,0,active,1,1,1,1691025572,e6b6c6e2-5fcb-47cd-8f2d-4324b7c977c8,False,21,2023-08-03 01:15:09.494449,0.0,0.0
552,1,4437,2,10,0,active,1,6,1,1691025572,d8e02e7b-632b-4fbe-95b9-80efa47473e3,False,9,2023-08-03 01:15:09.494449,0.0,0.0
553,1,3413,2,2,0,active,1,0,1,1691025567,66de59bd-0aca-11e7-82f6-3863bb44ef7c,False,18,2023-08-03 01:15:09.494449,0.0,0.0
554,1,3641,6,100,0,active,1,0,1,1691025567,daefc84c-1b16-4220-8e1f-10ea4866fdc7,False,0,2023-08-03 01:15:09.494449,0.0,0.0
555,1,293,0,0,0,active,1,2,1,1691025567,66db65aa-0aca-11e7-82f6-3863bb44ef7c,False,6,2023-08-03 01:15:09.494449,0.0,0.0
556,1,4793,1,11,0,active,1,3,1,1691025568,a90e9ad3-4347-4fa4-b031-9bf1f69ce049,False,7,2023-08-03 01:15:09.494449,0.0,0.0
557,1,4995,1,17,0,active,1,0,1,1691025568,101c813e-02a8-4b6b-bd5d-981c1ea62019,False,3,2023-08-03 01:15:09.494449,0.0,0.0
558,1,2002,4,16,1,active,1,2,1,1691025568,66dc8eb1-0aca-11e7-82f6-3863bb44ef7c,False,36,2023-08-03 01:15:09.494449,0.0,0.0
559,1,4342,1,2,0,active,1,0,1,1691025568,0eacb768-c7d5-4499-9182-9a1331d9280c,False,26,2023-08-03 01:15:09.494449,0.0,0.0
560,1,3898,4,27,0,active,1,1,1,1691025568,199ea9dd-8f7e-4e05-a730-55edaacd8787,False,22,2023-08-03 01:15:09.494449,0.0,0.0
561,1,3490,0,13,0,active,1,1,1,1691025568,9b7e3b8b-97ef-4038-820c-7cd1c1a34fc7,False,18,2023-08-03 01:15:09.494449,0.0,0.0
562,1,3529,1,5,0,active,1,1,1,1691025568,14f928c6-9a51-40a2-b7e6-a74e8b351dbf,False,19,2023-08-03 01:15:09.494449,0.0,0.0
563,1,450,4,36,0,active,1,5,1,1691025568,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,False,26,2023-08-03 01:15:09.494449,0.0,0.0
564,1,324,3,9,0,active,1,1,1,1691025568,66db89a3-0aca-11e7-82f6-3863bb44ef7c,False,60,2023-08-03 01:15:09.494449,0.0,0.0
565,1,4798,0,19,0,active,1,0,1,1691025569,0cde9bcd-0dcb-45dc-9c9a-3e5485b5452e,False,1,2023-08-03 01:15:09.494449,0.0,0.0
566,1,1814900752968579218,0,8,0,active,1,0,1,1691025570,1814900752968579218,False,15,2023-08-03 01:15:09.494449,0.0,0.0
567,1,1834145868297717964,0,9,0,active,1,3,1,1691025570,1834145868297717964,False,7,2023-08-03 01:15:09.494449,0.0,0.0
568,1,4173,1,8,0,active,1,1,1,1691025571,4775fd25-2240-44d7-884a-d777d15a9b5e,False,12,2023-08-03 01:15:09.494449,0.0,0.0
569,1,3878,1,15,0,active,1,1,1,1691025571,a6a132f9-89bf-42a4-afe6-1ca449b7f570,False,2,2023-08-03 01:15:09.494449,0.0,0.0
570,1,4910,0,17,0,active,1,0,1,1691025571,4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,False,3,2023-08-03 01:15:09.494449,0.0,0.0
571,1,4341,5,3,0,active,1,0,1,1691025570,99142ec8-c0e7-47ca-916c-c1097d48e133,False,32,2023-08-03 01:15:09.494449,0.0,0.0
572,1,3541,4,0,0,active,1,0,1,1691025570,7f8cb36a-2bf4-4d57-afbd-331310f25355,False,31,2023-08-03 01:15:09.494449,0.0,0.0
573,1,4952,0,16,0,active,1,0,1,1691025570,68827e5f-ed28-45de-99bf-66093a8c504f,False,5,2023-08-03 01:15:09.494449,0.0,0.0
574,1,4505,3,16,0,active,1,3,1,1691025569,cd72b9da-b7c6-4785-92b5-0fb2130f0d7b,False,3,2023-08-03 01:15:09.494449,0.0,0.0
575,1,4320,2,20,0,active,1,0,1,1691025569,e666a344-1afb-4512-b2e9-2fc5ed71be2b,False,2,2023-08-03 01:15:09.494449,0.0,0.0
576,1,1786699974232881542,2,10,0,active,1,0,1,1691025569,1786699974232881542,False,8,2023-08-03 01:15:09.494449,0.0,0.0
577,1,3726,4,6,0,active,1,3,1,1691025566,79399e32-a6c6-4732-8ad4-9f9140a86b21,False,12,2023-08-03 01:15:09.494449,0.0,0.0
578,1,4212,4,10,0,active,1,0,1,1691025566,fea72f55-d296-47af-9446-149688dcccbd,False,5,2023-08-03 01:15:09.494449,0.0,0.0
579,1,4462,1,6,0,active,1,9,1,1691025567,e1a3f2f9-618f-4727-b2d6-676e02aadf17,False,16,2023-08-03 01:15:09.494449,0.0,0.0
580,1,3773,1,3,0,active,1,0,1,1691025567,29223935-a682-411c-9f25-577bbb9804fc,False,16,2023-08-03 01:15:09.494449,0.0,0.0
581,1,4154,2,5,0,active,1,0,1,1691025566,ebce9ecb-9678-4c42-89d7-08e54bc6fe90,False,12,2023-08-03 01:15:09.494449,0.0,0.0
582,1,2012,4,80,0,active,1,0,1,1691025567,66dc9223-0aca-11e7-82f6-3863bb44ef7c,False,3,2023-08-03 01:15:09.494449,0.0,0.0
583,1,4258,2,2,0,active,1,1,1,1691025567,9719498d-bd5c-4424-86ac-dfe0795c57d1,False,19,2023-08-03 01:15:09.494449,0.0,0.0
584,1,4399,2,4,0,active,1,7,1,1691025566,ddc8ca6c-dceb-4603-ab1e-4bd972ca2a3d,False,15,2023-08-03 01:15:09.494449,0.0,0.0
585,1,284,5,48,0,active,1,0,1,1691025566,66db631c-0aca-11e7-82f6-3863bb44ef7c,False,21,2023-08-03 01:15:09.494449,0.0,0.0
586,1,3835,1,17,0,active,1,3,1,1691025568,0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,False,4,2023-08-03 01:15:09.494449,0.0,0.0
587,1,3899,3,0,0,active,1,2,1,1691025582,bd30f2a1-38ec-474d-9e36-07f688e87427,False,15,2023-08-03 01:15:09.494449,0.0,0.0
588,1,4004,0,8,0,active,1,5,1,1691025582,bc512527-7863-48d5-aea8-3de470abc1ee,False,13,2023-08-03 01:15:09.494449,0.0,0.0
589,1,4702,5,16,1,active,1,0,1,1691025583,cc7b86cf-a2fb-4738-b967-de7b197dc930,False,19,2023-08-03 01:15:09.494449,0.0,0.0
590,1,369,2,28,0,active,1,2,1,1691025583,66dbcf18-0aca-11e7-82f6-3863bb44ef7c,False,24,2023-08-03 01:15:09.494449,0.0,0.0
591,1,3377,1,5,0,active,1,1,1,1691025584,66de2771-0aca-11e7-82f6-3863bb44ef7c,False,18,2023-08-03 01:15:09.494449,0.0,0.0
592,1,4640,6,45,0,active,1,1,1,1691025584,5f7ac86c-1a98-4603-8749-4bb83ac84acd,False,3,2023-08-03 01:15:09.494449,0.0,0.0
593,1,146,3,45,0,active,1,1,1,1691025584,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,False,7,2023-08-03 01:15:09.494449,0.0,0.0
594,1,4624,2,14,0,active,1,0,1,1691025585,96e6ebf1-cdbf-4d0a-94e7-eed14dee5a77,False,10,2023-08-03 01:15:09.494449,0.0,0.0
595,1,4545,0,20,0,active,1,1,1,1691025584,36025f2c-ee4d-4c1a-832d-733cf37f98ef,False,10,2023-08-03 01:15:09.494449,0.0,0.0
596,1,4111,4,56,0,active,1,0,1,1691025585,e6c2a46e-431a-4101-af84-870f660ff4cb,False,8,2023-08-03 01:15:09.494449,0.0,0.0
597,1,4712,2,34,0,active,1,1,1,1691025583,c042a307-2d7d-4ee9-95b7-a7505a3428c2,False,11,2023-08-03 01:15:09.494449,0.0,0.0
598,1,3879,0,11,0,active,1,5,1,1691025583,679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,False,12,2023-08-03 01:15:09.494449,0.0,0.0
599,1,268,0,6,0,active,1,0,1,1691025583,66db479e-0aca-11e7-82f6-3863bb44ef7c,False,21,2023-08-03 01:15:09.494449,0.0,0.0
600,1,4904,1,3,0,active,1,2,1,1691025583,3ff00115-e8da-4326-97d3-7bf4fe4df7a5,False,16,2023-08-03 01:15:09.494449,0.0,0.0
601,1,1820420022433309054,2,1,0,active,1,1,1,1691025583,1820420022433309054,False,21,2023-08-03 01:15:09.494449,0.0,0.0
602,1,3363,2,19,0,active,1,1,1,1691025584,66de1f7f-0aca-11e7-82f6-3863bb44ef7c,False,12,2023-08-03 01:15:09.494449,0.0,0.0
603,1,4866,1,3,0,active,1,7,1,1691025584,94771406-6712-4508-9392-11e9d90e1185,False,15,2023-08-03 01:15:09.494449,0.0,0.0
604,1,4785,0,22,0,active,1,4,1,1691025581,ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,False,9,2023-08-03 01:15:09.494449,0.0,0.0
605,1,3775,0,2,0,active,1,2,1,1691025581,145bbc0d-8976-45ae-9565-158ba564d3d1,False,25,2023-08-03 01:15:09.494449,0.0,0.0
606,1,483,2,38,0,active,1,0,1,1691025581,66dc481a-0aca-11e7-82f6-3863bb44ef7c,False,26,2023-08-03 01:15:09.494449,0.0,0.0
607,1,295,2,2,0,active,1,3,1,1691025581,66db6889-0aca-11e7-82f6-3863bb44ef7c,False,30,2023-08-03 01:15:09.494449,0.0,0.0
608,1,3064,0,18,0,active,1,3,1,1691025581,66dccad8-0aca-11e7-82f6-3863bb44ef7c,False,5,2023-08-03 01:15:09.494449,0.0,0.0
609,1,1786696564295760054,2,22,0,active,1,0,1,1691025581,1786696564295760054,False,2,2023-08-03 01:15:09.494449,0.0,0.0
610,1,4500,5,18,0,active,1,0,1,1691025582,7b3381c1-90b6-4701-9016-b0559aaacd8c,False,0,2023-08-03 01:15:09.494449,0.0,0.0
611,0,4584,0,3,0,out_of_service,0,0,0,1689780061,76e1e141-24d4-4ed7-8d6d-bc5d93474926,False,0,2023-08-03 01:15:09.494449,,
612,1,3759,0,2,0,active,1,1,1,1691025579,2868db5b-df51-4c36-8515-ef77a5b092c2,False,17,2023-08-03 01:15:09.494449,0.0,0.0
613,1,3504,1,11,0,active,1,2,1,1691025579,16a4effc-282e-4053-b47b-31f734d50c08,False,15,2023-08-03 01:15:09.494449,0.0,0.0
614,1,4374,0,0,0,active,1,0,1,1691025579,48e7e465-f861-452a-9bf7-7eacd0b2bcac,False,19,2023-08-03 01:15:09.494449,0.0,0.0
615,0,4771,0,0,0,active,0,0,1,1690382107,d67375ea-3f93-4996-b0dc-f542341f2e6a,False,0,2023-08-03 01:15:09.494449,,
616,1,4839,0,11,0,active,1,7,1,1691025579,9a37d8a1-990b-484c-9603-262dbd1165cc,False,8,2023-08-03 01:15:09.494449,0.0,0.0
617,1,2021,8,25,0,active,1,6,1,1691025580,66dca682-0aca-11e7-82f6-3863bb44ef7c,False,30,2023-08-03 01:15:09.494449,0.0,0.0
618,1,3143,7,24,0,active,1,2,1,1691025580,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,False,15,2023-08-03 01:15:09.494449,0.0,0.0
619,1,4784,0,27,0,active,1,1,1,1691025580,a82cc641-0926-4a63-b488-7060ab7dcd74,False,6,2023-08-03 01:15:09.494449,0.0,0.0
620,1,529,1,3,0,active,1,4,1,1691025580,66dc85bb-0aca-11e7-82f6-3863bb44ef7c,False,35,2023-08-03 01:15:09.494449,0.0,0.0
621,1,4350,1,23,0,active,1,0,1,1691025580,e4980fd0-e540-40ca-acba-c2a74f3294fc,False,0,2023-08-03 01:15:09.494449,0.0,0.0
622,1,3563,1,19,0,active,1,0,1,1691025581,35b8b636-18d3-4860-b0a9-39c0bce96a10,False,9,2023-08-03 01:15:09.494449,0.0,0.0
623,1,1814906873296976512,2,0,0,active,1,6,1,1691025582,1814906873296976512,False,19,2023-08-03 01:15:09.494449,0.0,0.0
624,1,4372,0,0,0,active,1,0,1,1691025492,dccab832-b4a2-4105-927d-b52ec0d92c92,False,19,2023-08-03 01:15:09.494449,0.0,0.0
625,1,4485,4,29,0,active,1,0,1,1691025493,52dd11f4-bbd0-49ab-912b-06fac40d275d,False,0,2023-08-03 01:15:09.494449,0.0,0.0
626,1,3069,3,0,0,active,1,0,1,1691025493,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,False,25,2023-08-03 01:15:09.494449,0.0,0.0
627,1,4124,6,17,0,active,1,18,1,1691025494,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,False,24,2023-08-03 01:15:09.494449,0.0,0.0
628,1,4549,1,1,0,active,1,0,1,1691025490,18326827-dcae-47e0-8518-c4bb9e21eef6,False,33,2023-08-03 01:15:09.494449,0.0,0.0
629,1,79,2,22,0,active,1,1,1,1691025490,66db269c-0aca-11e7-82f6-3863bb44ef7c,False,7,2023-08-03 01:15:09.494449,0.0,0.0
630,1,4291,0,1,0,active,1,0,1,1691025490,c02864f0-2611-440b-98f4-45fddfd545fe,False,22,2023-08-03 01:15:09.494449,0.0,0.0
631,1,1828965887815635862,0,16,0,active,1,5,1,1691025491,1828965887815635862,False,7,2023-08-03 01:15:09.494449,0.0,0.0
632,1,3976,0,3,0,active,1,5,1,1691025487,be435dfd-e859-487c-ae32-3d2b76d49a49,False,16,2023-08-03 01:15:09.494449,0.0,0.0
633,1,4277,1,0,0,active,1,0,1,1691025487,e10a6e12-d98c-4625-940a-9f83d9b2f6c4,False,19,2023-08-03 01:15:09.494449,0.0,0.0
634,1,3494,3,11,0,active,1,1,1,1691025487,bf317efc-13f1-42be-8243-373a29354033,False,11,2023-08-03 01:15:09.494449,0.0,0.0
635,1,2008,4,0,0,active,1,0,1,1691025487,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,False,31,2023-08-03 01:15:09.494449,0.0,0.0
636,1,3787,2,4,0,active,1,0,1,1691025490,17ba4945-b202-4667-965f-211d80622646,False,16,2023-08-03 01:15:09.494449,0.0,0.0
637,1,4165,0,0,0,active,1,0,1,1691025489,b7c6ce96-a24d-4c1e-93ee-6f49c1adf119,False,19,2023-08-03 01:15:09.494449,0.0,0.0
638,1,5075,0,16,0,active,1,3,1,1691025491,e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,False,5,2023-08-03 01:15:09.494449,0.0,0.0
639,1,3337,3,5,0,active,1,2,1,1691025491,66de103b-0aca-11e7-82f6-3863bb44ef7c,False,15,2023-08-03 01:15:09.494449,0.0,0.0
640,1,4005,4,0,0,active,1,10,1,1691025492,2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,False,20,2023-08-03 01:15:09.494449,0.0,0.0
641,1,524,2,61,0,active,1,0,1,1691025495,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,False,0,2023-08-03 01:15:09.494449,0.0,0.0
642,1,4599,3,12,0,active,1,4,1,1691025495,5eac53d0-5510-441a-9dbb-76bd38acf4ef,False,4,2023-08-03 01:15:09.494449,0.0,0.0
643,1,484,1,67,0,active,1,0,1,1691025496,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,False,0,2023-08-03 01:15:09.494449,0.0,0.0
644,1,4214,8,30,0,active,1,2,1,1691025496,33c533cd-5f0e-4c15-a00a-6a2bf1e2d077,False,5,2023-08-03 01:15:09.494449,0.0,0.0
645,1,4107,6,12,0,active,1,4,1,1691025506,7d9a1b9e-0123-4561-a111-b3735fada687,False,6,2023-08-03 01:15:09.494449,0.0,0.0
646,1,4841,0,16,0,active,1,4,1,1691025506,d11db4cd-f9bf-430b-ac19-104fef323b24,False,4,2023-08-03 01:15:09.494449,0.0,0.0
647,1,5067,0,0,0,active,1,7,1,1691025506,15e1568b-f502-47a2-9d3d-b5aaa1edc239,False,21,2023-08-03 01:15:09.494449,0.0,0.0
648,1,4849,1,10,0,active,1,1,1,1691025504,b1e496f1-43cf-48d0-be49-ab0d760c00bf,False,17,2023-08-03 01:15:09.494449,0.0,0.0
649,1,4564,2,7,0,active,1,1,1,1691025504,f7e7f14f-7c39-488e-849b-92c41059eb07,False,12,2023-08-03 01:15:09.494449,0.0,0.0
650,1,4963,0,15,0,active,1,0,1,1691025504,e982e1cb-7e7b-4769-85b8-565925200654,False,8,2023-08-03 01:15:09.494449,0.0,0.0
651,1,4032,1,7,0,active,1,1,1,1691025504,a23a40c3-6da5-4b0f-bb6b-8bfc01ec2261,False,11,2023-08-03 01:15:09.494449,0.0,0.0
652,1,4010,5,12,0,active,1,4,1,1691025505,bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,False,7,2023-08-03 01:15:09.494449,0.0,0.0
653,1,532,5,7,1,active,1,3,1,1691025507,66dc8768-0aca-11e7-82f6-3863bb44ef7c,False,30,2023-08-03 01:15:09.494449,0.0,0.0
654,1,3147,6,8,0,active,1,18,1,1691025507,66dd455e-0aca-11e7-82f6-3863bb44ef7c,False,23,2023-08-03 01:15:09.494449,0.0,0.0
655,1,1786375597504305174,0,6,0,active,1,2,1,1691025505,1786375597504305174,False,37,2023-08-03 01:15:09.494449,0.0,0.0
656,1,3102,4,5,0,active,1,5,1,1691025505,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,False,17,2023-08-03 01:15:09.494449,0.0,0.0
657,1,1786697932047949952,0,12,0,active,1,4,1,1691025505,1786697932047949952,False,11,2023-08-03 01:15:09.494449,0.0,0.0
658,1,4727,5,34,0,active,1,0,1,1691025512,f72a253f-3cef-4da8-9591-0cbd3a692162,False,5,2023-08-03 01:15:09.494449,0.0,0.0
659,1,4400,3,18,0,active,1,0,1,1691025508,31f340f3-3201-449e-b017-a26813aa448f,False,0,2023-08-03 01:15:09.494449,0.0,0.0
660,1,5009,2,18,0,active,1,0,1,1691025508,868586b3-ddc7-4b4b-9bed-a1e487033aaa,False,27,2023-08-03 01:15:09.494449,0.0,0.0
661,1,4776,2,11,0,active,1,2,1,1691025508,923a60f7-2a0e-4a31-8dd5-66c8518c929e,False,6,2023-08-03 01:15:09.494449,0.0,0.0
662,1,228,2,73,0,active,1,0,1,1691025511,66db3997-0aca-11e7-82f6-3863bb44ef7c,False,2,2023-08-03 01:15:09.494449,0.0,0.0
663,1,3941,1,9,0,active,1,2,1,1691025511,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,False,6,2023-08-03 01:15:09.494449,0.0,0.0
664,1,4305,1,14,0,active,1,1,1,1691025511,b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,False,4,2023-08-03 01:15:09.494449,0.0,0.0
665,1,4548,2,7,0,active,1,0,1,1691025511,711ccb32-e1bc-4577-ac7b-50592cc9b8a0,False,22,2023-08-03 01:15:09.494449,0.0,0.0
666,1,3344,1,5,0,active,1,0,1,1691025511,66de1368-0aca-11e7-82f6-3863bb44ef7c,False,34,2023-08-03 01:15:09.494449,0.0,0.0
667,1,3668,1,6,1,active,1,3,1,1691025513,7a771842-c090-4da1-8c13-72b7f4f50a87,False,28,2023-08-03 01:15:09.494449,0.0,0.0
668,1,4379,3,5,0,active,1,0,1,1691025522,fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,False,15,2023-08-03 01:15:09.494449,0.0,0.0
669,1,3588,0,10,0,active,1,0,1,1691025522,32c60668-a192-4d06-aa7c-6d6f7aed6b45,False,31,2023-08-03 01:15:09.494449,0.0,0.0
670,1,3763,1,0,0,active,1,0,1,1691025525,9b721468-3b28-429d-9e13-580cdf00a6a4,False,26,2023-08-03 01:15:09.494449,0.0,0.0
671,1,304,2,43,0,active,1,0,1,1691025525,66db6da2-0aca-11e7-82f6-3863bb44ef7c,False,2,2023-08-03 01:15:09.494449,0.0,0.0
672,1,5014,0,12,0,active,1,2,1,1691025525,81640d04-c36a-4fb1-98b0-85be10be516c,False,8,2023-08-03 01:15:09.494449,0.0,0.0
673,1,4109,4,12,0,active,1,3,1,1691025525,6a52ceae-3b97-487a-9438-de844bfbf1c2,False,5,2023-08-03 01:15:09.494449,0.0,0.0
674,1,4115,3,4,0,active,1,2,1,1691025525,3db2fa34-0b56-4644-9ae9-bbee1583e717,False,18,2023-08-03 01:15:09.494449,0.0,0.0
675,1,3949,0,3,0,active,1,1,1,1691025525,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,False,20,2023-08-03 01:15:09.494449,0.0,0.0
676,1,3493,3,11,0,active,1,2,1,1691025526,e73cf71b-db05-44f9-b57a-689d65320d68,False,17,2023-08-03 01:15:09.494449,0.0,0.0
677,1,4980,1,3,0,active,1,1,1,1691025526,e6c56c58-cfb8-4e85-97a1-702a914252c9,False,44,2023-08-03 01:15:09.494449,0.0,0.0
678,1,3249,1,14,0,active,1,1,1,1691025524,66ddb95a-0aca-11e7-82f6-3863bb44ef7c,False,3,2023-08-03 01:15:09.494449,0.0,0.0
679,1,3609,1,4,0,active,1,2,1,1691025524,4d4a3e7b-1005-4bfd-8680-340a20cacbee,False,18,2023-08-03 01:15:09.494449,0.0,0.0
680,1,3828,1,10,0,active,1,2,1,1691025524,5f968a1b-ee60-43a0-ad25-05211e09e436,False,11,2023-08-03 01:15:09.494449,0.0,0.0
681,1,4331,0,10,0,active,1,4,1,1691025524,f882ccc8-45aa-426b-aef6-514fe1d3d9cc,False,18,2023-08-03 01:15:09.494449,0.0,0.0
682,1,3825,0,25,0,active,1,3,1,1691025525,ace80a8c-6196-484e-8dd0-061e3c90389b,False,4,2023-08-03 01:15:09.494449,0.0,0.0
683,1,4724,7,21,0,active,1,2,1,1691025527,c7ffe3fa-9cd6-4d35-9060-7d5822381442,False,44,2023-08-03 01:15:09.494449,0.0,0.0
684,1,4933,1,15,0,active,1,0,1,1691025523,03872f6b-a522-4c41-a4f2-5d0c41779e7b,False,3,2023-08-03 01:15:09.494449,0.0,0.0
685,1,266,1,4,0,active,1,3,1,1691025526,66db46d7-0aca-11e7-82f6-3863bb44ef7c,False,25,2023-08-03 01:15:09.494449,0.0,0.0
686,1,3593,2,16,0,active,1,7,1,1691025530,3f36c26d-c57f-47cc-9672-20f19babb36a,False,16,2023-08-03 01:15:09.494449,0.0,0.0
687,1,515,10,0,0,active,1,20,1,1691025530,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,False,101,2023-08-03 01:15:09.494449,0.0,0.0
688,1,4130,1,6,0,active,1,1,1,1691025530,514afe43-84d4-4941-8281-75a93c5cd365,False,14,2023-08-03 01:15:09.494449,0.0,0.0
689,1,1817432233006383832,4,0,0,active,1,2,1,1691025531,1817432233006383832,False,20,2023-08-03 01:15:09.494449,0.0,0.0
690,1,4722,8,22,0,active,1,5,1,1691025531,39f756c2-3904-463e-95a8-8d8e3540e845,False,34,2023-08-03 01:15:09.494449,0.0,0.0
691,1,3479,2,11,0,active,1,0,1,1691025531,324af152-33ea-48a7-8bb0-ad8b6f31571f,False,31,2023-08-03 01:15:09.494449,0.0,0.0
692,1,4547,1,20,0,active,1,2,1,1691025531,22e38a04-e70d-4484-bbf3-f6e8c64fdbd4,False,2,2023-08-03 01:15:09.494449,0.0,0.0
693,1,4363,1,2,0,active,1,0,1,1691025532,80969478-8dbc-42e1-8e16-ac0132a431c2,False,27,2023-08-03 01:15:09.494449,0.0,0.0
694,1,458,3,37,0,active,1,0,1,1691025532,66dc22a7-0aca-11e7-82f6-3863bb44ef7c,False,4,2023-08-03 01:15:09.494449,0.0,0.0
695,1,3305,11,23,0,active,1,13,1,1691025528,66ddea2a-0aca-11e7-82f6-3863bb44ef7c,False,39,2023-08-03 01:15:09.494449,0.0,0.0
696,1,4874,0,14,0,active,1,3,1,1691025529,956de8aa-9e06-4efb-8eb0-35fe9b274a48,False,5,2023-08-03 01:15:09.494449,0.0,0.0
697,1,4760,0,21,0,active,1,0,1,1691025529,d837d1b0-8f80-4f6c-ae45-5dd0deec6977,False,2,2023-08-03 01:15:09.494449,0.0,0.0
698,1,3602,1,6,0,active,1,4,1,1691025529,0e5be726-2452-42a0-9be8-ea85c8408e4c,False,16,2023-08-03 01:15:09.494449,0.0,0.0
