,legacy_id,is_returning,is_renting,num_bikes_available,num_docks_available,is_installed,num_bikes_disabled,num_ebikes_available,eightd_has_available_keys,station_id,num_docks_disabled,last_reported,last_update,num_scooters_unavailable,num_scooters_available
2548,4839,1,1,4,15,1,0,2,False,9a37d8a1-990b-484c-9603-262dbd1165cc,0,1692148051,2023-08-16 01:00:42.834148,0.0,0.0
2549,4228,1,1,0,13,1,7,0,False,55146e49-9bc4-4f13-bdf7-25422342b638,0,1692148051,2023-08-16 01:00:42.834148,0.0,0.0
2550,295,1,1,33,0,1,1,2,False,66db6889-0aca-11e7-82f6-3863bb44ef7c,0,1692148051,2023-08-16 01:00:42.834148,0.0,0.0
2551,3160,1,1,22,8,1,8,7,False,66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,0,1692148051,2023-08-16 01:00:42.834148,0.0,0.0
2552,4155,1,1,14,4,1,0,0,False,1a5eae13-8f27-4875-8330-a796c95f8ad6,0,1692148051,2023-08-16 01:00:42.834148,0.0,0.0
2553,4874,1,1,4,14,1,1,1,False,956de8aa-9e06-4efb-8eb0-35fe9b274a48,0,1692148052,2023-08-16 01:00:42.834148,0.0,0.0
2554,3504,1,1,2,21,1,4,2,False,16a4effc-282e-4053-b47b-31f734d50c08,0,1692148052,2023-08-16 01:00:42.834148,0.0,0.0
2555,4249,1,1,18,3,1,2,2,False,c4d6b123-df5a-446d-b0ae-d3c4846565d5,0,1692148052,2023-08-16 01:00:42.834148,0.0,0.0
2556,4108,1,1,14,4,1,1,1,False,8a13182a-4823-4fe7-afcd-a4ef0b134ed9,0,1692148053,2023-08-16 01:00:42.834148,0.0,0.0
2557,4553,1,1,9,9,1,1,0,False,fac701fb-c433-496e-933b-ea137dbe7fe1,0,1692148053,2023-08-16 01:00:42.834148,0.0,0.0
2558,1820420022433309054,1,1,21,2,1,1,0,False,1820420022433309054,0,1692148050,2023-08-16 01:00:42.834148,0.0,0.0
2559,1786697166576476490,1,1,36,8,1,3,1,False,1786697166576476490,0,1692148050,2023-08-16 01:00:42.834148,0.0,0.0
2560,3173,1,1,63,2,1,10,26,False,66dd51e6-0aca-11e7-82f6-3863bb44ef7c,1,1692148050,2023-08-16 01:00:42.834148,0.0,0.0
2561,2012,1,1,4,74,1,9,3,False,66dc9223-0aca-11e7-82f6-3863bb44ef7c,0,1692148050,2023-08-16 01:00:42.834148,0.0,0.0
2562,5075,1,1,4,15,1,2,2,False,e6f3c665-0c87-4f34-a5e8-69baeed7b7bf,0,1692148049,2023-08-16 01:00:42.834148,0.0,0.0
2563,4227,1,1,1,18,1,0,1,False,426862de-f8f2-4967-ba41-76680a4b460c,0,1692148049,2023-08-16 01:00:42.834148,0.0,0.0
2564,4810,1,1,3,15,1,1,0,False,8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,2,1692148049,2023-08-16 01:00:42.834148,0.0,0.0
2565,4671,1,1,15,5,1,0,3,False,8a560dc7-36d9-4391-bed1-8df271a36273,0,1692148050,2023-08-16 01:00:42.834148,0.0,0.0
2566,4258,1,1,7,16,1,0,1,False,9719498d-bd5c-4424-86ac-dfe0795c57d1,0,1692148053,2023-08-16 01:00:42.834148,0.0,0.0
2567,2008,1,1,28,1,1,6,1,False,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,0,1692148053,2023-08-16 01:00:42.834148,0.0,0.0
2568,4462,1,1,23,0,1,0,9,False,e1a3f2f9-618f-4727-b2d6-676e02aadf17,0,1692148060,2023-08-16 01:00:42.834148,0.0,0.0
2569,4795,1,1,5,13,1,1,0,False,b9c209b2-6284-4f5a-a32a-680ef9da1c1f,0,1692148058,2023-08-16 01:00:42.834148,0.0,0.0
2570,4785,1,1,14,14,1,2,3,False,ffef95fa-600b-4f08-b2ce-e8eb034ebfd8,2,1692148059,2023-08-16 01:00:42.834148,0.0,0.0
2571,3828,1,1,6,15,1,1,1,False,5f968a1b-ee60-43a0-ad25-05211e09e436,0,1692148059,2023-08-16 01:00:42.834148,0.0,0.0
2572,3062,1,1,7,15,1,1,3,False,66dcca0d-0aca-11e7-82f6-3863bb44ef7c,0,1692148059,2023-08-16 01:00:42.834148,0.0,0.0
2573,3563,1,1,6,21,1,2,0,False,35b8b636-18d3-4860-b0a9-39c0bce96a10,0,1692148059,2023-08-16 01:00:42.834148,0.0,0.0
2574,3541,1,1,31,0,1,5,2,False,7f8cb36a-2bf4-4d57-afbd-331310f25355,0,1692148059,2023-08-16 01:00:42.834148,0.0,0.0
2575,3895,1,1,4,21,1,0,0,False,87091002-cc25-452a-b5d9-f8d0c3fce422,0,1692148055,2023-08-16 01:00:42.834148,0.0,0.0
2576,4318,1,1,11,12,1,2,1,False,c56739c2-b310-4d73-ab0e-b6036abd9561,0,1692148056,2023-08-16 01:00:42.834148,0.0,0.0
2577,4343,1,1,12,7,1,2,0,False,8d2eff37-be09-4b46-a95d-abff89e16d56,0,1692148056,2023-08-16 01:00:42.834148,0.0,0.0
2578,3668,1,1,32,1,1,2,0,False,7a771842-c090-4da1-8c13-72b7f4f50a87,1,1692148060,2023-08-16 01:00:42.834148,0.0,0.0
2579,3337,1,1,17,3,1,3,1,False,66de103b-0aca-11e7-82f6-3863bb44ef7c,0,1692148056,2023-08-16 01:00:42.834148,0.0,0.0
2580,245,1,1,50,3,1,2,0,False,66db3f62-0aca-11e7-82f6-3863bb44ef7c,1,1692148056,2023-08-16 01:00:42.834148,0.0,0.0
2581,4345,1,1,4,15,1,1,0,False,0cc38ba1-4625-4821-9a6f-e490525cbce2,0,1692148056,2023-08-16 01:00:42.834148,0.0,0.0
2582,4080,1,1,13,1,1,5,2,False,ecbfcdb7-fffc-4d45-bed2-1510fd45834d,0,1692148057,2023-08-16 01:00:42.834148,0.0,0.0
2583,4342,1,1,27,2,1,1,3,False,0eacb768-c7d5-4499-9182-9a1331d9280c,0,1692148057,2023-08-16 01:00:42.834148,0.0,0.0
2584,4000,1,1,14,6,1,1,2,False,fe65853e-b20a-4250-9677-2aa177283b72,1,1692148057,2023-08-16 01:00:42.834148,0.0,0.0
2585,4879,1,1,0,17,1,0,0,False,6908ae75-b9a1-4f20-b192-95dc43e858a8,0,1692148054,2023-08-16 01:00:42.834148,,
2586,3941,1,1,9,7,1,0,0,False,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,0,1692148054,2023-08-16 01:00:42.834148,0.0,0.0
2587,4640,1,1,1,45,1,7,0,False,5f7ac86c-1a98-4603-8749-4bb83ac84acd,1,1692148058,2023-08-16 01:00:42.834148,0.0,0.0
2588,367,1,1,0,54,1,3,0,False,66dbcdfc-0aca-11e7-82f6-3863bb44ef7c,0,1692148065,2023-08-16 01:00:42.834148,0.0,0.0
2589,4212,1,1,1,16,1,1,1,False,fea72f55-d296-47af-9446-149688dcccbd,1,1692148065,2023-08-16 01:00:42.834148,0.0,0.0
2590,4886,1,1,9,18,1,0,0,False,b9deb521-41b6-4f8a-ac78-0e58e3977f2c,0,1692148065,2023-08-16 01:00:42.834148,0.0,0.0
2591,4661,0,0,0,0,0,0,0,False,d2024260-cc58-451b-9417-3a695f8a1b34,0,1686920581,2023-08-16 01:00:42.834148,,
2592,4004,1,1,14,4,1,3,1,False,bc512527-7863-48d5-aea8-3de470abc1ee,0,1692148065,2023-08-16 01:00:42.834148,0.0,0.0
2593,1786687245202023014,1,1,34,0,1,1,3,False,1786687245202023014,0,1692148065,2023-08-16 01:00:42.834148,0.0,0.0
2594,3506,1,1,13,14,1,2,2,False,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,0,1692148066,2023-08-16 01:00:42.834148,0.0,0.0
2595,4075,1,1,22,4,1,6,9,False,50575cba-95ac-4134-9da1-3eec8253afc4,1,1692148066,2023-08-16 01:00:42.834148,0.0,0.0
2596,5083,1,1,27,0,1,3,6,False,1b9568a5-7ac3-4950-836b-9651fea9e7c9,2,1692148066,2023-08-16 01:00:42.834148,0.0,0.0
2597,4165,1,1,17,1,1,1,2,False,b7c6ce96-a24d-4c1e-93ee-6f49c1adf119,0,1692148066,2023-08-16 01:00:42.834148,0.0,0.0
2598,3363,1,1,10,19,1,4,3,False,66de1f7f-0aca-11e7-82f6-3863bb44ef7c,0,1692148064,2023-08-16 01:00:42.834148,0.0,0.0
2599,4275,1,1,9,12,1,0,0,False,a70b26b7-fbad-4787-bf15-29f7b13a19ab,0,1692148064,2023-08-16 01:00:42.834148,0.0,0.0
2600,4545,1,1,17,11,1,2,3,False,36025f2c-ee4d-4c1a-832d-733cf37f98ef,0,1692148064,2023-08-16 01:00:42.834148,0.0,0.0
2601,4554,1,1,21,1,1,2,1,False,1a083890-e22b-4f81-8d98-567784034916,0,1692148064,2023-08-16 01:00:42.834148,0.0,0.0
2602,3064,1,1,5,18,1,0,4,False,66dccad8-0aca-11e7-82f6-3863bb44ef7c,0,1692148068,2023-08-16 01:00:42.834148,0.0,0.0
2603,1814900898997467540,1,1,9,11,1,1,1,False,1814900898997467540,1,1692148068,2023-08-16 01:00:42.834148,0.0,0.0
2604,4584,0,0,0,3,0,0,0,False,76e1e141-24d4-4ed7-8d6d-bc5d93474926,0,1689780061,2023-08-16 01:00:42.834148,,
2605,4952,1,1,2,19,1,0,2,False,68827e5f-ed28-45de-99bf-66093a8c504f,0,1692148069,2023-08-16 01:00:42.834148,0.0,0.0
2606,3609,1,1,16,4,1,1,8,False,4d4a3e7b-1005-4bfd-8680-340a20cacbee,0,1692148069,2023-08-16 01:00:42.834148,0.0,0.0
2607,5014,1,1,6,14,1,0,2,False,81640d04-c36a-4fb1-98b0-85be10be516c,0,1692148063,2023-08-16 01:00:42.834148,0.0,0.0
2608,4314,1,1,16,5,1,0,8,False,398aa734-3893-4dba-a704-57ae8632c4f9,0,1692148063,2023-08-16 01:00:42.834148,0.0,0.0
2609,3146,1,1,20,23,1,4,14,False,66dd44f7-0aca-11e7-82f6-3863bb44ef7c,0,1692148067,2023-08-16 01:00:42.834148,0.0,0.0
2610,530,1,1,18,2,1,2,1,False,66dc864c-0aca-11e7-82f6-3863bb44ef7c,1,1692148068,2023-08-16 01:00:42.834148,0.0,0.0
2611,3841,1,1,3,21,1,0,0,False,77463580-6421-403d-b170-f2660c216175,0,1692148063,2023-08-16 01:00:42.834148,0.0,0.0
2612,228,1,1,4,71,1,2,0,False,66db3997-0aca-11e7-82f6-3863bb44ef7c,0,1692148069,2023-08-16 01:00:42.834148,0.0,0.0
2613,3493,1,1,10,16,1,4,3,False,e73cf71b-db05-44f9-b57a-689d65320d68,0,1692148069,2023-08-16 01:00:42.834148,0.0,0.0
2614,474,1,1,0,48,1,8,0,False,66dc3b97-0aca-11e7-82f6-3863bb44ef7c,0,1692148062,2023-08-16 01:00:42.834148,0.0,0.0
2615,447,1,1,1,25,1,3,0,False,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,2,1692148062,2023-08-16 01:00:42.834148,0.0,0.0
2616,2009,1,1,34,1,1,0,1,False,66dc9143-0aca-11e7-82f6-3863bb44ef7c,0,1692148069,2023-08-16 01:00:42.834148,0.0,0.0
2617,3290,1,1,30,2,1,2,2,False,66dde3b1-0aca-11e7-82f6-3863bb44ef7c,0,1692148069,2023-08-16 01:00:42.834148,0.0,0.0
2618,4771,0,0,0,0,1,0,0,False,d67375ea-3f93-4996-b0dc-f542341f2e6a,0,1690382107,2023-08-16 01:00:42.834148,,
2619,3339,1,1,34,6,1,1,0,False,66de110b-0aca-11e7-82f6-3863bb44ef7c,0,1692148069,2023-08-16 01:00:42.834148,0.0,0.0
2620,5009,1,1,41,3,1,3,1,False,868586b3-ddc7-4b4b-9bed-a1e487033aaa,0,1692148073,2023-08-16 01:00:42.834148,0.0,0.0
2621,360,1,1,13,39,1,4,1,False,66dbca0f-0aca-11e7-82f6-3863bb44ef7c,0,1692148073,2023-08-16 01:00:42.834148,0.0,0.0
2622,294,1,1,47,10,1,6,5,False,66db67d2-0aca-11e7-82f6-3863bb44ef7c,0,1692148074,2023-08-16 01:00:42.834148,0.0,0.0
2623,4702,1,1,33,6,1,1,1,False,cc7b86cf-a2fb-4738-b967-de7b197dc930,1,1692148074,2023-08-16 01:00:42.834148,0.0,0.0
2624,4739,1,1,18,2,1,1,8,False,2e5cde21-f0a2-4396-899e-6df275e99212,0,1692148074,2023-08-16 01:00:42.834148,0.0,0.0
2625,4904,1,1,14,6,1,0,2,False,3ff00115-e8da-4326-97d3-7bf4fe4df7a5,0,1692148071,2023-08-16 01:00:42.834148,0.0,0.0
2626,3762,1,1,24,2,1,1,3,False,bdcbd89b-9ae0-461b-aa1d-7db7ead07400,0,1692148072,2023-08-16 01:00:42.834148,0.0,0.0
2627,4005,1,1,5,16,1,3,3,False,2cd651e7-1e3a-4cd9-8fd1-a2416e032f6e,0,1692148072,2023-08-16 01:00:42.834148,0.0,0.0
2628,4465,1,1,15,7,1,0,8,False,8456b63c-37c6-49a6-8c02-bb6dcfc35041,0,1692148072,2023-08-16 01:00:42.834148,0.0,0.0
2629,4611,1,1,14,4,1,1,0,False,5f2766b0-362e-49e5-ab09-05e2c4b6f626,0,1692148070,2023-08-16 01:00:42.834148,0.0,0.0
2630,3244,1,1,32,38,1,5,4,False,66ddb6d9-0aca-11e7-82f6-3863bb44ef7c,2,1692148071,2023-08-16 01:00:42.834148,0.0,0.0
