,eightd_has_available_keys,last_reported,num_docks_available,num_ebikes_available,is_installed,num_bikes_disabled,station_status,legacy_id,is_returning,num_docks_disabled,is_renting,num_bikes_available,station_id,last_update
711,False,1671989543,15,0,1,0,active,3678,1,0,1,3,3678,2022-12-26 01:15:06.645988
712,False,1672011226,10,1,1,1,active,3679,1,0,1,3,3679,2022-12-26 01:15:06.645988
713,False,1672013265,9,2,1,1,active,3681,1,0,1,8,3681,2022-12-26 01:15:06.645988
714,False,1671987964,0,2,1,0,active,3686,1,0,1,38,3686,2022-12-26 01:15:06.645988
715,False,1672016042,53,3,1,1,active,3687,1,0,1,28,3687,2022-12-26 01:15:06.645988
716,False,1672003691,44,1,1,0,active,3689,1,0,1,1,3689,2022-12-26 01:15:06.645988
717,False,1672015600,12,11,1,1,active,3690,1,0,1,22,3690,2022-12-26 01:15:06.645988
718,False,1672012504,17,1,1,1,active,3691,1,0,1,1,3691,2022-12-26 01:15:06.645988
719,False,1672010054,6,0,1,4,active,3692,1,0,1,29,3692,2022-12-26 01:15:06.645988
720,False,1672015012,6,0,1,1,active,3693,1,0,1,20,3693,2022-12-26 01:15:06.645988
721,False,1671952194,7,2,1,0,active,3694,1,0,1,11,3694,2022-12-26 01:15:06.645988
722,False,1672015867,30,5,1,4,active,3697,1,0,1,8,3697,2022-12-26 01:15:06.645988
723,False,1672017083,29,1,1,0,active,3699,1,0,1,1,3699,2022-12-26 01:15:06.645988
724,False,1671952191,0,6,1,0,active,3704,1,0,1,19,3704,2022-12-26 01:15:06.645988
725,False,1672013137,9,0,1,3,active,3705,1,0,1,29,3705,2022-12-26 01:15:06.645988
726,False,1672015019,57,0,1,4,active,3707,1,0,1,18,3707,2022-12-26 01:15:06.645988
727,False,1672014379,1,5,1,0,active,3708,1,0,1,42,3708,2022-12-26 01:15:06.645988
728,False,1672016152,9,10,1,0,active,3709,1,0,1,66,3709,2022-12-26 01:15:06.645988
729,False,1672014065,37,1,1,3,active,3711,1,0,1,22,3711,2022-12-26 01:15:06.645988
730,False,1672015796,32,1,1,1,active,3712,1,0,1,6,3712,2022-12-26 01:15:06.645988
731,False,1672006791,46,5,1,1,active,3714,1,0,1,14,3714,2022-12-26 01:15:06.645988
732,False,1672015242,2,6,1,0,active,3715,1,0,1,27,3715,2022-12-26 01:15:06.645988
733,False,1672017251,20,0,1,0,active,3716,1,1,1,1,3716,2022-12-26 01:15:06.645988
734,False,1672017027,56,1,1,2,active,3718,1,0,1,5,3718,2022-12-26 01:15:06.645988
735,False,1672009785,29,0,1,1,active,3721,1,0,1,7,3721,2022-12-26 01:15:06.645988
736,False,1672012056,58,18,1,0,active,3724,1,0,1,21,3724,2022-12-26 01:15:06.645988
737,False,1672016665,36,1,1,7,active,3725,1,0,1,11,3725,2022-12-26 01:15:06.645988
738,False,1672013537,1,2,1,1,active,3726,1,0,1,21,3726,2022-12-26 01:15:06.645988
739,False,1672013973,4,1,1,2,active,3727,1,0,1,32,3727,2022-12-26 01:15:06.645988
740,False,1672016515,18,5,1,0,active,3728,1,0,1,5,3728,2022-12-26 01:15:06.645988
741,False,1672016430,40,4,1,1,active,3731,1,0,1,26,3731,2022-12-26 01:15:06.645988
742,False,86400,0,0,0,0,out_of_service,3733,0,0,0,0,3733,2022-12-26 01:15:06.645988
743,False,1672016789,26,3,1,1,active,3734,1,0,1,22,3734,2022-12-26 01:15:06.645988
744,False,1672016780,4,1,1,2,active,3735,1,0,1,50,3735,2022-12-26 01:15:06.645988
745,False,1672014141,34,1,1,1,active,3736,1,0,1,6,3736,2022-12-26 01:15:06.645988
746,False,1672013689,13,1,1,2,active,3737,1,0,1,8,3737,2022-12-26 01:15:06.645988
747,False,1671996752,2,1,1,0,active,3738,1,2,1,27,3738,2022-12-26 01:15:06.645988
748,False,1672013272,1,3,1,1,active,3739,1,0,1,50,3739,2022-12-26 01:15:06.645988
749,False,1672006939,0,9,1,12,active,3740,1,1,1,37,3740,2022-12-26 01:15:06.645988
750,False,1672015739,23,0,1,1,active,3745,1,0,1,3,3745,2022-12-26 01:15:06.645988
751,False,1672014836,0,5,1,4,active,3746,1,0,1,42,3746,2022-12-26 01:15:06.645988
752,False,1672017151,13,1,1,6,active,3749,1,0,1,1,3749,2022-12-26 01:15:06.645988
753,False,1672012181,11,3,1,2,active,3755,1,0,1,5,3755,2022-12-26 01:15:06.645988
754,False,1672007380,2,3,1,2,active,3756,1,0,1,16,3756,2022-12-26 01:15:06.645988
755,False,1671968407,7,5,1,0,active,3757,1,0,1,16,3757,2022-12-26 01:15:06.645988
756,False,1672002702,0,2,1,2,active,3758,1,0,1,16,3758,2022-12-26 01:15:06.645988
757,False,1672014526,1,1,1,0,active,3759,1,0,1,18,3759,2022-12-26 01:15:06.645988
758,False,1672011183,14,1,1,0,active,3760,1,0,1,9,3760,2022-12-26 01:15:06.645988
759,False,1672001903,25,0,1,1,active,3761,1,0,1,1,3761,2022-12-26 01:15:06.645988
760,False,1671950974,2,0,1,1,active,3762,1,0,1,24,3762,2022-12-26 01:15:06.645988
761,False,1672016473,2,1,1,4,active,3763,1,0,1,21,3763,2022-12-26 01:15:06.645988
762,False,1672011526,2,2,1,1,active,3764,1,0,1,18,3764,2022-12-26 01:15:06.645988
763,False,1671992297,5,0,1,0,active,3765,1,0,1,16,3765,2022-12-26 01:15:06.645988
764,False,1672012796,18,0,1,0,active,3767,1,0,1,1,3767,2022-12-26 01:15:06.645988
765,False,1672013195,2,1,1,0,active,3768,1,0,1,19,3768,2022-12-26 01:15:06.645988
766,False,1671995066,0,2,1,2,active,3769,1,0,1,20,3769,2022-12-26 01:15:06.645988
767,False,1672004051,5,1,1,1,active,3770,1,0,1,15,3770,2022-12-26 01:15:06.645988
768,False,1672016423,4,0,1,1,active,3771,1,0,1,25,3771,2022-12-26 01:15:06.645988
769,False,1671954630,7,1,1,0,active,3772,1,0,1,11,3772,2022-12-26 01:15:06.645988
770,False,1672008172,2,0,1,1,active,3773,1,0,1,15,3773,2022-12-26 01:15:06.645988
771,False,1672014368,2,3,1,2,active,3774,1,0,1,19,3774,2022-12-26 01:15:06.645988
772,False,1671979073,0,1,1,0,active,3775,1,0,1,27,3775,2022-12-26 01:15:06.645988
773,False,1672015951,21,1,1,0,active,3776,1,0,1,1,3776,2022-12-26 01:15:06.645988
774,False,1672007759,13,1,1,1,active,3777,1,0,1,9,3777,2022-12-26 01:15:06.645988
775,False,1671954631,0,3,1,0,active,3778,1,0,1,26,3778,2022-12-26 01:15:06.645988
776,False,1672001833,0,4,1,1,active,3779,1,0,1,23,3779,2022-12-26 01:15:06.645988
777,False,1672017287,1,3,1,1,active,3780,1,0,1,20,3780,2022-12-26 01:15:06.645988
778,False,1672016818,18,1,1,0,active,3781,1,0,1,11,3781,2022-12-26 01:15:06.645988
779,False,1672012342,6,1,1,3,active,3782,1,0,1,22,3782,2022-12-26 01:15:06.645988
780,False,1672016194,5,2,1,5,active,3783,0,0,0,54,3783,2022-12-26 01:15:06.645988
781,False,1672017240,27,1,1,1,active,3785,1,0,1,27,3785,2022-12-26 01:15:06.645988
782,False,1672017385,0,2,1,44,active,3786,1,3,1,2,3786,2022-12-26 01:15:06.645988
783,False,1671997976,4,0,1,1,active,3787,1,0,1,17,3787,2022-12-26 01:15:06.645988
784,False,1672009121,22,0,1,1,active,3789,1,0,1,6,3789,2022-12-26 01:15:06.645988
785,False,1672011241,32,1,1,1,active,3790,1,0,1,2,3790,2022-12-26 01:15:06.645988
786,False,1672007658,3,15,1,1,active,3791,1,0,1,27,3791,2022-12-26 01:15:06.645988
787,False,1671908027,12,6,1,0,active,3792,0,0,0,17,3792,2022-12-26 01:15:06.645988
788,False,1672008662,2,1,1,1,active,3795,1,0,1,16,3795,2022-12-26 01:15:06.645988
789,False,1672016571,10,5,1,1,active,3798,1,0,1,42,3798,2022-12-26 01:15:06.645988
790,False,1672017401,18,18,1,2,active,3799,1,0,1,43,3799,2022-12-26 01:15:06.645988
791,False,1672007293,19,1,1,0,active,3803,1,0,1,7,3803,2022-12-26 01:15:06.645988
792,False,1671994778,12,2,1,1,active,3804,1,0,1,11,3804,2022-12-26 01:15:06.645988
793,False,1672016446,5,5,1,1,active,3808,1,0,1,12,3808,2022-12-26 01:15:06.645988
794,False,1672016834,31,23,1,1,active,3809,1,0,1,42,3809,2022-12-26 01:15:06.645988
795,False,1671954627,14,0,1,0,active,3811,1,0,1,5,3811,2022-12-26 01:15:06.645988
796,False,1672014143,0,19,1,1,active,3812,1,0,1,58,3812,2022-12-26 01:15:06.645988
797,False,1672015499,8,2,1,0,active,3813,1,0,1,41,3813,2022-12-26 01:15:06.645988
798,False,1672016880,21,10,1,1,active,3814,1,0,1,11,3814,2022-12-26 01:15:06.645988
799,False,1672015338,26,1,1,2,active,3815,1,0,1,13,3815,2022-12-26 01:15:06.645988
800,False,1671986445,0,1,1,2,active,3816,1,0,1,21,3816,2022-12-26 01:15:06.645988
801,False,1672015516,17,1,1,0,active,3817,1,0,1,1,3817,2022-12-26 01:15:06.645988
802,False,1672006077,24,0,1,2,active,3818,1,0,1,14,3818,2022-12-26 01:15:06.645988
803,False,1671996395,18,0,1,0,active,3819,1,0,1,2,3819,2022-12-26 01:15:06.645988
804,False,1672016281,12,0,1,0,active,3820,1,0,1,7,3820,2022-12-26 01:15:06.645988
805,False,1672001702,22,0,1,1,active,3821,1,0,1,2,3821,2022-12-26 01:15:06.645988
806,False,1672017275,14,3,1,1,active,3822,1,0,1,5,3822,2022-12-26 01:15:06.645988
807,False,1671994945,29,1,1,0,active,3823,1,0,1,1,3823,2022-12-26 01:15:06.645988
808,False,1672004334,20,1,1,1,active,3824,1,0,1,1,3824,2022-12-26 01:15:06.645988
809,False,1672014347,28,0,1,0,active,3825,1,0,1,1,3825,2022-12-26 01:15:06.645988
810,False,1672001260,16,1,1,0,active,3826,1,0,1,1,3826,2022-12-26 01:15:06.645988
811,False,1672001566,19,1,1,0,active,3827,1,0,1,1,3827,2022-12-26 01:15:06.645988
812,False,1672014296,8,2,1,0,active,3828,1,0,1,14,3828,2022-12-26 01:15:06.645988
813,False,1672016168,23,1,1,0,active,3829,1,0,1,1,3829,2022-12-26 01:15:06.645988
814,False,1672001997,20,1,1,0,active,3830,1,0,1,2,3830,2022-12-26 01:15:06.645988
815,False,1672013119,27,1,1,1,active,3831,1,0,1,7,3831,2022-12-26 01:15:06.645988
816,False,1671955847,20,0,1,0,active,3832,1,0,1,1,3832,2022-12-26 01:15:06.645988
817,False,1672009335,13,1,1,0,active,3833,1,0,1,5,3833,2022-12-26 01:15:06.645988
818,False,1671995177,11,0,1,2,active,3834,1,0,1,5,3834,2022-12-26 01:15:06.645988
819,False,1671994710,2,10,1,0,active,3835,1,0,1,17,3835,2022-12-26 01:15:06.645988
820,False,1671997917,24,0,1,2,active,3836,1,0,1,3,3836,2022-12-26 01:15:06.645988
821,False,1672013373,17,1,1,1,active,3837,1,0,1,9,3837,2022-12-26 01:15:06.645988
822,False,1672011128,21,1,1,2,active,3838,1,0,1,2,3838,2022-12-26 01:15:06.645988
823,False,1672015189,25,2,1,0,active,3839,1,0,1,3,3839,2022-12-26 01:15:06.645988
824,False,1672010326,21,2,1,1,active,3840,1,0,1,2,3840,2022-12-26 01:15:06.645988
825,False,1672014349,22,1,1,1,active,3841,1,0,1,2,3841,2022-12-26 01:15:06.645988
826,False,1671955845,24,3,1,1,active,3842,1,0,1,4,3842,2022-12-26 01:15:06.645988
827,False,1672004950,21,1,1,0,active,3843,1,0,1,2,3843,2022-12-26 01:15:06.645988
828,False,1671987949,14,4,1,2,active,3844,1,0,1,8,3844,2022-12-26 01:15:06.645988
829,False,1672011734,2,3,1,0,active,3845,1,0,1,19,3845,2022-12-26 01:15:06.645988
830,False,1672000197,19,0,1,3,active,3846,1,0,1,3,3846,2022-12-26 01:15:06.645988
831,False,1672010606,3,5,1,2,active,3847,1,0,1,16,3847,2022-12-26 01:15:06.645988
832,False,1672011151,24,0,1,2,active,3848,1,0,1,6,3848,2022-12-26 01:15:06.645988
833,False,1671989242,1,2,1,1,active,3849,1,0,1,15,3849,2022-12-26 01:15:06.645988
834,False,1672015486,4,1,1,2,active,3850,1,0,1,19,3850,2022-12-26 01:15:06.645988
835,False,1671955845,1,3,1,0,active,3851,1,0,1,18,3851,2022-12-26 01:15:06.645988
836,False,1671976071,0,5,1,1,active,3852,1,0,1,16,3852,2022-12-26 01:15:06.645988
837,False,1671955845,0,2,1,0,active,3853,1,0,1,20,3853,2022-12-26 01:15:06.645988
838,False,1671955845,13,1,1,1,active,3854,1,0,1,11,3854,2022-12-26 01:15:06.645988
839,False,1672006883,20,1,1,0,active,3855,1,0,1,2,3855,2022-12-26 01:15:06.645988
840,False,1672015055,18,2,1,0,active,3856,1,0,1,7,3856,2022-12-26 01:15:06.645988
841,False,1672006865,4,1,1,0,active,3857,1,0,1,15,3857,2022-12-26 01:15:06.645988
842,False,1671955845,3,1,1,0,active,3858,1,0,1,17,3858,2022-12-26 01:15:06.645988
843,False,1672015734,15,5,1,0,active,3860,1,0,1,11,3860,2022-12-26 01:15:06.645988
844,False,1672016610,15,2,1,0,active,3861,1,0,1,3,3861,2022-12-26 01:15:06.645988
845,False,1672004915,15,0,1,0,active,3862,1,0,1,3,3862,2022-12-26 01:15:06.645988
846,False,1672005253,17,0,1,1,active,3863,1,0,1,0,3863,2022-12-26 01:15:06.645988
847,False,1672001829,19,0,1,0,active,3864,1,0,1,11,3864,2022-12-26 01:15:06.645988
848,False,1671998548,20,3,1,1,active,3866,1,0,1,10,3866,2022-12-26 01:15:06.645988
849,False,1672015254,22,1,1,0,active,3867,1,0,1,6,3867,2022-12-26 01:15:06.645988
850,False,1672015549,15,1,1,0,active,3868,1,0,1,4,3868,2022-12-26 01:15:06.645988
851,False,1672000586,16,4,1,0,active,3869,1,0,1,7,3869,2022-12-26 01:15:06.645988
852,False,1672014650,13,0,1,0,active,3870,1,0,1,7,3870,2022-12-26 01:15:06.645988
853,False,1671992258,23,3,1,1,active,3871,1,0,1,5,3871,2022-12-26 01:15:06.645988
854,False,1672010113,3,8,1,1,active,3872,1,0,1,14,3872,2022-12-26 01:15:06.645988
855,False,1672008944,16,1,1,0,active,3873,1,0,1,1,3873,2022-12-26 01:15:06.645988
856,False,1672012449,16,0,1,0,active,3874,1,0,1,0,3874,2022-12-26 01:15:06.645988
857,False,1672016302,5,1,1,0,active,3875,1,0,1,10,3875,2022-12-26 01:15:06.645988
858,False,1672005217,0,17,1,1,active,3876,1,0,1,20,3876,2022-12-26 01:15:06.645988
859,False,1671992347,23,1,1,0,active,3877,1,0,1,2,3877,2022-12-26 01:15:06.645988
860,False,1671992621,15,1,1,0,active,3878,1,0,1,4,3878,2022-12-26 01:15:06.645988
861,False,1672015836,20,2,1,1,active,3879,1,0,1,4,3879,2022-12-26 01:15:06.645988
862,False,1672016126,13,9,1,1,active,3880,1,0,1,12,3880,2022-12-26 01:15:06.645988
863,False,1672003782,30,1,1,2,active,3881,1,0,1,7,3881,2022-12-26 01:15:06.645988
864,False,1672005052,11,0,1,1,active,3882,1,0,1,3,3882,2022-12-26 01:15:06.645988
865,False,1672006440,14,2,1,0,active,3883,1,0,1,4,3883,2022-12-26 01:15:06.645988
866,False,1671964898,16,2,1,0,active,3884,1,0,1,7,3884,2022-12-26 01:15:06.645988
867,False,1672015220,12,1,1,0,active,3885,1,0,1,6,3885,2022-12-26 01:15:06.645988
868,False,1672012809,14,1,1,0,active,3886,1,0,1,6,3886,2022-12-26 01:15:06.645988
869,False,1672003759,10,2,1,0,active,3887,1,0,1,11,3887,2022-12-26 01:15:06.645988
870,False,1672011902,1,5,1,2,active,3888,1,0,1,14,3888,2022-12-26 01:15:06.645988
871,False,1672010396,16,4,1,0,active,3890,1,0,1,14,3890,2022-12-26 01:15:06.645988
872,False,1672013583,19,0,1,0,active,3891,1,0,1,1,3891,2022-12-26 01:15:06.645988
873,False,1671999419,18,0,1,0,active,3892,1,0,1,1,3892,2022-12-26 01:15:06.645988
874,False,1672015172,18,4,1,1,active,3893,1,0,1,6,3893,2022-12-26 01:15:06.645988
875,False,1672014325,8,9,1,2,active,3894,1,0,1,25,3894,2022-12-26 01:15:06.645988
876,False,1671997502,21,1,1,0,active,3895,1,0,1,3,3895,2022-12-26 01:15:06.645988
877,False,1672014871,17,4,1,0,active,3896,1,0,1,4,3896,2022-12-26 01:15:06.645988
878,False,1671987931,16,0,1,0,active,3897,1,0,1,1,3897,2022-12-26 01:15:06.645988
879,False,1672016987,31,2,1,3,active,3898,1,0,1,22,3898,2022-12-26 01:15:06.645988
880,False,1672004333,3,0,1,0,active,3899,1,0,1,15,3899,2022-12-26 01:15:06.645988
881,False,1672014839,10,2,1,3,active,3900,1,0,1,17,3900,2022-12-26 01:15:06.645988
882,False,1672011671,13,2,1,1,active,3901,1,0,1,2,3901,2022-12-26 01:15:06.645988
883,False,1671995087,15,0,1,0,active,3902,1,0,1,4,3902,2022-12-26 01:15:06.645988
884,False,1672014020,3,3,1,0,active,3903,1,0,1,14,3903,2022-12-26 01:15:06.645988
885,False,1672014002,15,6,1,0,active,3904,1,0,1,19,3904,2022-12-26 01:15:06.645988
886,False,1672011799,5,1,1,2,active,3905,1,0,1,32,3905,2022-12-26 01:15:06.645988
887,False,1672011696,2,0,1,1,active,3906,1,0,1,28,3906,2022-12-26 01:15:06.645988
888,False,1672004356,10,2,1,0,active,3907,1,0,1,6,3907,2022-12-26 01:15:06.645988
889,False,1672005025,11,1,1,0,active,3909,1,0,1,7,3909,2022-12-26 01:15:06.645988
890,False,1672012082,14,1,1,0,active,3910,1,0,1,1,3910,2022-12-26 01:15:06.645988
891,False,1672004449,7,0,1,0,active,3913,1,0,1,12,3913,2022-12-26 01:15:06.645988
892,False,1672015744,24,5,1,4,active,3914,1,0,1,10,3914,2022-12-26 01:15:06.645988
893,False,1672014394,14,0,1,1,active,3917,1,0,1,16,3917,2022-12-26 01:15:06.645988
894,False,1672012165,12,2,1,0,active,3920,1,0,1,7,3920,2022-12-26 01:15:06.645988
895,False,1671961670,4,1,1,0,active,3921,1,0,1,15,3921,2022-12-26 01:15:06.645988
896,False,1672016689,9,0,1,0,active,3922,1,0,1,8,3922,2022-12-26 01:15:06.645988
897,False,1671955847,17,0,1,0,active,3923,1,0,1,0,3923,2022-12-26 01:15:06.645988
898,False,1672017330,1,0,1,0,active,3924,1,0,1,22,3924,2022-12-26 01:15:06.645988
899,False,1672016264,19,1,1,0,active,3926,1,0,1,1,3926,2022-12-26 01:15:06.645988
900,False,1672013041,23,1,1,1,active,3927,1,0,1,3,3927,2022-12-26 01:15:06.645988
901,False,1672016657,16,3,1,0,active,3928,1,0,1,5,3928,2022-12-26 01:15:06.645988
902,False,1672003796,4,0,1,0,active,3929,1,0,1,15,3929,2022-12-26 01:15:06.645988
903,False,1672006069,14,1,1,0,active,3930,1,0,1,5,3930,2022-12-26 01:15:06.645988
904,False,1671955846,7,0,1,1,active,3931,1,0,1,15,3931,2022-12-26 01:15:06.645988
905,False,1672002457,18,3,1,0,active,3932,1,0,1,4,3932,2022-12-26 01:15:06.645988
906,False,1671957063,5,1,1,0,active,3933,1,0,1,13,3933,2022-12-26 01:15:06.645988
907,False,1672012509,20,5,1,0,active,3934,1,0,1,6,3934,2022-12-26 01:15:06.645988
908,False,1672000790,15,0,1,1,active,3935,1,0,1,3,3935,2022-12-26 01:15:06.645988
909,False,1672007089,12,1,1,0,active,3936,1,0,1,7,3936,2022-12-26 01:15:06.645988
910,False,1672008373,4,2,1,0,active,3937,1,0,1,19,3937,2022-12-26 01:15:06.645988
911,False,1672009091,10,4,1,0,active,3938,1,0,1,9,3938,2022-12-26 01:15:06.645988
912,False,1671982677,3,4,1,0,active,3939,1,0,1,18,3939,2022-12-26 01:15:06.645988
913,False,1671963164,1,4,1,0,active,3940,1,0,1,15,3940,2022-12-26 01:15:06.645988
914,False,1671955848,0,8,1,1,active,3941,1,0,1,15,3941,2022-12-26 01:15:06.645988
915,False,1672011798,15,0,1,0,active,3942,1,0,1,5,3942,2022-12-26 01:15:06.645988
916,False,1672016094,12,10,1,0,active,3944,1,0,1,10,3944,2022-12-26 01:15:06.645988
917,False,1672012303,17,2,1,0,active,3945,1,0,1,3,3945,2022-12-26 01:15:06.645988
918,False,1671976412,19,0,1,2,active,3946,1,0,1,0,3946,2022-12-26 01:15:06.645988
919,False,1671955847,8,0,1,0,active,3947,1,0,1,10,3947,2022-12-26 01:15:06.645988
920,False,1671996912,11,0,1,0,active,3948,1,0,1,11,3948,2022-12-26 01:15:06.645988
921,False,1672010133,8,5,1,0,active,3949,1,0,1,15,3949,2022-12-26 01:15:06.645988
922,False,1672004446,6,1,1,0,active,3950,1,0,1,13,3950,2022-12-26 01:15:06.645988
923,False,1672000076,13,0,1,0,active,3951,1,0,1,6,3951,2022-12-26 01:15:06.645988
924,False,1672011335,3,0,1,0,active,3952,1,0,1,16,3952,2022-12-26 01:15:06.645988
925,False,1672001037,24,0,1,0,active,3953,1,0,1,1,3953,2022-12-26 01:15:06.645988
926,False,1672009817,9,2,1,0,active,3955,1,0,1,10,3955,2022-12-26 01:15:06.645988
927,False,1672012210,8,3,1,0,active,3956,1,0,1,15,3956,2022-12-26 01:15:06.645988
928,False,1672007588,2,0,1,0,active,3957,1,0,1,16,3957,2022-12-26 01:15:06.645988
929,False,1671998663,10,5,1,1,active,3958,1,0,1,12,3958,2022-12-26 01:15:06.645988
930,False,1672013217,23,0,1,6,active,3959,1,0,1,1,3959,2022-12-26 01:15:06.645988
931,False,1672016331,20,0,1,0,active,3960,1,0,1,0,3960,2022-12-26 01:15:06.645988
932,False,1672011891,9,1,1,0,active,3961,1,0,1,10,3961,2022-12-26 01:15:06.645988
933,False,1672011382,21,0,1,2,active,3963,1,0,1,8,3963,2022-12-26 01:15:06.645988
934,False,1672017164,16,0,1,0,active,3964,1,0,1,4,3964,2022-12-26 01:15:06.645988
935,False,1672013593,12,0,1,0,active,3965,1,0,1,6,3965,2022-12-26 01:15:06.645988
936,False,1672012963,14,2,1,0,active,3966,1,0,1,4,3966,2022-12-26 01:15:06.645988
937,False,1672004782,16,1,1,3,active,3967,1,0,1,10,3967,2022-12-26 01:15:06.645988
938,False,1672016116,20,0,1,1,active,3968,1,0,1,0,3968,2022-12-26 01:15:06.645988
939,False,1671955849,5,0,1,1,active,3969,1,0,1,13,3969,2022-12-26 01:15:06.645988
940,False,1672017187,10,0,1,1,active,3970,1,0,1,8,3970,2022-12-26 01:15:06.645988
941,False,1672015602,14,1,1,0,active,3972,1,0,1,9,3972,2022-12-26 01:15:06.645988
942,False,1672014885,16,2,1,2,active,3973,1,0,1,7,3973,2022-12-26 01:15:06.645988
943,False,1672014853,6,2,1,1,active,3975,1,0,1,14,3975,2022-12-26 01:15:06.645988
944,False,1672006865,4,3,1,0,active,3976,1,0,1,15,3976,2022-12-26 01:15:06.645988
945,False,1671997172,27,0,1,0,active,3977,1,0,1,1,3977,2022-12-26 01:15:06.645988
946,False,1671986715,7,2,1,0,active,3978,1,0,1,11,3978,2022-12-26 01:15:06.645988
947,False,1672011043,17,0,1,2,active,3980,1,0,1,0,3980,2022-12-26 01:15:06.645988
948,False,1671988433,21,1,1,1,active,3981,1,0,1,1,3981,2022-12-26 01:15:06.645988
949,False,1672016280,7,1,1,1,active,3982,1,0,1,12,3982,2022-12-26 01:15:06.645988
950,False,1672008682,21,0,1,2,active,3983,1,0,1,0,3983,2022-12-26 01:15:06.645988
951,False,1671999953,17,0,1,2,active,3984,1,0,1,3,3984,2022-12-26 01:15:06.645988
952,False,1671997782,18,0,1,1,active,3985,1,0,1,3,3985,2022-12-26 01:15:06.645988
953,False,1672016150,9,0,1,3,active,3986,1,0,1,22,3986,2022-12-26 01:15:06.645988
954,False,1672007939,18,2,1,0,active,3987,1,0,1,5,3987,2022-12-26 01:15:06.645988
955,False,1671955846,16,0,1,0,active,3988,1,0,1,3,3988,2022-12-26 01:15:06.645988
956,False,1672014936,17,2,1,0,active,3989,1,0,1,4,3989,2022-12-26 01:15:06.645988
957,False,1672011648,27,0,1,0,active,3994,1,0,1,3,3994,2022-12-26 01:15:06.645988
958,False,1672010634,19,0,1,0,active,3995,1,0,1,1,3995,2022-12-26 01:15:06.645988
959,False,1672004518,14,1,1,1,active,3996,1,0,1,9,3996,2022-12-26 01:15:06.645988
960,False,1672007941,15,0,1,0,active,3997,1,0,1,3,3997,2022-12-26 01:15:06.645988
961,False,1672003007,25,0,1,1,active,3998,1,0,1,2,3998,2022-12-26 01:15:06.645988
962,False,1672008100,19,0,1,0,active,3999,1,0,1,3,3999,2022-12-26 01:15:06.645988
963,False,1672013294,17,1,1,0,active,4000,1,0,1,5,4000,2022-12-26 01:15:06.645988
964,False,1672006896,19,1,1,0,active,4001,1,0,1,3,4001,2022-12-26 01:15:06.645988
965,False,1672006900,18,0,1,1,active,4002,1,0,1,4,4002,2022-12-26 01:15:06.645988
966,False,1672017054,20,0,1,1,active,4004,1,0,1,0,4004,2022-12-26 01:15:06.645988
967,False,1672005875,22,2,1,0,active,4005,1,0,1,2,4005,2022-12-26 01:15:06.645988
968,False,1672006186,13,1,1,0,active,4006,1,0,1,11,4006,2022-12-26 01:15:06.645988
969,False,1671999000,30,0,1,0,active,4007,1,0,1,0,4007,2022-12-26 01:15:06.645988
970,False,1671998213,21,0,1,1,active,4008,1,0,1,1,4008,2022-12-26 01:15:06.645988
971,False,1672001817,29,1,1,3,active,4009,1,0,1,3,4009,2022-12-26 01:15:06.645988
972,False,1672009588,19,1,1,0,active,4010,1,0,1,2,4010,2022-12-26 01:15:06.645988
973,False,1672012881,21,1,1,1,active,4011,1,0,1,3,4011,2022-12-26 01:15:06.645988
974,False,1671998142,21,1,1,0,active,4012,1,0,1,2,4012,2022-12-26 01:15:06.645988
975,False,1671998175,20,1,1,1,active,4013,1,0,1,1,4013,2022-12-26 01:15:06.645988
976,False,1672007537,18,4,1,0,active,4014,1,0,1,4,4014,2022-12-26 01:15:06.645988
977,False,1671989081,29,0,1,0,active,4015,1,0,1,2,4015,2022-12-26 01:15:06.645988
978,False,1672000579,17,1,1,1,active,4016,1,0,1,4,4016,2022-12-26 01:15:06.645988
979,False,1672012895,21,0,1,0,active,4017,1,0,1,1,4017,2022-12-26 01:15:06.645988
980,False,1672008380,18,0,1,2,active,4018,1,0,1,1,4018,2022-12-26 01:15:06.645988
981,False,1671984715,6,2,1,0,active,4019,1,0,1,11,4019,2022-12-26 01:15:06.645988
982,False,1672016976,11,2,1,0,active,4020,1,0,1,11,4020,2022-12-26 01:15:06.645988
983,False,1671955847,20,0,1,0,active,4021,1,0,1,0,4021,2022-12-26 01:15:06.645988
984,False,1672007970,23,0,1,0,active,4023,1,0,1,1,4023,2022-12-26 01:15:06.645988
985,False,1671957062,31,1,1,1,active,4024,1,0,1,1,4024,2022-12-26 01:15:06.645988
986,False,1671957062,19,0,1,0,active,4025,1,0,1,0,4025,2022-12-26 01:15:06.645988
987,False,1672016019,21,2,1,0,active,4027,1,0,1,2,4027,2022-12-26 01:15:06.645988
988,False,1672015444,11,0,1,1,active,4028,1,0,1,6,4028,2022-12-26 01:15:06.645988
989,False,1672011996,17,1,1,0,active,4029,1,0,1,6,4029,2022-12-26 01:15:06.645988
990,False,1672011275,13,2,1,3,active,4031,1,0,1,2,4031,2022-12-26 01:15:06.645988
991,False,1671957062,16,0,1,0,active,4032,1,0,1,3,4032,2022-12-26 01:15:06.645988
992,False,1671994389,19,0,1,1,active,4035,1,0,1,0,4035,2022-12-26 01:15:06.645988
993,False,1672016776,8,1,1,3,active,4036,1,0,1,23,4036,2022-12-26 01:15:06.645988
