,is_renting,num_bikes_disabled,legacy_id,num_bikes_available,is_installed,num_docks_disabled,station_status,station_id,num_ebikes_available,last_reported,eightd_has_available_keys,is_returning,num_docks_available,last_update,num_scooters_available,num_scooters_unavailable
414,1,2,4184,13,1,0,active,82c85f05-4722-48ae-9f64-0522012eb3c8,8,1690680168,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
415,1,2,3365,4,1,0,active,66de205d-0aca-11e7-82f6-3863bb44ef7c,1,1690680168,False,1,21,2023-07-30 01:15:08.977683,0.0,0.0
416,1,15,3164,14,1,0,active,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,3,1690680168,False,1,38,2023-07-30 01:15:08.977683,0.0,0.0
417,1,2,4688,40,1,0,active,c1a4d909-0a00-475a-8e82-18ed13a4eb01,1,1690680168,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
418,1,1,1814901062206225038,13,1,0,active,1814901062206225038,2,1690680168,False,1,7,2023-07-30 01:15:08.977683,0.0,0.0
419,1,1,4098,3,1,0,active,b96507c5-7c90-499d-9c45-58f25d6f636a,0,1690680169,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
420,0,0,1814901186760276794,0,0,0,out_of_service,1814901186760276794,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
421,0,0,1815967051912860522,0,0,0,out_of_service,1815967051912860522,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
422,0,0,1815967545834099208,0,0,0,out_of_service,1815967545834099208,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
423,0,0,1815967674683118258,0,0,0,out_of_service,1815967674683118258,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
424,0,0,1828965555751965330,0,0,0,out_of_service,1828965555751965330,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
425,0,0,1815968422007427668,0,0,0,out_of_service,1815968422007427668,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
426,0,0,1828969215385895856,0,0,0,out_of_service,1828969215385895856,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
427,0,0,1834145468418707676,0,0,0,out_of_service,1834145468418707676,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
428,0,0,1835249317786962140,0,0,0,out_of_service,1835249317786962140,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
429,0,0,1828969726487003714,0,0,0,out_of_service,1828969726487003714,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
430,0,0,1838618090943186984,0,0,0,out_of_service,1838618090943186984,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
431,0,0,1828965887815635862,0,0,0,out_of_service,1828965887815635862,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
432,0,0,1836581441921155232,0,0,0,out_of_service,1836581441921155232,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
433,0,0,1828967346753327602,0,0,0,out_of_service,1828967346753327602,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
434,0,0,1838685618105506490,0,0,0,out_of_service,1838685618105506490,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
435,0,0,1838071090619298218,0,0,0,out_of_service,1838071090619298218,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
436,0,0,1838070626762830158,0,0,0,out_of_service,1838070626762830158,0,86400,False,0,0,2023-07-30 01:15:08.977683,,
437,1,2,1817431953833509324,18,1,0,active,1817431953833509324,1,1690680056,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
438,1,0,3286,23,1,0,active,66dde208-0aca-11e7-82f6-3863bb44ef7c,4,1690680056,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
439,1,4,3813,12,1,0,active,55ccb271-7035-422e-bee1-20e84caa0217,2,1690680056,False,1,31,2023-07-30 01:15:08.977683,0.0,0.0
440,1,5,4280,47,1,0,active,a19d37cc-6070-4e4c-b4ad-3ee21e4a11cb,0,1690680053,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
441,1,3,3493,11,1,0,active,e73cf71b-db05-44f9-b57a-689d65320d68,1,1690680054,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
442,1,1,3895,4,1,0,active,87091002-cc25-452a-b5d9-f8d0c3fce422,0,1690680055,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
443,1,0,4154,10,1,0,active,ebce9ecb-9678-4c42-89d7-08e54bc6fe90,2,1690680055,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
444,1,0,3606,3,1,0,active,9e0b3452-ef6d-4e94-8c05-7bef199cdb74,0,1690680107,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
445,1,4,293,34,1,1,active,66db65aa-0aca-11e7-82f6-3863bb44ef7c,3,1690680107,False,1,65,2023-07-30 01:15:08.977683,0.0,0.0
446,0,0,4661,0,0,0,out_of_service,d2024260-cc58-451b-9417-3a695f8a1b34,0,1686920581,False,0,0,2023-07-30 01:15:08.977683,,
447,1,0,1828964993433043090,2,1,0,active,1828964993433043090,0,1690680110,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
448,1,0,4963,11,1,0,active,e982e1cb-7e7b-4769-85b8-565925200654,2,1690680107,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
449,1,3,4314,3,1,0,active,398aa734-3893-4dba-a704-57ae8632c4f9,0,1690680108,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
450,1,0,4910,3,1,0,active,4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,1,1690680108,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
451,1,3,3121,4,1,0,active,66dd23a9-0aca-11e7-82f6-3863bb44ef7c,0,1690680105,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
452,1,1,5070,17,1,0,active,6651fc84-09d1-4cdb-a8d5-7d6345fb3466,4,1690680106,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
453,1,0,4106,0,1,0,active,5600446d-a00a-45e6-9dc3-550adfd63e39,0,1690680111,False,1,19,2023-07-30 01:15:08.977683,,
454,0,0,4584,0,0,0,out_of_service,76e1e141-24d4-4ed7-8d6d-bc5d93474926,0,1689780061,False,0,3,2023-07-30 01:15:08.977683,,
455,0,0,4771,0,1,0,active,d67375ea-3f93-4996-b0dc-f542341f2e6a,0,1690382107,False,0,0,2023-07-30 01:15:08.977683,,
456,1,1,4795,3,1,0,active,b9c209b2-6284-4f5a-a32a-680ef9da1c1f,0,1690680112,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
457,1,0,4671,15,1,0,active,8a560dc7-36d9-4391-bed1-8df271a36273,0,1690680105,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
458,1,0,4497,18,1,0,active,cf284d60-23e7-49ec-91dc-8bfedb59cb6a,1,1690680105,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
459,1,7,2012,1,1,0,active,66dc9223-0aca-11e7-82f6-3863bb44ef7c,0,1690680105,False,1,79,2023-07-30 01:15:08.977683,0.0,0.0
460,1,4,4601,8,1,0,active,c0a2d591-4eed-488b-b88b-0b23990e3756,2,1690680110,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
461,1,11,447,14,1,0,active,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,4,1690680110,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
462,1,0,3773,17,1,0,active,29223935-a682-411c-9f25-577bbb9804fc,0,1690680107,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
463,1,4,484,5,1,0,active,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,0,1690680111,False,1,59,2023-07-30 01:15:08.977683,0.0,0.0
464,1,3,3494,16,1,0,active,bf317efc-13f1-42be-8243-373a29354033,0,1690680123,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
465,1,3,4227,1,1,0,active,426862de-f8f2-4967-ba41-76680a4b460c,1,1690680124,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
466,1,0,2009,30,1,0,active,66dc9143-0aca-11e7-82f6-3863bb44ef7c,2,1690680124,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
467,1,2,4259,8,1,0,active,06f0d251-e1e3-435c-8c5f-9b991a14ca4a,0,1690680124,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
468,1,6,496,24,1,0,active,66dc741f-0aca-11e7-82f6-3863bb44ef7c,0,1690680124,False,1,33,2023-07-30 01:15:08.977683,0.0,0.0
469,1,2,4749,4,1,0,active,3b7cdac2-c7cb-413b-b8e4-7ee5c58260a4,1,1690680125,False,1,60,2023-07-30 01:15:08.977683,0.0,0.0
470,1,1,4542,5,1,0,active,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,0,1690680125,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
471,0,0,3375,0,0,0,out_of_service,66de269c-0aca-11e7-82f6-3863bb44ef7c,0,1690545469,False,0,0,2023-07-30 01:15:08.977683,,
472,1,2,483,21,1,0,active,66dc481a-0aca-11e7-82f6-3863bb44ef7c,0,1690680125,False,1,44,2023-07-30 01:15:08.977683,0.0,0.0
473,1,3,3942,15,1,0,active,a1112e04-bc50-4782-b3d6-bb5902c0e8db,0,1690680126,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
474,1,2,4792,1,1,0,active,785b3e6b-dab5-4d25-afab-e2a1ef918669,1,1690680128,False,1,22,2023-07-30 01:15:08.977683,0.0,0.0
475,1,0,4611,15,1,0,active,5f2766b0-362e-49e5-ab09-05e2c4b6f626,2,1690680128,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
476,1,3,3289,7,1,0,active,66dde343-0aca-11e7-82f6-3863bb44ef7c,3,1690680129,False,1,22,2023-07-30 01:15:08.977683,0.0,0.0
477,1,7,4727,9,1,0,active,f72a253f-3cef-4da8-9591-0cbd3a692162,1,1690680129,False,1,28,2023-07-30 01:15:08.977683,0.0,0.0
478,1,1,3828,18,1,0,active,5f968a1b-ee60-43a0-ad25-05211e09e436,2,1690680128,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
479,1,5,4171,1,1,0,active,0197e9da-ae03-40a7-8270-fe500bfc9e18,1,1690680126,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
480,1,0,5004,17,1,0,active,a37bd0e0-d1e9-4302-9ff7-286e415aff1c,0,1690680126,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
481,1,0,3648,22,1,0,active,999865d2-0735-4e85-a9d4-00810231530e,0,1690680126,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
482,1,2,3878,3,1,0,active,a6a132f9-89bf-42a4-afe6-1ca449b7f570,0,1690680129,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
483,1,2,3080,8,1,0,active,66dcf023-0aca-11e7-82f6-3863bb44ef7c,3,1690680129,False,1,11,2023-07-30 01:15:08.977683,0.0,0.0
484,1,0,4356,18,1,0,active,62e2b1dd-ca52-4e1c-a112-1d8846b9d9b5,2,1690680130,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
485,1,2,3511,16,1,0,active,760ebaea-f7c7-45ad-aa3b-395d97adcf8f,0,1690680130,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
486,1,5,3994,17,1,0,active,bb07a569-cc74-439e-b424-916c0304f136,1,1690680127,False,1,7,2023-07-30 01:15:08.977683,0.0,0.0
487,1,2,5032,9,1,0,active,5e93b806-08e1-4ef9-98ae-d3dda20e0469,1,1690680129,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
488,1,1,1820420022433309054,21,1,0,active,1820420022433309054,1,1690680129,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
489,1,0,4372,16,1,0,active,dccab832-b4a2-4105-927d-b52ec0d92c92,2,1690680132,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
490,1,0,4291,20,1,0,active,c02864f0-2611-440b-98f4-45fddfd545fe,0,1690680132,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
491,1,1,4591,25,1,0,active,afd76a0e-ceb8-4d18-a427-b378c4d07a75,1,1690680133,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
492,1,0,4810,18,1,0,active,8f72fe26-98aa-4e87-a612-9ae0eb1d9a38,0,1690680130,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
493,1,2,4462,18,1,0,active,e1a3f2f9-618f-4727-b2d6-676e02aadf17,1,1690680130,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
494,1,1,4275,13,1,0,active,a70b26b7-fbad-4787-bf15-29f7b13a19ab,1,1690680130,False,1,7,2023-07-30 01:15:08.977683,0.0,0.0
495,1,4,3960,15,1,0,active,c8060816-b4aa-4fd9-bc66-af28bf61dc87,14,1690680130,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
496,1,4,4640,29,1,0,active,5f7ac86c-1a98-4603-8749-4bb83ac84acd,1,1690680131,False,1,21,2023-07-30 01:15:08.977683,0.0,0.0
497,1,0,4609,13,1,0,active,48b19cc8-bf45-4602-89ac-a8c0a0560c43,6,1690680133,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
498,1,2,4773,7,1,1,active,ab5c5ee6-9c4e-4aaa-a14e-d236d3e01d9a,1,1690680133,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
499,1,2,3344,33,1,0,active,66de1368-0aca-11e7-82f6-3863bb44ef7c,0,1690680133,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
500,1,5,268,6,1,0,active,66db479e-0aca-11e7-82f6-3863bb44ef7c,0,1690680134,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
501,1,6,3135,22,1,0,active,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,3,1690680134,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
502,1,2,4509,14,1,0,active,6ae35aa8-644e-4b2c-b6a4-6570192f78ab,1,1690680131,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
503,1,0,1814906873296976512,21,1,0,active,1814906873296976512,2,1690680131,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
504,1,0,4849,11,1,0,active,b1e496f1-43cf-48d0-be49-ab0d760c00bf,0,1690680131,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
505,1,4,4968,2,1,0,active,fb180cce-96ee-4e66-b3ce-000f3db6e670,0,1690680135,False,1,24,2023-07-30 01:15:08.977683,0.0,0.0
506,1,2,3389,37,1,0,active,66de44ba-0aca-11e7-82f6-3863bb44ef7c,4,1690680136,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
507,1,0,4547,13,1,0,active,22e38a04-e70d-4484-bbf3-f6e8c64fdbd4,3,1690680136,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
508,1,1,278,12,1,0,active,66db5e6a-0aca-11e7-82f6-3863bb44ef7c,2,1690680136,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
509,1,4,146,0,1,0,active,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,0,1690680134,False,1,50,2023-07-30 01:15:08.977683,0.0,0.0
510,0,0,4179,0,0,0,out_of_service,852218fc-5e5b-4153-bc3f-03760b57e68a,0,1687779657,False,0,0,2023-07-30 01:15:08.977683,,
511,1,1,530,20,1,0,active,66dc864c-0aca-11e7-82f6-3863bb44ef7c,4,1690680135,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
512,1,1,3536,19,1,0,active,8e631be4-1e0c-4627-a261-18f0003d0ba2,4,1690680135,False,1,22,2023-07-30 01:15:08.977683,0.0,0.0
513,1,1,4953,3,1,0,active,bb6bba3f-19a0-4ebb-a454-4ac678d9d62d,2,1690680135,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
514,1,6,4215,30,1,0,active,0c923abb-298a-4a47-b132-9fae73cc59e6,3,1690680135,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
515,1,1,4813,24,1,0,active,77b21502-a7a2-40b4-8f3e-f9c6c6ef0939,14,1690680134,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
516,1,3,3069,22,1,0,active,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,0,1690680134,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
517,1,2,4126,12,1,0,active,aa0e6301-4162-428d-8943-7b684089b0d1,1,1690680134,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
518,1,2,3969,15,1,0,active,40914c6b-293d-49ac-b83a-d9d4af998aea,0,1690680048,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
519,1,2,3973,3,1,0,active,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,0,1690680068,False,1,20,2023-07-30 01:15:08.977683,0.0,0.0
520,1,4,377,4,1,0,active,66dbe441-0aca-11e7-82f6-3863bb44ef7c,0,1690680068,False,1,64,2023-07-30 01:15:08.977683,0.0,0.0
521,1,4,4124,31,1,0,active,a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,5,1690680068,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
522,1,9,4063,10,1,0,active,3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,8,1690680068,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
523,1,0,4450,4,1,0,active,d946ce73-5487-4ab7-b429-cf873e9af5b5,0,1690680069,False,1,14,2023-07-30 01:15:08.977683,0.0,0.0
524,1,0,3479,31,1,0,active,324af152-33ea-48a7-8bb0-ad8b6f31571f,0,1690680070,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
525,1,9,4212,2,1,0,active,fea72f55-d296-47af-9446-149688dcccbd,2,1690680070,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
526,1,5,477,27,1,0,active,66dc3f08-0aca-11e7-82f6-3863bb44ef7c,3,1690680070,False,1,40,2023-07-30 01:15:08.977683,0.0,0.0
527,1,0,4897,5,1,0,active,85ba92ab-8d0a-4d17-9d07-0173e16d3b6d,1,1690680067,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
528,1,1,4108,9,1,0,active,8a13182a-4823-4fe7-afcd-a4ef0b134ed9,3,1690680067,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
529,1,7,3945,3,1,0,active,7f6674c4-5568-4766-b172-0385348ae184,2,1690680067,False,1,7,2023-07-30 01:15:08.977683,0.0,0.0
530,1,1,3771,29,1,0,active,b03adb87-2bd9-43a5-a822-7d06a9ee2d81,4,1690680068,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
531,1,2,3899,12,1,0,active,bd30f2a1-38ec-474d-9e36-07f688e87427,1,1690680075,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
532,1,1,4191,6,1,0,active,5d994b32-b7a5-450d-9bbb-93bf3b03e6d5,2,1690680075,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
533,1,0,3775,25,1,0,active,145bbc0d-8976-45ae-9565-158ba564d3d1,1,1690680076,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
534,1,0,1814900898997467540,18,1,0,active,1814900898997467540,2,1690680072,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
535,1,1,4080,17,1,0,active,ecbfcdb7-fffc-4d45-bed2-1510fd45834d,2,1690680072,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
536,1,0,3835,0,1,0,active,0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,0,1690680072,False,1,22,2023-07-30 01:15:08.977683,,
537,1,2,3146,4,1,0,active,66dd44f7-0aca-11e7-82f6-3863bb44ef7c,1,1690680072,False,1,40,2023-07-30 01:15:08.977683,0.0,0.0
538,1,2,3467,45,1,0,active,bde94a25-6089-4490-af3a-8cc5702230b8,2,1690680074,False,1,19,2023-07-30 01:15:08.977683,0.0,0.0
539,1,4,4023,12,1,0,active,d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,0,1690680076,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
540,1,0,3506,25,1,0,active,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,1,1690680073,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
541,1,0,3377,23,1,0,active,66de2771-0aca-11e7-82f6-3863bb44ef7c,2,1690680099,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
542,1,2,3898,27,1,0,active,199ea9dd-8f7e-4e05-a730-55edaacd8787,0,1690680099,False,1,26,2023-07-30 01:15:08.977683,0.0,0.0
543,1,4,3523,35,1,1,active,3299ff79-36aa-42ef-b7f1-c40e95c8f570,2,1690680102,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
544,1,2,4784,14,1,0,active,a82cc641-0926-4a63-b488-7060ab7dcd74,1,1690680102,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
545,1,4,4343,16,1,0,active,8d2eff37-be09-4b46-a95d-abff89e16d56,0,1690680102,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
546,1,2,4342,24,1,0,active,0eacb768-c7d5-4499-9182-9a1331d9280c,0,1690680103,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
547,1,2,5081,60,1,0,active,f54ad1f8-fe58-49ac-82ae-b742aec66829,6,1690680103,False,1,16,2023-07-30 01:15:08.977683,0.0,0.0
548,1,0,3588,11,1,0,active,32c60668-a192-4d06-aa7c-6d6f7aed6b45,0,1690680098,False,1,30,2023-07-30 01:15:08.977683,0.0,0.0
549,1,4,3440,17,1,0,active,66de88d7-0aca-11e7-82f6-3863bb44ef7c,1,1690680098,False,1,25,2023-07-30 01:15:08.977683,0.0,0.0
550,1,3,254,4,1,0,active,66db4282-0aca-11e7-82f6-3863bb44ef7c,0,1690680099,False,1,41,2023-07-30 01:15:08.977683,0.0,0.0
551,1,1,5017,3,1,0,active,d08be53f-9691-4d6f-81f3-7d052abb7dd6,2,1690680099,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
552,1,0,5019,6,1,0,active,efa2a82f-eb4a-4b82-a602-6c42cb984101,0,1690680099,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
553,1,1,3492,24,1,0,active,7a15d81b-357e-42e0-b208-93ffd562fd63,7,1690680097,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
554,1,5,3726,11,1,0,active,79399e32-a6c6-4732-8ad4-9f9140a86b21,0,1690680097,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
555,1,3,1786697166576476490,16,1,0,active,1786697166576476490,2,1690680097,False,1,28,2023-07-30 01:15:08.977683,0.0,0.0
556,1,5,5009,41,1,0,active,868586b3-ddc7-4b4b-9bed-a1e487033aaa,2,1690680098,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
557,1,0,3879,10,1,0,active,679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,2,1690680101,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
558,1,1,3855,12,1,0,active,a958a8af-a0cc-4bca-9114-93c74ce3c693,7,1690680104,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
559,1,3,3359,2,1,0,active,66de1bc3-0aca-11e7-82f6-3863bb44ef7c,0,1690680103,False,1,53,2023-07-30 01:15:08.977683,0.0,0.0
560,1,0,4272,14,1,0,active,330ee4e3-29cb-48e5-845f-a8ccf1aa2ce6,2,1690680112,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
561,1,0,3841,11,1,0,active,77463580-6421-403d-b170-f2660c216175,0,1690680115,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
562,1,1,4318,19,1,0,active,c56739c2-b310-4d73-ab0e-b6036abd9561,1,1690680115,False,1,4,2023-07-30 01:15:08.977683,0.0,0.0
563,1,2,266,15,1,0,active,66db46d7-0aca-11e7-82f6-3863bb44ef7c,4,1690680116,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
564,1,11,515,57,1,0,active,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,8,1690680116,False,1,48,2023-07-30 01:15:08.977683,0.0,0.0
565,1,3,3126,2,1,0,active,66dd266a-0aca-11e7-82f6-3863bb44ef7c,0,1690680116,False,1,29,2023-07-30 01:15:08.977683,0.0,0.0
566,1,3,4743,0,1,0,active,c9cd8c29-7f0b-4979-9a0e-bec4613d2600,0,1690680117,False,1,18,2023-07-30 01:15:08.977683,0.0,0.0
567,1,1,4379,17,1,0,active,fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,1,1690680117,False,1,5,2023-07-30 01:15:08.977683,0.0,0.0
568,1,4,4130,7,1,0,active,514afe43-84d4-4941-8281-75a93c5cd365,7,1690680118,False,1,10,2023-07-30 01:15:08.977683,0.0,0.0
569,1,13,4075,14,1,0,active,50575cba-95ac-4134-9da1-3eec8253afc4,7,1690680118,False,1,7,2023-07-30 01:15:08.977683,0.0,0.0
570,1,3,4115,14,1,0,active,3db2fa34-0b56-4644-9ae9-bbee1583e717,0,1690680118,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
571,1,1,1786687245202023014,34,1,0,active,1786687245202023014,2,1690680114,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
572,1,13,2006,11,1,0,active,66dc9068-0aca-11e7-82f6-3863bb44ef7c,2,1690680115,False,1,48,2023-07-30 01:15:08.977683,0.0,0.0
573,1,2,4320,21,1,0,active,e666a344-1afb-4512-b2e9-2fc5ed71be2b,7,1690680139,False,1,1,2023-07-30 01:15:08.977683,0.0,0.0
574,1,0,4146,24,1,0,active,81a34754-ae08-47a6-964d-4733849a8fab,0,1690680139,False,1,6,2023-07-30 01:15:08.977683,0.0,0.0
575,1,4,4155,2,1,0,active,1a5eae13-8f27-4875-8330-a796c95f8ad6,2,1690680139,False,1,12,2023-07-30 01:15:08.977683,0.0,0.0
576,1,7,4486,0,1,0,active,9e014047-d675-418b-a03c-84d974a25134,0,1690680139,False,1,23,2023-07-30 01:15:08.977683,0.0,0.0
577,1,1,3763,26,1,0,active,9b721468-3b28-429d-9e13-580cdf00a6a4,1,1690680139,False,1,0,2023-07-30 01:15:08.977683,0.0,0.0
578,1,7,3255,76,1,0,active,66ddbd20-0aca-11e7-82f6-3863bb44ef7c,5,1690680140,False,1,13,2023-07-30 01:15:08.977683,0.0,0.0
579,1,0,3620,18,1,0,active,a617924a-31b7-45ed-8793-099b7274f34c,0,1690680140,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
580,1,2,4732,3,1,0,active,7cb65297-c880-459a-b054-4e059576c02a,3,1690680140,False,1,17,2023-07-30 01:15:08.977683,0.0,0.0
581,1,1,4162,9,1,0,active,94624d6e-4150-4ab1-92ff-bf55cb58ab61,3,1690680137,False,1,8,2023-07-30 01:15:08.977683,0.0,0.0
582,1,4,360,21,1,0,active,66dbca0f-0aca-11e7-82f6-3863bb44ef7c,4,1690680137,False,1,32,2023-07-30 01:15:08.977683,0.0,0.0
583,1,0,4760,8,1,0,active,d837d1b0-8f80-4f6c-ae45-5dd0deec6977,0,1690680137,False,1,15,2023-07-30 01:15:08.977683,0.0,0.0
584,1,0,3064,1,1,0,active,66dccad8-0aca-11e7-82f6-3863bb44ef7c,1,1690680137,False,1,22,2023-07-30 01:15:08.977683,0.0,0.0
585,1,3,320,7,1,0,active,66db7a0d-0aca-11e7-82f6-3863bb44ef7c,0,1690680138,False,1,43,2023-07-30 01:15:08.977683,0.0,0.0
586,1,1,4904,16,1,0,active,3ff00115-e8da-4326-97d3-7bf4fe4df7a5,1,1690680138,False,1,3,2023-07-30 01:15:08.977683,0.0,0.0
587,1,9,361,56,1,0,active,66dbca9c-0aca-11e7-82f6-3863bb44ef7c,6,1690680138,False,1,53,2023-07-30 01:15:08.977683,0.0,0.0
588,1,1,4839,9,1,0,active,9a37d8a1-990b-484c-9603-262dbd1165cc,0,1690680138,False,1,9,2023-07-30 01:15:08.977683,0.0,0.0
589,1,0,4449,22,1,0,active,9991b75b-a9ba-4abc-bf84-0108291be05a,2,1690680138,False,1,2,2023-07-30 01:15:08.977683,0.0,0.0
