,last_reported,num_ebikes_available,legacy_id,num_docks_available,eightd_has_available_keys,num_bikes_available,is_installed,station_id,num_docks_disabled,is_returning,is_renting,station_status,num_bikes_disabled,last_update,eightd_active_station_services,valet
665,1671580678,3,3597,9,False,11,1,3597,0,1,1,active,2,2022-12-21 01:00:54.934804,,
666,1671583318,1,3598,15,False,4,1,3598,0,1,1,active,0,2022-12-21 01:00:54.934804,,
667,1671584268,1,3600,21,False,5,1,3600,0,1,1,active,1,2022-12-21 01:00:54.934804,,
668,1671582917,1,3601,5,False,13,1,3601,0,1,1,active,1,2022-12-21 01:00:54.934804,,
669,1671585162,2,3602,19,False,3,1,3602,0,1,1,active,1,2022-12-21 01:00:54.934804,,
670,1671583531,3,3603,14,False,6,1,3603,0,1,1,active,0,2022-12-21 01:00:54.934804,,
671,1671585199,3,3604,12,False,4,1,3604,0,1,1,active,1,2022-12-21 01:00:54.934804,,
672,1671584676,0,3605,18,False,3,1,3605,0,1,1,active,0,2022-12-21 01:00:54.934804,,
673,1671579785,2,3606,3,False,18,1,3606,0,1,1,active,0,2022-12-21 01:00:54.934804,,
674,1671583748,1,3607,13,False,6,1,3607,0,1,1,active,0,2022-12-21 01:00:54.934804,,
675,1671584175,1,3608,8,False,11,1,3608,0,1,1,active,1,2022-12-21 01:00:54.934804,,
676,1671583625,3,3609,17,False,4,1,3609,0,1,1,active,2,2022-12-21 01:00:54.934804,,
677,1671584369,1,3611,7,False,22,1,3611,0,1,1,active,2,2022-12-21 01:00:54.934804,,
678,1671580377,0,3612,11,False,4,1,3612,0,1,1,active,0,2022-12-21 01:00:54.934804,,
679,1671579937,1,3613,12,False,14,1,3613,0,1,1,active,1,2022-12-21 01:00:54.934804,,
680,1671581885,0,3614,19,False,0,1,3614,0,1,1,active,4,2022-12-21 01:00:54.934804,,
681,1671584559,1,3616,22,False,1,1,3616,0,1,1,active,2,2022-12-21 01:00:54.934804,,
682,1671581752,0,3617,27,False,0,1,3617,0,1,1,active,0,2022-12-21 01:00:54.934804,,
683,1671585053,2,3618,7,False,24,1,3618,0,1,1,active,2,2022-12-21 01:00:54.934804,,
684,1671580324,1,3619,21,False,6,1,3619,0,1,1,active,0,2022-12-21 01:00:54.934804,,
685,1671583262,1,3620,4,False,23,1,3620,0,1,1,active,0,2022-12-21 01:00:54.934804,,
686,1671583291,1,3621,39,False,1,1,3621,0,1,1,active,0,2022-12-21 01:00:54.934804,,
687,1671582615,3,3622,11,False,12,1,3622,0,1,1,active,0,2022-12-21 01:00:54.934804,,
688,1671579220,0,3623,39,False,0,1,3623,0,1,1,active,0,2022-12-21 01:00:54.934804,,
689,1671584453,0,3628,24,False,5,1,3628,0,1,1,active,1,2022-12-21 01:00:54.934804,,
690,1671584818,3,3629,14,False,15,1,3629,0,1,1,active,3,2022-12-21 01:00:54.934804,,
691,1671584363,2,3630,30,False,3,1,3630,0,1,1,active,0,2022-12-21 01:00:54.934804,,
692,1671584973,6,3635,24,False,13,1,3635,0,1,1,active,5,2022-12-21 01:00:54.934804,,
693,1671585136,3,3637,20,False,6,1,3637,1,1,1,active,1,2022-12-21 01:00:54.934804,,
694,1671584304,5,3638,2,False,15,1,3638,0,1,1,active,1,2022-12-21 01:00:54.934804,,
695,1671581563,8,3639,3,False,26,1,3639,0,1,1,active,1,2022-12-21 01:00:54.934804,,
696,1671584472,0,3640,11,False,7,1,3640,0,1,1,active,0,2022-12-21 01:00:54.934804,,
697,1671584962,4,3641,29,False,40,1,3641,0,1,1,active,1,2022-12-21 01:00:54.934804,,
698,1671581347,2,3646,19,False,7,1,3646,0,1,1,active,0,2022-12-21 01:00:54.934804,,
699,1671583187,0,3648,13,False,11,1,3648,0,1,1,active,1,2022-12-21 01:00:54.934804,,
700,1671584089,2,3649,28,False,2,1,3649,0,1,1,active,0,2022-12-21 01:00:54.934804,,
701,1671584576,2,3654,25,False,10,1,3654,0,1,1,active,0,2022-12-21 01:00:54.934804,,
702,1671585199,7,3656,17,False,27,1,3656,0,1,1,active,2,2022-12-21 01:00:54.934804,,
703,86400,0,3658,0,False,0,0,3658,0,0,0,out_of_service,0,2022-12-21 01:00:54.934804,,
704,1671580057,1,3661,15,False,4,1,3661,0,1,1,active,0,2022-12-21 01:00:54.934804,,
705,1671584986,0,3664,7,False,22,1,3664,0,1,1,active,0,2022-12-21 01:00:54.934804,,
706,1671584620,2,3668,2,False,21,1,3668,0,1,1,active,3,2022-12-21 01:00:54.934804,,
707,1671581757,1,3673,20,False,1,1,3673,0,1,1,active,0,2022-12-21 01:00:54.934804,,
708,1671584906,0,3674,10,False,13,1,3674,0,1,1,active,1,2022-12-21 01:00:54.934804,,
709,1671582058,0,3676,1,False,20,1,3676,0,1,1,active,3,2022-12-21 01:00:54.934804,,
710,1671583029,0,3677,16,False,2,1,3677,0,1,1,active,0,2022-12-21 01:00:54.934804,,
711,1671577966,0,3678,16,False,1,1,3678,0,1,1,active,1,2022-12-21 01:00:54.934804,,
712,1671585104,2,3679,7,False,6,1,3679,0,1,1,active,0,2022-12-21 01:00:54.934804,,
713,1671409185,1,3681,8,False,10,1,3681,0,0,0,active,0,2022-12-21 01:00:54.934804,,
714,1671585084,4,3686,0,False,36,1,3686,0,1,1,active,2,2022-12-21 01:00:54.934804,,
715,1671584607,1,3687,58,False,23,1,3687,0,1,1,active,2,2022-12-21 01:00:54.934804,,
716,1671583436,2,3689,42,False,4,1,3689,0,1,1,active,0,2022-12-21 01:00:54.934804,,
717,1671581766,8,3690,9,False,26,1,3690,0,1,1,active,1,2022-12-21 01:00:54.934804,,
718,1671583297,2,3691,15,False,4,1,3691,0,1,1,active,0,2022-12-21 01:00:54.934804,,
719,1671582180,0,3692,12,False,25,1,3692,0,1,1,active,2,2022-12-21 01:00:54.934804,,
720,1671580029,0,3693,1,False,24,1,3693,0,1,1,active,2,2022-12-21 01:00:54.934804,,
721,1671558977,4,3694,3,False,15,1,3694,0,1,1,active,0,2022-12-21 01:00:54.934804,,
722,1671584851,7,3697,28,False,9,1,3697,0,1,1,active,5,2022-12-21 01:00:54.934804,,
723,1671585203,6,3699,18,False,9,1,3699,0,1,1,active,3,2022-12-21 01:00:54.934804,,
724,1671577147,3,3704,2,False,16,1,3704,0,1,1,active,0,2022-12-21 01:00:54.934804,,
725,1671584932,6,3705,2,False,38,1,3705,0,1,1,active,1,2022-12-21 01:00:54.934804,,
726,1671585181,3,3707,61,False,17,1,3707,0,1,1,active,0,2022-12-21 01:00:54.934804,,
727,1671585078,2,3708,6,False,37,1,3708,0,1,1,active,0,2022-12-21 01:00:54.934804,,
728,1671584801,2,3709,4,False,70,1,3709,0,1,1,active,1,2022-12-21 01:00:54.934804,,
729,1671585049,5,3711,43,False,18,1,3711,0,1,1,active,1,2022-12-21 01:00:54.934804,,
730,1671581584,3,3712,28,False,11,1,3712,0,1,1,active,2,2022-12-21 01:00:54.934804,,
731,1671580784,1,3714,54,False,5,1,3714,0,1,1,active,2,2022-12-21 01:00:54.934804,,
732,1671584317,2,3715,5,False,25,1,3715,0,1,1,active,0,2022-12-21 01:00:54.934804,,
733,1671585078,0,3716,14,False,6,1,3716,1,1,1,active,1,2022-12-21 01:00:54.934804,,
734,1671585067,7,3718,54,False,11,1,3718,0,1,1,active,0,2022-12-21 01:00:54.934804,,
735,1671584275,1,3721,26,False,10,1,3721,0,1,1,active,1,2022-12-21 01:00:54.934804,,
736,1671585091,26,3724,46,False,33,1,3724,0,1,1,active,1,2022-12-21 01:00:54.934804,,
737,1671584895,9,3725,18,False,32,1,3725,0,1,1,active,4,2022-12-21 01:00:54.934804,,
738,1671582899,2,3726,4,False,17,1,3726,0,1,1,active,2,2022-12-21 01:00:54.934804,,
739,1671582724,3,3727,3,False,34,1,3727,0,1,1,active,1,2022-12-21 01:00:54.934804,,
740,1671582811,3,3728,11,False,11,1,3728,0,1,1,active,0,2022-12-21 01:00:54.934804,,
741,1671584568,17,3731,42,False,26,1,3731,0,1,1,active,0,2022-12-21 01:00:54.934804,,
742,86400,0,3733,0,False,0,0,3733,0,0,0,out_of_service,0,2022-12-21 01:00:54.934804,,
743,1671584951,10,3734,23,False,26,1,3734,0,1,1,active,1,2022-12-21 01:00:54.934804,,
744,1671584903,2,3735,9,False,45,1,3735,0,1,1,active,1,2022-12-21 01:00:54.934804,,
745,1671585165,6,3736,28,False,10,1,3736,0,1,1,active,1,2022-12-21 01:00:54.934804,,
746,1671584661,3,3737,2,False,17,1,3737,0,1,1,active,4,2022-12-21 01:00:54.934804,,
747,1671584511,2,3738,1,False,29,1,3738,0,1,1,active,1,2022-12-21 01:00:54.934804,,
748,1671584213,7,3739,0,False,51,1,3739,0,1,1,active,1,2022-12-21 01:00:54.934804,,
749,1671584572,2,3740,1,False,37,1,3740,1,1,1,active,11,2022-12-21 01:00:54.934804,,
750,1671584025,2,3745,25,False,2,1,3745,0,1,1,active,0,2022-12-21 01:00:54.934804,,
751,1671583195,4,3746,3,False,40,1,3746,0,1,1,active,5,2022-12-21 01:00:54.934804,,
752,1671585155,4,3749,11,False,8,1,3749,0,1,1,active,1,2022-12-21 01:00:54.934804,,
753,1671584987,10,3755,3,False,12,1,3755,0,1,1,active,2,2022-12-21 01:00:54.934804,,
754,1671583577,2,3756,0,False,19,1,3756,0,1,1,active,0,2022-12-21 01:00:54.934804,,
755,1671581605,0,3757,10,False,12,1,3757,0,1,1,active,0,2022-12-21 01:00:54.934804,,
756,1671578365,1,3758,6,False,13,1,3758,0,1,1,active,0,2022-12-21 01:00:54.934804,,
757,1671585191,0,3759,8,False,11,1,3759,0,1,1,active,0,2022-12-21 01:00:54.934804,,
758,1671585131,2,3760,2,False,21,1,3760,0,1,1,active,0,2022-12-21 01:00:54.934804,,
759,1671583369,1,3761,21,False,6,1,3761,0,1,1,active,0,2022-12-21 01:00:54.934804,,
760,1671584899,1,3762,0,False,25,1,3762,0,1,1,active,2,2022-12-21 01:00:54.934804,,
761,1671584323,2,3763,1,False,23,1,3763,0,1,1,active,2,2022-12-21 01:00:54.934804,,
762,1671584522,0,3764,2,False,19,1,3764,0,1,1,active,0,2022-12-21 01:00:54.934804,,
763,1671580214,0,3765,2,False,18,1,3765,0,1,1,active,0,2022-12-21 01:00:54.934804,,
764,1671582612,0,3767,18,False,1,1,3767,0,1,1,active,0,2022-12-21 01:00:54.934804,,
765,1671581738,0,3768,3,False,20,1,3768,0,1,1,active,0,2022-12-21 01:00:54.934804,,
766,1671583589,1,3769,2,False,21,1,3769,0,1,1,active,0,2022-12-21 01:00:54.934804,,
767,1671582170,2,3770,4,False,17,1,3770,0,1,1,active,0,2022-12-21 01:00:54.934804,,
768,1671582954,1,3771,0,False,29,1,3771,0,1,1,active,1,2022-12-21 01:00:54.934804,,
769,1671584278,0,3772,7,False,12,1,3772,0,1,1,active,0,2022-12-21 01:00:54.934804,,
770,1671583992,0,3773,3,False,17,1,3773,0,1,1,active,0,2022-12-21 01:00:54.934804,,
771,1671583614,0,3774,2,False,21,1,3774,0,1,1,active,0,2022-12-21 01:00:54.934804,,
772,1671580309,0,3775,3,False,21,1,3775,0,1,1,active,1,2022-12-21 01:00:54.934804,,
773,1671583594,1,3776,21,False,2,1,3776,0,1,1,active,0,2022-12-21 01:00:54.934804,,
774,1671583172,2,3777,16,False,6,1,3777,0,1,1,active,1,2022-12-21 01:00:54.934804,,
775,1671584088,0,3778,7,False,19,1,3778,0,1,1,active,1,2022-12-21 01:00:54.934804,,
776,1671584588,1,3779,1,False,23,1,3779,0,1,1,active,0,2022-12-21 01:00:54.934804,,
777,1671585161,1,3780,4,False,16,1,3780,0,1,1,active,2,2022-12-21 01:00:54.934804,,
778,1671584978,0,3781,25,False,5,1,3781,0,1,1,active,0,2022-12-21 01:00:54.934804,,
779,1671580629,1,3782,6,False,19,1,3782,0,1,1,active,6,2022-12-21 01:00:54.934804,,
780,1671581585,7,3783,0,False,64,1,3783,0,1,1,active,0,2022-12-21 01:00:54.934804,,
781,1671584452,10,3785,33,False,20,1,3785,0,1,1,active,2,2022-12-21 01:00:54.934804,,
782,1671585041,6,3786,2,False,41,1,3786,0,1,1,active,4,2022-12-21 01:00:54.934804,,
783,1671584452,1,3787,0,False,13,1,3787,13,1,1,active,0,2022-12-21 01:00:54.934804,[{'id': '17ba4945-b202-4667-965f-211d80622646'}],"{'dock_blocked_count': 13, 'region': 'BKN', 'off_dock_count': 16, 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'active': True, 'valet_revision': 35804, 'off_dock_capacity': 75}"
784,1671583769,5,3789,23,False,8,1,3789,0,1,1,active,0,2022-12-21 01:00:54.934804,,
785,1671583061,0,3790,29,False,4,1,3790,0,1,1,active,4,2022-12-21 01:00:54.934804,,
786,1671584421,11,3791,2,False,25,1,3791,0,1,1,active,2,2022-12-21 01:00:54.934804,,
787,1671585156,8,3792,13,False,15,1,3792,0,1,1,active,2,2022-12-21 01:00:54.934804,,
788,1671577611,0,3795,3,False,16,1,3795,0,1,1,active,0,2022-12-21 01:00:54.934804,,
789,1671584729,1,3798,13,False,39,1,3798,0,1,1,active,2,2022-12-21 01:00:54.934804,,
790,1671585067,16,3799,15,False,48,1,3799,0,1,1,active,1,2022-12-21 01:00:54.934804,,
791,1671577939,0,3803,25,False,2,1,3803,0,1,1,active,0,2022-12-21 01:00:54.934804,,
792,1671584690,1,3804,9,False,14,1,3804,0,1,1,active,0,2022-12-21 01:00:54.934804,,
793,1671583512,0,3808,10,False,7,1,3808,0,1,1,active,1,2022-12-21 01:00:54.934804,,
794,1671585000,5,3809,33,False,41,1,3809,0,1,1,active,1,2022-12-21 01:00:54.934804,,
795,1671581131,2,3811,16,False,3,1,3811,0,1,1,active,0,2022-12-21 01:00:54.934804,,
796,1671585057,0,3812,12,False,43,1,3812,0,1,1,active,4,2022-12-21 01:00:54.934804,,
797,1671585073,8,3813,0,False,44,1,3813,0,1,1,active,4,2022-12-21 01:00:54.934804,,
798,1671582970,0,3814,31,False,0,1,3814,0,1,1,active,1,2022-12-21 01:00:54.934804,,
799,1671584394,1,3815,35,False,6,1,3815,0,1,1,active,0,2022-12-21 01:00:54.934804,,
800,1671578552,1,3816,2,False,22,1,3816,0,1,1,active,0,2022-12-21 01:00:54.934804,,
801,1671577398,0,3817,13,False,5,1,3817,0,1,1,active,0,2022-12-21 01:00:54.934804,,
802,1671579382,1,3818,30,False,6,1,3818,0,1,1,active,2,2022-12-21 01:00:54.934804,,
803,1671582533,1,3819,17,False,3,1,3819,0,1,1,active,0,2022-12-21 01:00:54.934804,,
804,1671584775,4,3820,9,False,7,1,3820,0,1,1,active,0,2022-12-21 01:00:54.934804,,
805,1671583013,0,3821,19,False,6,1,3821,0,1,1,active,0,2022-12-21 01:00:54.934804,,
806,1671580973,0,3822,12,False,7,1,3822,0,1,1,active,1,2022-12-21 01:00:54.934804,,
807,1671582398,0,3823,29,False,1,1,3823,0,1,1,active,0,2022-12-21 01:00:54.934804,,
808,1671578317,3,3824,18,False,4,1,3824,0,1,1,active,0,2022-12-21 01:00:54.934804,,
809,1671561486,0,3825,25,False,4,1,3825,0,1,1,active,0,2022-12-21 01:00:54.934804,,
810,1671584868,0,3826,17,False,1,1,3826,0,1,1,active,0,2022-12-21 01:00:54.934804,,
811,1671582484,0,3827,20,False,0,1,3827,0,1,1,active,0,2022-12-21 01:00:54.934804,,
812,1671583104,1,3828,13,False,9,1,3828,0,1,1,active,0,2022-12-21 01:00:54.934804,,
813,1671572166,3,3829,19,False,4,1,3829,0,1,1,active,0,2022-12-21 01:00:54.934804,,
814,1671579141,0,3830,20,False,1,1,3830,0,1,1,active,0,2022-12-21 01:00:54.934804,,
815,1671584452,0,3831,33,False,2,1,3831,0,1,1,active,0,2022-12-21 01:00:54.934804,,
816,1671584134,2,3832,12,False,8,1,3832,0,1,1,active,0,2022-12-21 01:00:54.934804,,
817,1671584717,1,3833,15,False,2,1,3833,0,1,1,active,1,2022-12-21 01:00:54.934804,,
818,1671584168,1,3834,10,False,6,1,3834,0,1,1,active,2,2022-12-21 01:00:54.934804,,
819,1671577160,1,3835,18,False,2,1,3835,0,1,1,active,0,2022-12-21 01:00:54.934804,,
820,1671584334,0,3836,28,False,0,1,3836,0,1,1,active,1,2022-12-21 01:00:54.934804,,
821,1671584930,13,3837,8,False,17,1,3837,0,1,1,active,1,2022-12-21 01:00:54.934804,,
822,1671576445,0,3838,25,False,0,1,3838,0,1,1,active,0,2022-12-21 01:00:54.934804,,
823,1671584028,2,3839,25,False,4,1,3839,0,1,1,active,0,2022-12-21 01:00:54.934804,,
824,1671584751,1,3840,22,False,1,1,3840,0,1,1,active,1,2022-12-21 01:00:54.934804,,
825,1671585067,0,3841,23,False,1,1,3841,0,1,1,active,1,2022-12-21 01:00:54.934804,,
826,1671578623,0,3842,27,False,1,1,3842,0,1,1,active,1,2022-12-21 01:00:54.934804,,
827,1671585203,1,3843,22,False,1,1,3843,0,1,1,active,0,2022-12-21 01:00:54.934804,,
828,1671584806,0,3844,24,False,1,1,3844,0,1,1,active,0,2022-12-21 01:00:54.934804,,
829,1671584829,0,3845,1,False,19,1,3845,0,1,1,active,1,2022-12-21 01:00:54.934804,,
830,1671584679,2,3846,16,False,8,1,3846,0,1,1,active,1,2022-12-21 01:00:54.934804,,
831,1671583970,2,3847,21,False,3,1,3847,0,1,1,active,1,2022-12-21 01:00:54.934804,,
832,1671585094,0,3848,32,False,0,1,3848,0,1,1,active,0,2022-12-21 01:00:54.934804,,
833,1671581740,2,3849,2,False,15,1,3849,0,1,1,active,0,2022-12-21 01:00:54.934804,,
834,1671578258,1,3850,1,False,23,1,3850,0,1,1,active,1,2022-12-21 01:00:54.934804,,
835,1671575227,4,3851,2,False,18,1,3851,0,1,1,active,0,2022-12-21 01:00:54.934804,,
836,1671584123,0,3852,2,False,14,1,3852,0,1,1,active,1,2022-12-21 01:00:54.934804,,
837,1671583863,0,3853,1,False,19,1,3853,0,1,1,active,0,2022-12-21 01:00:54.934804,,
838,1671574259,0,3854,14,False,10,1,3854,0,1,1,active,1,2022-12-21 01:00:54.934804,,
839,1671575005,0,3855,22,False,0,1,3855,0,1,1,active,0,2022-12-21 01:00:54.934804,,
840,1671584535,1,3856,17,False,8,1,3856,0,1,1,active,0,2022-12-21 01:00:54.934804,,
841,1671584838,2,3857,1,False,18,1,3857,0,1,1,active,0,2022-12-21 01:00:54.934804,,
842,1671572420,1,3858,1,False,18,1,3858,0,1,1,active,0,2022-12-21 01:00:54.934804,,
843,1671584222,0,3860,19,False,6,1,3860,0,1,1,active,0,2022-12-21 01:00:54.934804,,
844,1671585028,1,3861,14,False,5,1,3861,0,1,1,active,0,2022-12-21 01:00:54.934804,,
845,1671572050,0,3862,15,False,3,1,3862,0,1,1,active,0,2022-12-21 01:00:54.934804,,
846,1671583529,2,3863,14,False,3,1,3863,0,1,1,active,1,2022-12-21 01:00:54.934804,,
847,1671583518,3,3864,18,False,11,1,3864,0,1,1,active,1,2022-12-21 01:00:54.934804,,
848,1671584883,6,3866,16,False,15,1,3866,0,1,1,active,1,2022-12-21 01:00:54.934804,,
849,1671583684,0,3867,24,False,5,1,3867,0,1,1,active,0,2022-12-21 01:00:54.934804,,
850,1671578001,0,3868,15,False,3,1,3868,0,1,1,active,1,2022-12-21 01:00:54.934804,,
851,1671581704,2,3869,20,False,4,1,3869,0,1,1,active,0,2022-12-21 01:00:54.934804,,
852,1671585192,0,3870,17,False,3,1,3870,0,1,1,active,0,2022-12-21 01:00:54.934804,,
853,1671563432,0,3871,28,False,0,1,3871,0,1,1,active,1,2022-12-21 01:00:54.934804,,
854,1671572513,0,3872,18,False,1,1,3872,0,1,1,active,0,2022-12-21 01:00:54.934804,,
855,1671585067,2,3873,8,False,8,1,3873,0,1,1,active,0,2022-12-21 01:00:54.934804,,
856,1671584350,2,3874,13,False,3,1,3874,0,1,1,active,0,2022-12-21 01:00:54.934804,,
857,1671582724,0,3875,6,False,9,1,3875,0,1,1,active,0,2022-12-21 01:00:54.934804,,
858,1671580811,7,3876,11,False,12,1,3876,0,1,1,active,0,2022-12-21 01:00:54.934804,,
859,1671582778,1,3877,23,False,1,1,3877,0,1,1,active,0,2022-12-21 01:00:54.934804,,
860,1671578791,0,3878,17,False,2,1,3878,0,1,1,active,0,2022-12-21 01:00:54.934804,,
861,1671582738,0,3879,21,False,4,1,3879,0,1,1,active,0,2022-12-21 01:00:54.934804,,
862,1671579893,2,3880,19,False,5,1,3880,0,1,1,active,1,2022-12-21 01:00:54.934804,,
863,1671578951,0,3881,21,False,14,1,3881,0,1,1,active,4,2022-12-21 01:00:54.934804,,
864,1671584867,1,3882,12,False,2,1,3882,0,1,1,active,0,2022-12-21 01:00:54.934804,,
865,1671582487,0,3883,19,False,0,1,3883,0,1,1,active,0,2022-12-21 01:00:54.934804,,
866,1671584131,0,3884,18,False,4,1,3884,0,1,1,active,1,2022-12-21 01:00:54.934804,,
867,1671580722,4,3885,12,False,5,1,3885,0,1,1,active,1,2022-12-21 01:00:54.934804,,
868,1671582244,1,3886,14,False,6,1,3886,0,1,1,active,0,2022-12-21 01:00:54.934804,,
869,1671582137,0,3887,13,False,7,1,3887,0,1,1,active,0,2022-12-21 01:00:54.934804,,
870,1671583329,0,3888,17,False,1,1,3888,0,1,1,active,1,2022-12-21 01:00:54.934804,,
871,1671585178,1,3890,27,False,4,1,3890,0,1,1,active,0,2022-12-21 01:00:54.934804,,
872,1671572267,0,3891,20,False,0,1,3891,0,1,1,active,0,2022-12-21 01:00:54.934804,,
873,1671584527,2,3892,12,False,3,1,3892,0,1,1,active,3,2022-12-21 01:00:54.934804,,
874,1671583607,2,3893,20,False,4,1,3893,0,1,1,active,1,2022-12-21 01:00:54.934804,,
875,1671584899,3,3894,26,False,8,1,3894,0,1,1,active,2,2022-12-21 01:00:54.934804,,
876,1671582123,1,3895,21,False,3,1,3895,0,1,1,active,0,2022-12-21 01:00:54.934804,,
877,1671583841,3,3896,19,False,3,1,3896,0,1,1,active,0,2022-12-21 01:00:54.934804,,
878,1671572509,3,3897,13,False,4,1,3897,0,1,1,active,0,2022-12-21 01:00:54.934804,,
879,1671583866,11,3898,20,False,37,1,3898,0,1,1,active,0,2022-12-21 01:00:54.934804,,
880,1671577748,1,3899,0,False,18,1,3899,0,1,1,active,0,2022-12-21 01:00:54.934804,,
881,1671584605,5,3900,12,False,15,1,3900,0,1,1,active,3,2022-12-21 01:00:54.934804,,
882,1671583825,10,3901,1,False,14,1,3901,0,1,1,active,1,2022-12-21 01:00:54.934804,,
883,1671584934,1,3902,9,False,10,1,3902,0,1,1,active,0,2022-12-21 01:00:54.934804,,
884,1671584191,1,3903,15,False,2,1,3903,0,1,1,active,0,2022-12-21 01:00:54.934804,,
885,1671583780,1,3904,33,False,3,1,3904,0,1,1,active,0,2022-12-21 01:00:54.934804,,
886,1671585177,2,3905,6,False,33,1,3905,0,1,1,active,0,2022-12-21 01:00:54.934804,,
887,1671585101,1,3906,11,False,17,1,3906,0,1,1,active,3,2022-12-21 01:00:54.934804,,
888,1671583721,0,3907,10,False,7,1,3907,0,1,1,active,0,2022-12-21 01:00:54.934804,,
889,1671585121,4,3909,11,False,9,1,3909,0,1,1,active,0,2022-12-21 01:00:54.934804,,
890,1671582430,3,3910,13,False,3,1,3910,0,1,1,active,1,2022-12-21 01:00:54.934804,,
891,1671581215,0,3913,9,False,9,1,3913,0,1,1,active,1,2022-12-21 01:00:54.934804,,
892,1671584802,3,3914,19,False,11,1,3914,0,1,1,active,5,2022-12-21 01:00:54.934804,,
893,1671579951,1,3917,12,False,19,1,3917,0,1,1,active,0,2022-12-21 01:00:54.934804,,
894,1671581992,1,3920,16,False,3,1,3920,0,1,1,active,0,2022-12-21 01:00:54.934804,,
895,1671582553,0,3921,3,False,15,1,3921,0,1,1,active,1,2022-12-21 01:00:54.934804,,
896,1671580727,0,3922,19,False,0,1,3922,0,1,1,active,0,2022-12-21 01:00:54.934804,,
897,1671577624,0,3923,8,False,7,1,3923,0,1,1,active,1,2022-12-21 01:00:54.934804,,
898,1671584131,0,3924,4,False,21,1,3924,0,1,1,active,0,2022-12-21 01:00:54.934804,,
899,1671583588,1,3926,15,False,4,1,3926,0,1,1,active,0,2022-12-21 01:00:54.934804,,
900,1671583302,4,3927,18,False,6,1,3927,0,1,1,active,1,2022-12-21 01:00:54.934804,,
901,1671583837,1,3928,17,False,4,1,3928,0,1,1,active,0,2022-12-21 01:00:54.934804,,
902,1671584134,2,3929,5,False,13,1,3929,0,1,1,active,0,2022-12-21 01:00:54.934804,,
903,1671584145,0,3930,14,False,4,1,3930,0,1,1,active,1,2022-12-21 01:00:54.934804,,
904,1671583555,1,3931,11,False,11,1,3931,0,1,1,active,1,2022-12-21 01:00:54.934804,,
905,1671574711,4,3932,9,False,14,1,3932,0,1,1,active,0,2022-12-21 01:00:54.934804,,
906,1671582236,2,3933,5,False,14,1,3933,0,1,1,active,0,2022-12-21 01:00:54.934804,,
907,1671583682,3,3934,24,False,3,1,3934,0,1,1,active,0,2022-12-21 01:00:54.934804,,
908,1671583762,1,3935,9,False,8,1,3935,0,1,1,active,1,2022-12-21 01:00:54.934804,,
909,1671575510,0,3936,7,False,11,1,3936,0,1,1,active,1,2022-12-21 01:00:54.934804,,
910,1671583754,0,3937,4,False,17,1,3937,0,1,1,active,2,2022-12-21 01:00:54.934804,,
911,1671583144,5,3938,11,False,7,1,3938,0,1,1,active,1,2022-12-21 01:00:54.934804,,
912,1671585136,5,3939,4,False,17,1,3939,0,1,1,active,0,2022-12-21 01:00:54.934804,,
913,1671566393,3,3940,1,False,14,1,3940,0,1,1,active,1,2022-12-21 01:00:54.934804,,
914,1671550627,9,3941,0,False,16,1,3941,0,1,1,active,0,2022-12-21 01:00:54.934804,,
915,1671584564,1,3942,19,False,2,1,3942,0,1,1,active,0,2022-12-21 01:00:54.934804,,
916,1671580994,0,3944,29,False,0,1,3944,0,1,1,active,0,2022-12-21 01:00:54.934804,,
917,1671579340,0,3945,21,False,0,1,3945,0,1,1,active,0,2022-12-21 01:00:54.934804,,
918,1671581882,0,3946,19,False,1,1,3946,0,1,1,active,1,2022-12-21 01:00:54.934804,,
919,1671578964,2,3947,3,False,15,1,3947,0,1,1,active,0,2022-12-21 01:00:54.934804,,
920,1671573459,0,3948,11,False,12,1,3948,0,1,1,active,0,2022-12-21 01:00:54.934804,,
921,1671576013,5,3949,7,False,14,1,3949,0,1,1,active,2,2022-12-21 01:00:54.934804,,
922,1671575348,1,3950,2,False,14,1,3950,0,1,1,active,1,2022-12-21 01:00:54.934804,,
923,1671582555,1,3951,10,False,9,1,3951,0,1,1,active,0,2022-12-21 01:00:54.934804,,
924,1671584667,0,3952,3,False,16,1,3952,0,1,1,active,0,2022-12-21 01:00:54.934804,,
925,1671581257,0,3953,17,False,7,1,3953,0,1,1,active,0,2022-12-21 01:00:54.934804,,
926,1671582830,0,3955,8,False,10,1,3955,0,1,1,active,1,2022-12-21 01:00:54.934804,,
927,1671582564,0,3956,8,False,12,1,3956,0,1,1,active,2,2022-12-21 01:00:54.934804,,
928,1671584355,2,3957,2,False,16,1,3957,0,1,1,active,0,2022-12-21 01:00:54.934804,,
929,1671583244,1,3958,16,False,6,1,3958,0,1,1,active,1,2022-12-21 01:00:54.934804,,
930,1671582500,0,3959,23,False,2,1,3959,0,1,1,active,5,2022-12-21 01:00:54.934804,,
931,1671583213,1,3960,20,False,1,1,3960,0,1,1,active,0,2022-12-21 01:00:54.934804,,
932,1671582510,0,3961,6,False,11,1,3961,0,1,1,active,0,2022-12-21 01:00:54.934804,,
933,1671585147,2,3963,22,False,7,1,3963,0,1,1,active,0,2022-12-21 01:00:54.934804,,
