,is_renting,num_bikes_available,is_installed,num_bikes_disabled,is_returning,last_reported,station_id,num_docks_available,legacy_id,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,last_update
935,1,8,1,0,1,1671832399,3965,11,3965,active,0,False,0,2022-12-24 01:00:30.434515
936,1,1,1,2,1,1671834343,3966,15,3966,active,0,False,1,2022-12-24 01:00:30.434515
937,1,11,1,3,1,1671840985,3967,15,3967,active,0,False,2,2022-12-24 01:00:30.434515
938,1,2,1,0,1,1671821600,3968,19,3968,active,0,False,0,2022-12-24 01:00:30.434515
939,1,13,1,1,1,1671839071,3969,5,3969,active,0,False,1,2022-12-24 01:00:30.434515
940,1,7,1,1,1,1671844073,3970,10,3970,active,0,False,0,2022-12-24 01:00:30.434515
941,1,9,1,0,1,1671842611,3972,14,3972,active,0,False,1,2022-12-24 01:00:30.434515
942,1,12,1,4,1,1671842957,3973,8,3973,active,0,False,5,2022-12-24 01:00:30.434515
943,1,16,1,2,1,1671843736,3975,2,3975,active,0,False,1,2022-12-24 01:00:30.434515
944,1,12,1,2,1,1671840547,3976,4,3976,active,0,False,0,2022-12-24 01:00:30.434515
945,1,0,1,0,1,1671842028,3977,28,3977,active,0,False,0,2022-12-24 01:00:30.434515
946,1,11,1,1,1,1671834483,3978,5,3978,active,0,False,2,2022-12-24 01:00:30.434515
947,1,0,1,2,1,1671836995,3980,18,3980,active,0,False,0,2022-12-24 01:00:30.434515
948,1,1,1,1,1,1671836814,3981,21,3981,active,0,False,1,2022-12-24 01:00:30.434515
949,1,13,1,2,1,1671844166,3982,4,3982,active,0,False,3,2022-12-24 01:00:30.434515
950,1,4,1,0,1,1671842127,3983,19,3983,active,0,False,1,2022-12-24 01:00:30.434515
951,1,5,1,3,1,1671830102,3984,15,3984,active,0,False,1,2022-12-24 01:00:30.434515
952,1,3,1,1,1,1671844023,3985,18,3985,active,0,False,0,2022-12-24 01:00:30.434515
953,1,26,1,3,1,1671841544,3986,4,3986,active,0,False,2,2022-12-24 01:00:30.434515
954,1,4,1,0,1,1671832585,3987,19,3987,active,0,False,0,2022-12-24 01:00:30.434515
955,1,4,1,0,1,1671836216,3988,15,3988,active,0,False,0,2022-12-24 01:00:30.434515
956,1,5,1,0,1,1671842490,3989,17,3989,active,0,False,2,2022-12-24 01:00:30.434515
957,1,4,1,0,1,1671837425,3994,26,3994,active,0,False,1,2022-12-24 01:00:30.434515
958,1,4,1,0,1,1671843181,3995,17,3995,active,0,False,1,2022-12-24 01:00:30.434515
959,1,9,1,1,1,1671837136,3996,13,3996,active,0,False,0,2022-12-24 01:00:30.434515
960,1,3,1,0,1,1671840169,3997,15,3997,active,0,False,1,2022-12-24 01:00:30.434515
961,1,2,1,1,1,1671843130,3998,24,3998,active,0,False,0,2022-12-24 01:00:30.434515
962,1,1,1,0,1,1671840447,3999,22,3999,active,0,False,1,2022-12-24 01:00:30.434515
963,1,4,1,0,1,1671841100,4000,17,4000,active,0,False,1,2022-12-24 01:00:30.434515
964,1,2,1,0,1,1671833199,4001,21,4001,active,0,False,0,2022-12-24 01:00:30.434515
965,1,6,1,1,1,1671837313,4002,15,4002,active,0,False,1,2022-12-24 01:00:30.434515
966,1,3,1,2,1,1671837621,4004,16,4004,active,0,False,0,2022-12-24 01:00:30.434515
967,1,2,1,0,1,1671843300,4005,21,4005,active,0,False,2,2022-12-24 01:00:30.434515
968,1,12,1,0,1,1671838714,4006,13,4006,active,0,False,3,2022-12-24 01:00:30.434515
969,1,0,1,0,1,1671832932,4007,30,4007,active,0,False,0,2022-12-24 01:00:30.434515
970,1,1,1,0,1,1671840843,4008,22,4008,active,0,False,0,2022-12-24 01:00:30.434515
971,1,2,1,3,1,1671840180,4009,26,4009,active,0,False,0,2022-12-24 01:00:30.434515
972,1,1,1,0,1,1671843188,4010,22,4010,active,0,False,1,2022-12-24 01:00:30.434515
973,1,2,1,1,1,1671842520,4011,22,4011,active,0,False,1,2022-12-24 01:00:30.434515
974,1,1,1,0,1,1671842619,4012,21,4012,active,0,False,1,2022-12-24 01:00:30.434515
975,1,2,1,1,1,1671842629,4013,19,4013,active,0,False,2,2022-12-24 01:00:30.434515
976,1,0,1,0,1,1671817551,4014,22,4014,active,0,False,0,2022-12-24 01:00:30.434515
977,1,4,1,0,1,1671840878,4015,27,4015,active,0,False,1,2022-12-24 01:00:30.434515
978,1,4,1,1,1,1671843100,4016,17,4016,active,0,False,0,2022-12-24 01:00:30.434515
979,1,4,1,0,1,1671832890,4017,18,4017,active,0,False,1,2022-12-24 01:00:30.434515
980,1,0,1,1,1,1671822997,4018,20,4018,active,0,False,0,2022-12-24 01:00:30.434515
981,1,11,1,0,1,1671838840,4019,6,4019,active,0,False,2,2022-12-24 01:00:30.434515
982,1,7,1,0,1,1671842239,4020,14,4020,active,0,False,0,2022-12-24 01:00:30.434515
983,1,0,1,0,1,1671804170,4021,20,4021,active,0,False,0,2022-12-24 01:00:30.434515
984,1,5,1,0,1,1671841199,4023,19,4023,active,0,False,1,2022-12-24 01:00:30.434515
985,1,2,1,0,1,1671838031,4024,31,4024,active,0,False,1,2022-12-24 01:00:30.434515
986,1,0,1,0,1,1671808344,4025,19,4025,active,0,False,0,2022-12-24 01:00:30.434515
987,1,1,1,0,1,1671834121,4027,22,4027,active,0,False,1,2022-12-24 01:00:30.434515
988,1,8,1,1,1,1671835162,4028,9,4028,active,0,False,3,2022-12-24 01:00:30.434515
989,1,5,1,0,1,1671829397,4029,18,4029,active,0,False,1,2022-12-24 01:00:30.434515
990,1,2,1,1,1,1671840393,4031,16,4031,active,0,False,0,2022-12-24 01:00:30.434515
991,1,2,1,0,1,1671783875,4032,17,4032,active,0,False,0,2022-12-24 01:00:30.434515
992,1,0,1,1,1,1671808172,4035,19,4035,active,0,False,0,2022-12-24 01:00:30.434515
993,1,21,1,1,1,1671832489,4036,13,4036,active,0,False,3,2022-12-24 01:00:30.434515
994,1,16,1,1,1,1671831084,4037,21,4037,active,0,False,1,2022-12-24 01:00:30.434515
995,1,17,1,1,1,1671783875,4038,18,4038,active,0,False,0,2022-12-24 01:00:30.434515
996,1,56,1,1,1,1671841222,4040,18,4040,active,0,False,11,2022-12-24 01:00:30.434515
997,1,2,1,0,1,1671836954,4041,16,4041,active,0,False,0,2022-12-24 01:00:30.434515
998,1,34,1,3,1,1671843271,4044,8,4044,active,0,False,17,2022-12-24 01:00:30.434515
999,1,11,1,1,1,1671843049,4045,27,4045,active,0,False,5,2022-12-24 01:00:30.434515
1000,1,0,1,2,1,1671833931,4047,25,4047,active,0,False,0,2022-12-24 01:00:30.434515
1001,1,0,1,1,1,1671837879,4048,19,4048,active,0,False,0,2022-12-24 01:00:30.434515
1002,1,0,1,0,1,1671783876,4050,21,4050,active,0,False,0,2022-12-24 01:00:30.434515
1003,1,0,1,1,1,1671834116,4051,25,4051,active,0,False,0,2022-12-24 01:00:30.434515
1004,1,6,1,0,1,1671835961,4052,20,4052,active,0,False,1,2022-12-24 01:00:30.434515
1005,1,0,1,0,1,1671814063,4053,19,4053,active,0,False,0,2022-12-24 01:00:30.434515
1006,1,3,1,1,1,1671834669,4054,15,4054,active,0,False,2,2022-12-24 01:00:30.434515
1007,1,6,1,0,1,1671838067,4055,21,4055,active,0,False,3,2022-12-24 01:00:30.434515
1008,1,0,1,0,1,1671841119,4056,23,4056,active,0,False,0,2022-12-24 01:00:30.434515
1009,1,4,1,1,1,1671815933,4057,18,4057,active,0,False,2,2022-12-24 01:00:30.434515
1010,1,27,1,0,1,1671837607,4058,32,4058,active,0,False,5,2022-12-24 01:00:30.434515
1011,1,0,1,0,1,1671840307,4059,31,4059,active,0,False,0,2022-12-24 01:00:30.434515
1012,1,0,1,0,1,1671823998,4060,22,4060,active,0,False,0,2022-12-24 01:00:30.434515
1013,1,0,1,0,1,1671821906,4061,24,4061,active,0,False,0,2022-12-24 01:00:30.434515
1014,1,0,1,0,1,1671783876,4062,23,4062,active,0,False,0,2022-12-24 01:00:30.434515
1015,1,4,1,0,1,1671837076,4063,20,4063,active,0,False,3,2022-12-24 01:00:30.434515
1016,1,10,1,0,1,1671817799,4064,13,4064,active,0,False,3,2022-12-24 01:00:30.434515
1017,1,3,1,1,1,1671838342,4065,31,4065,active,0,False,1,2022-12-24 01:00:30.434515
1018,1,8,1,2,1,1671815655,4066,12,4066,active,0,False,0,2022-12-24 01:00:30.434515
1019,1,1,1,0,1,1671812360,4067,22,4067,active,0,False,1,2022-12-24 01:00:30.434515
1020,1,0,1,1,1,1671827067,4068,29,4068,active,0,False,0,2022-12-24 01:00:30.434515
1021,1,0,1,0,1,1671783877,4069,24,4069,active,0,False,0,2022-12-24 01:00:30.434515
1022,1,1,1,1,1,1671841557,4070,22,4070,active,0,False,1,2022-12-24 01:00:30.434515
1023,1,3,1,0,1,1671841934,4071,19,4071,active,0,False,1,2022-12-24 01:00:30.434515
1024,1,5,1,0,1,1671843694,4073,30,4073,active,0,False,4,2022-12-24 01:00:30.434515
1025,1,1,1,2,1,1671827306,4074,20,4074,active,0,False,1,2022-12-24 01:00:30.434515
1026,1,1,1,3,1,1671844098,4075,27,4075,active,3,False,1,2022-12-24 01:00:30.434515
1027,1,27,1,0,1,1671834344,4076,1,4076,active,0,False,0,2022-12-24 01:00:30.434515
1028,1,4,1,1,1,1671836895,4078,26,4078,active,0,False,1,2022-12-24 01:00:30.434515
1029,1,19,1,0,1,1671827502,4080,2,4080,active,0,False,1,2022-12-24 01:00:30.434515
1030,1,1,1,0,1,1671826941,4081,20,4081,active,0,False,0,2022-12-24 01:00:30.434515
1031,1,7,1,0,1,1671842336,4082,23,4082,active,0,False,0,2022-12-24 01:00:30.434515
1032,1,0,1,1,1,1671810634,4083,19,4083,active,0,False,0,2022-12-24 01:00:30.434515
1033,1,4,1,1,1,1671832237,4084,17,4084,active,0,False,2,2022-12-24 01:00:30.434515
1034,1,5,1,0,1,1671827373,4085,20,4085,active,0,False,0,2022-12-24 01:00:30.434515
1035,1,21,1,0,1,1671821293,4086,0,4086,active,0,False,0,2022-12-24 01:00:30.434515
1036,1,1,1,0,1,1671833649,4087,21,4087,active,0,False,1,2022-12-24 01:00:30.434515
1037,1,1,1,2,1,1671841875,4088,16,4088,active,0,False,1,2022-12-24 01:00:30.434515
1038,1,1,1,1,1,1671829604,4090,18,4090,active,0,False,0,2022-12-24 01:00:30.434515
1039,1,7,1,1,1,1671837618,4091,12,4091,active,0,False,2,2022-12-24 01:00:30.434515
1040,1,15,1,0,1,1671841227,4092,3,4092,active,0,False,2,2022-12-24 01:00:30.434515
1041,1,16,1,1,1,1671840590,4094,4,4094,active,0,False,1,2022-12-24 01:00:30.434515
1042,1,18,1,0,1,1671812966,4095,2,4095,active,0,False,0,2022-12-24 01:00:30.434515
1043,1,6,1,0,1,1671842109,4096,24,4096,active,0,False,2,2022-12-24 01:00:30.434515
1044,1,0,1,0,1,1671842140,4098,19,4098,active,0,False,0,2022-12-24 01:00:30.434515
1045,0,17,1,1,0,1671839755,4099,3,4099,active,0,False,0,2022-12-24 01:00:30.434515
1046,1,19,1,0,1,1671833120,4101,0,4101,active,0,False,0,2022-12-24 01:00:30.434515
1047,1,2,1,1,1,1671841886,4102,19,4102,active,0,False,1,2022-12-24 01:00:30.434515
1048,1,1,1,0,1,1671842592,4103,18,4103,active,0,False,1,2022-12-24 01:00:30.434515
1049,1,1,1,1,1,1671827527,4104,18,4104,active,0,False,0,2022-12-24 01:00:30.434515
1050,1,1,1,0,1,1671831175,4105,18,4105,active,0,False,0,2022-12-24 01:00:30.434515
1051,1,2,1,1,1,1671840102,4106,16,4106,active,0,False,2,2022-12-24 01:00:30.434515
1052,1,9,1,0,1,1671826498,4107,14,4107,active,0,False,2,2022-12-24 01:00:30.434515
1053,1,13,1,1,1,1671783877,4108,4,4108,active,0,False,0,2022-12-24 01:00:30.434515
1054,1,1,1,0,1,1671829069,4109,20,4109,active,0,False,1,2022-12-24 01:00:30.434515
1055,1,3,1,2,1,1671839434,4110,25,4110,active,0,False,1,2022-12-24 01:00:30.434515
1056,1,29,1,0,1,1671840534,4111,37,4111,active,0,False,6,2022-12-24 01:00:30.434515
1057,1,12,1,0,1,1671826093,4112,2,4112,active,0,False,9,2022-12-24 01:00:30.434515
1058,1,20,1,0,1,1671827381,4113,1,4113,active,0,False,0,2022-12-24 01:00:30.434515
1059,1,16,1,1,1,1671833678,4114,8,4114,active,0,False,7,2022-12-24 01:00:30.434515
1060,1,15,1,0,1,1671827760,4115,9,4115,active,0,False,3,2022-12-24 01:00:30.434515
1061,1,5,1,0,1,1671842498,4116,13,4116,active,0,False,1,2022-12-24 01:00:30.434515
1062,1,6,1,1,1,1671840573,4117,20,4117,active,0,False,1,2022-12-24 01:00:30.434515
1063,1,4,1,0,1,1671842996,4120,39,4120,active,0,False,1,2022-12-24 01:00:30.434515
1064,1,12,1,5,1,1671841303,4121,35,4121,active,0,False,2,2022-12-24 01:00:30.434515
1065,1,1,1,18,1,1671844036,4122,0,4122,active,33,False,1,2022-12-24 01:00:30.434515
1066,1,10,1,0,1,1671843507,4123,28,4123,active,0,False,3,2022-12-24 01:00:30.434515
1067,1,6,1,1,1,1671840490,4124,40,4124,active,0,False,3,2022-12-24 01:00:30.434515
1068,1,34,1,3,1,1671822130,4125,0,4125,active,0,False,0,2022-12-24 01:00:30.434515
1069,1,17,1,0,1,1671836742,4126,0,4126,active,0,False,1,2022-12-24 01:00:30.434515
1070,1,1,1,0,1,1671809464,4127,18,4127,active,0,False,0,2022-12-24 01:00:30.434515
1071,1,3,1,0,1,1671783877,4128,21,4128,active,0,False,0,2022-12-24 01:00:30.434515
1072,1,0,1,0,1,1671837811,4129,19,4129,active,0,False,0,2022-12-24 01:00:30.434515
1073,1,8,1,1,1,1671833629,4130,12,4130,active,0,False,1,2022-12-24 01:00:30.434515
1074,1,18,1,0,1,1671835991,4131,1,4131,active,0,False,0,2022-12-24 01:00:30.434515
1075,1,4,1,1,1,1671841217,4132,13,4132,active,0,False,3,2022-12-24 01:00:30.434515
1076,1,1,1,1,1,1671830460,4133,18,4133,active,0,False,0,2022-12-24 01:00:30.434515
1077,1,14,1,0,1,1671839171,4134,9,4134,active,0,False,1,2022-12-24 01:00:30.434515
1078,1,1,1,1,1,1671842083,4135,21,4135,active,0,False,0,2022-12-24 01:00:30.434515
1079,1,15,1,0,1,1671843953,4136,4,4136,active,0,False,2,2022-12-24 01:00:30.434515
1080,1,0,1,27,1,1671844214,4137,0,4137,active,0,False,0,2022-12-24 01:00:30.434515
1081,1,12,1,0,1,1671834302,4138,7,4138,active,0,False,0,2022-12-24 01:00:30.434515
1082,1,2,1,1,1,1671827030,4139,15,4139,active,0,False,1,2022-12-24 01:00:30.434515
1083,1,1,1,0,1,1671833100,4140,23,4140,active,0,False,0,2022-12-24 01:00:30.434515
1084,1,14,1,1,1,1671799486,4141,5,4141,active,0,False,1,2022-12-24 01:00:30.434515
1085,1,9,1,0,1,1671819200,4142,10,4142,active,0,False,0,2022-12-24 01:00:30.434515
1086,1,5,1,0,1,1671824353,4143,16,4143,active,0,False,4,2022-12-24 01:00:30.434515
1087,1,0,1,1,1,1671807238,4144,21,4144,active,0,False,0,2022-12-24 01:00:30.434515
1088,1,4,1,1,1,1671827675,4146,25,4146,active,0,False,0,2022-12-24 01:00:30.434515
1089,1,8,1,0,1,1671844074,4147,11,4147,active,0,False,3,2022-12-24 01:00:30.434515
1090,1,4,1,0,1,1671841232,4148,23,4148,active,0,False,3,2022-12-24 01:00:30.434515
1091,1,5,1,1,1,1671841589,4149,13,4149,active,0,False,1,2022-12-24 01:00:30.434515
1092,1,14,1,2,1,1671842092,4151,5,4151,active,0,False,2,2022-12-24 01:00:30.434515
1093,1,0,1,1,1,1671831237,4152,20,4152,active,0,False,0,2022-12-24 01:00:30.434515
1094,1,2,1,1,1,1671815488,4153,24,4153,active,0,False,0,2022-12-24 01:00:30.434515
1095,1,10,1,0,1,1671823326,4154,9,4154,active,0,False,3,2022-12-24 01:00:30.434515
1096,1,1,1,1,1,1671834140,4155,16,4155,active,0,False,0,2022-12-24 01:00:30.434515
1097,1,9,1,0,1,1671840568,4156,10,4156,active,0,False,1,2022-12-24 01:00:30.434515
1098,1,0,1,0,1,1671834183,4157,18,4157,active,0,False,0,2022-12-24 01:00:30.434515
1099,1,4,1,0,1,1671783877,4158,15,4158,active,0,False,0,2022-12-24 01:00:30.434515
1100,1,7,1,0,1,1671839173,4159,12,4159,active,0,False,1,2022-12-24 01:00:30.434515
1101,1,10,1,0,1,1671829987,4160,9,4160,active,0,False,2,2022-12-24 01:00:30.434515
1102,1,6,1,2,1,1671843254,4161,27,4161,active,0,False,1,2022-12-24 01:00:30.434515
1103,1,9,1,0,1,1671812653,4162,10,4162,active,0,False,1,2022-12-24 01:00:30.434515
1104,1,8,1,0,1,1671842056,4163,11,4163,active,0,False,2,2022-12-24 01:00:30.434515
1105,1,16,1,0,1,1671827703,4164,3,4164,active,0,False,2,2022-12-24 01:00:30.434515
1106,1,16,1,0,1,1671834658,4165,2,4165,active,0,False,2,2022-12-24 01:00:30.434515
1107,1,22,1,2,1,1671841792,4166,3,4166,active,0,False,2,2022-12-24 01:00:30.434515
1108,1,4,1,2,1,1671820816,4167,12,4167,active,0,False,0,2022-12-24 01:00:30.434515
1109,1,1,1,0,1,1671841537,4168,18,4168,active,0,False,1,2022-12-24 01:00:30.434515
1110,1,0,1,5,1,1671844125,4169,0,4169,active,15,False,0,2022-12-24 01:00:30.434515
1111,1,17,1,0,1,1671831167,4170,1,4170,active,0,False,1,2022-12-24 01:00:30.434515
1112,1,1,1,0,1,1671840129,4171,20,4171,active,0,False,1,2022-12-24 01:00:30.434515
1113,0,0,0,0,0,86400,4172,0,4172,out_of_service,0,False,0,2022-12-24 01:00:30.434515
1114,1,12,1,0,1,1671836608,4173,8,4173,active,0,False,0,2022-12-24 01:00:30.434515
1115,1,11,1,1,1,1671841714,4174,9,4174,active,0,False,1,2022-12-24 01:00:30.434515
1116,1,19,1,0,1,1671821321,4175,1,4175,active,0,False,0,2022-12-24 01:00:30.434515
1117,1,17,1,1,1,1671833566,4176,6,4176,active,0,False,0,2022-12-24 01:00:30.434515
1118,1,1,1,0,1,1671834114,4177,19,4177,active,0,False,0,2022-12-24 01:00:30.434515
1119,1,5,1,0,1,1671840914,4179,18,4179,active,0,False,1,2022-12-24 01:00:30.434515
1120,1,1,1,0,1,1671825759,4181,19,4181,active,0,False,1,2022-12-24 01:00:30.434515
1121,1,13,1,2,1,1671833002,4182,3,4182,active,0,False,3,2022-12-24 01:00:30.434515
1122,1,2,1,1,1,1671824413,4183,14,4183,active,0,False,2,2022-12-24 01:00:30.434515
1123,1,3,1,1,1,1671841193,4184,22,4184,active,0,False,3,2022-12-24 01:00:30.434515
1124,1,3,1,1,1,1671836259,4185,14,4185,active,0,False,3,2022-12-24 01:00:30.434515
1125,1,18,1,0,1,1671841096,4186,9,4186,active,0,False,2,2022-12-24 01:00:30.434515
1126,1,4,1,0,1,1671827538,4188,27,4188,active,0,False,3,2022-12-24 01:00:30.434515
1127,1,6,1,0,1,1671835196,4190,13,4190,active,0,False,2,2022-12-24 01:00:30.434515
1128,1,17,1,0,1,1671830148,4191,3,4191,active,0,False,0,2022-12-24 01:00:30.434515
1129,1,5,1,1,1,1671828849,4192,13,4192,active,0,False,4,2022-12-24 01:00:30.434515
1130,1,4,1,2,1,1671837655,4193,14,4193,active,0,False,2,2022-12-24 01:00:30.434515
1131,1,24,1,1,1,1671837588,4194,4,4194,active,0,False,0,2022-12-24 01:00:30.434515
1132,1,29,1,1,1,1671801238,4195,0,4195,active,0,False,1,2022-12-24 01:00:30.434515
1133,1,14,1,0,1,1671839046,4198,7,4198,active,0,False,3,2022-12-24 01:00:30.434515
1134,1,14,1,0,1,1671829926,4199,7,4199,active,0,False,0,2022-12-24 01:00:30.434515
1135,1,1,1,0,1,1671785095,4200,26,4200,active,0,False,0,2022-12-24 01:00:30.434515
1136,1,11,1,0,1,1671820577,4201,10,4201,active,0,False,0,2022-12-24 01:00:30.434515
1137,1,7,1,0,1,1671811985,4202,12,4202,active,0,False,2,2022-12-24 01:00:30.434515
1138,1,4,1,0,1,1671797900,4203,17,4203,active,0,False,0,2022-12-24 01:00:30.434515
1139,1,0,1,0,1,1671785095,4204,20,4204,active,0,False,0,2022-12-24 01:00:30.434515
1140,1,12,1,0,1,1671831256,4205,6,4205,active,0,False,1,2022-12-24 01:00:30.434515
1141,1,8,1,0,1,1671841420,4206,19,4206,active,0,False,5,2022-12-24 01:00:30.434515
1142,1,1,1,1,1,1671844205,4207,17,4207,active,0,False,1,2022-12-24 01:00:30.434515
1143,1,18,1,0,1,1671822591,4208,1,4208,active,0,False,1,2022-12-24 01:00:30.434515
1144,1,4,1,0,1,1671810444,4209,14,4209,active,0,False,0,2022-12-24 01:00:30.434515
1145,1,0,1,1,1,1671842902,4210,23,4210,active,0,False,0,2022-12-24 01:00:30.434515
1146,1,9,1,0,1,1671834462,4211,10,4211,active,0,False,3,2022-12-24 01:00:30.434515
1147,1,3,1,0,1,1671834487,4212,15,4212,active,0,False,3,2022-12-24 01:00:30.434515
1148,1,1,1,0,1,1671843867,4213,17,4213,active,0,False,1,2022-12-24 01:00:30.434515
1149,1,37,1,1,1,1671837052,4214,5,4214,active,0,False,7,2022-12-24 01:00:30.434515
1150,1,26,1,1,1,1671843064,4215,1,4215,active,0,False,11,2022-12-24 01:00:30.434515
1151,1,53,1,1,1,1671837998,4216,0,4216,active,0,False,4,2022-12-24 01:00:30.434515
1152,1,52,1,0,1,1671844121,4218,3,4218,active,0,False,6,2022-12-24 01:00:30.434515
1153,1,19,1,2,1,1671843672,4219,11,4219,active,0,False,2,2022-12-24 01:00:30.434515
1154,1,4,1,0,1,1671843314,4220,23,4220,active,0,False,0,2022-12-24 01:00:30.434515
1155,1,25,1,0,1,1671840983,4222,1,4222,active,0,False,4,2022-12-24 01:00:30.434515
1156,1,11,1,1,1,1671833836,4225,21,4225,active,0,False,7,2022-12-24 01:00:30.434515
1157,1,2,1,1,1,1671834109,4227,16,4227,active,0,False,2,2022-12-24 01:00:30.434515
1158,1,8,1,0,1,1671810090,4228,11,4228,active,0,False,4,2022-12-24 01:00:30.434515
1159,1,2,1,2,1,1671824304,4229,18,4229,active,0,False,2,2022-12-24 01:00:30.434515
1160,1,9,1,1,1,1671804265,4230,9,4230,active,0,False,4,2022-12-24 01:00:30.434515
1161,1,40,1,2,1,1671843649,4232,18,4232,active,0,False,36,2022-12-24 01:00:30.434515
1162,1,10,1,1,1,1671841814,4233,45,4233,active,0,False,1,2022-12-24 01:00:30.434515
1163,1,3,1,1,1,1671843481,4235,51,4235,active,0,False,0,2022-12-24 01:00:30.434515
1164,1,5,1,0,1,1671841170,4236,53,4236,active,0,False,1,2022-12-24 01:00:30.434515
1165,1,3,1,5,1,1671843500,4238,70,4238,active,0,False,1,2022-12-24 01:00:30.434515
1166,1,23,1,0,1,1671834349,4239,14,4239,active,0,False,2,2022-12-24 01:00:30.434515
1167,1,18,1,0,1,1671843524,4240,30,4240,active,0,False,10,2022-12-24 01:00:30.434515
1168,1,34,1,1,1,1671841781,4244,2,4244,active,0,False,12,2022-12-24 01:00:30.434515
1169,1,11,1,0,1,1671839009,4245,13,4245,active,0,False,4,2022-12-24 01:00:30.434515
1170,1,2,1,0,1,1671824773,4247,18,4247,active,0,False,2,2022-12-24 01:00:30.434515
1171,1,86,1,0,1,1671842331,4248,6,4248,active,0,False,19,2022-12-24 01:00:30.434515
1172,1,21,1,2,1,1671842375,4249,1,4249,active,0,False,3,2022-12-24 01:00:30.434515
1173,1,7,1,0,1,1671785095,4250,12,4250,active,0,False,0,2022-12-24 01:00:30.434515
1174,1,4,1,0,1,1671834537,4251,17,4251,active,0,False,0,2022-12-24 01:00:30.434515
1175,1,9,1,0,1,1671831099,4252,12,4252,active,0,False,1,2022-12-24 01:00:30.434515
1176,1,6,1,0,1,1671834183,4254,18,4254,active,0,False,0,2022-12-24 01:00:30.434515
1177,1,4,1,0,1,1671828213,4255,21,4255,active,0,False,1,2022-12-24 01:00:30.434515
1178,1,2,1,1,1,1671836599,4256,20,4256,active,0,False,1,2022-12-24 01:00:30.434515
1179,1,5,1,1,1,1671816805,4257,15,4257,active,0,False,0,2022-12-24 01:00:30.434515
1180,1,8,1,0,1,1671838618,4258,15,4258,active,0,False,0,2022-12-24 01:00:30.434515
1181,1,7,1,0,1,1671805794,4259,18,4259,active,0,False,3,2022-12-24 01:00:30.434515
1182,1,2,1,0,1,1671838883,4260,20,4260,active,0,False,1,2022-12-24 01:00:30.434515
1183,1,19,1,1,1,1671843055,4261,5,4261,active,0,False,7,2022-12-24 01:00:30.434515
1184,1,5,1,0,1,1671830550,4262,18,4262,active,0,False,2,2022-12-24 01:00:30.434515
1185,1,3,1,1,1,1671842011,4263,17,4263,active,0,False,0,2022-12-24 01:00:30.434515
1186,1,20,1,1,1,1671842905,4264,10,4264,active,0,False,1,2022-12-24 01:00:30.434515
1187,1,0,1,0,1,1671841710,4265,19,4265,active,0,False,0,2022-12-24 01:00:30.434515
1188,1,0,1,0,1,1671837791,4266,23,4266,active,0,False,0,2022-12-24 01:00:30.434515
1189,1,3,1,0,1,1671839116,4267,16,4267,active,0,False,3,2022-12-24 01:00:30.434515
1190,1,11,1,1,1,1671838064,4268,15,4268,active,0,False,0,2022-12-24 01:00:30.434515
1191,1,11,1,0,1,1671835948,4269,16,4269,active,0,False,1,2022-12-24 01:00:30.434515
1192,1,7,1,0,1,1671838759,4270,19,4270,active,0,False,3,2022-12-24 01:00:30.434515
1193,1,13,1,0,1,1671830395,4271,7,4271,active,0,False,0,2022-12-24 01:00:30.434515
1194,1,11,1,7,1,1671840441,4272,9,4272,active,0,False,2,2022-12-24 01:00:30.434515
1195,1,1,1,1,1,1671838052,4273,17,4273,active,0,False,0,2022-12-24 01:00:30.434515
1196,1,0,1,1,1,1671838775,4274,22,4274,active,0,False,0,2022-12-24 01:00:30.434515
1197,1,13,1,0,1,1671839390,4275,8,4275,active,0,False,1,2022-12-24 01:00:30.434515
1198,1,1,1,0,1,1671785096,4276,18,4276,active,0,False,0,2022-12-24 01:00:30.434515
1199,1,19,1,1,1,1671827528,4277,1,4277,active,0,False,0,2022-12-24 01:00:30.434515
1200,1,42,1,0,1,1671838384,4278,3,4278,active,0,False,5,2022-12-24 01:00:30.434515
1201,1,20,1,1,1,1671842956,4279,19,4279,active,0,False,2,2022-12-24 01:00:30.434515
1202,1,53,1,1,1,1671839336,4280,13,4280,active,0,False,2,2022-12-24 01:00:30.434515
1203,1,28,1,0,1,1671826277,4281,2,4281,active,0,False,5,2022-12-24 01:00:30.434515
1204,1,41,1,1,1,1671840875,4282,12,4282,active,0,False,2,2022-12-24 01:00:30.434515
1205,1,0,1,0,1,1671840853,4283,25,4283,active,0,False,0,2022-12-24 01:00:30.434515
1206,1,5,1,0,1,1671830791,4284,20,4284,active,0,False,0,2022-12-24 01:00:30.434515
1207,1,0,1,5,1,1671843948,4285,19,4285,active,0,False,0,2022-12-24 01:00:30.434515
1208,1,1,1,0,1,1671786314,4286,17,4286,active,0,False,1,2022-12-24 01:00:30.434515
1209,1,3,1,0,1,1671828402,4287,18,4287,active,0,False,0,2022-12-24 01:00:30.434515
1210,1,2,1,0,1,1671837080,4288,18,4288,active,0,False,0,2022-12-24 01:00:30.434515
1211,1,1,1,1,1,1671840598,4289,24,4289,active,0,False,1,2022-12-24 01:00:30.434515
1212,1,17,1,0,1,1671831143,4290,11,4290,active,0,False,1,2022-12-24 01:00:30.434515
1213,1,17,1,0,1,1671839715,4291,6,4291,active,0,False,3,2022-12-24 01:00:30.434515
